episode_id,well,start_row_idx,end_row_idx_exclusive,start_suffix_offset,rows,suffix_rows,start_suffix_fraction,episode_suffix_fraction,rows_from_last_within5_to_episode_start,rows_from_episode_end_to_next_within5,pre128_error_slope_ft_per_row,pre128_error_start_ft,pre128_error_end_ft,prefix_init_rate,episode_true_rate_median,episode_candidate_rate_median,episode_true_minus_init_rate_median,pre128_true_minus_init_rate_median,mean_error_ft,rmse_ft,error_std_ft,error_slope_ft_per_row,error_sign_consistency,map_rmse_ft,viterbi_rmse_ft,rowwise_oracle_decoder_rmse_ft,posterior_mean_to_map_rmse_ft,posterior_mean_to_viterbi_rmse_ft,fraction_map_improves_mean,fraction_viterbi_improves_mean,mean_truth_minus_candidate_nll,total_truth_minus_candidate_nll,observed_total_truth_minus_candidate_nll,imputed_total_truth_minus_candidate_nll,observed_mean_truth_minus_candidate_nll,observed_longest_candidate_favoring_run,observed_longest_truth_favoring_run,observed_adjacent_sign_persistence,observed_advantage_lag1_correlation,observed_advantage_positive_sequence_iat_lag20,affine_observed_total_truth_minus_candidate_nll,affine_observed_mean_truth_minus_candidate_nll,observed_truth_emission_cap_fraction,observed_candidate_emission_cap_fraction,imputed_mean_truth_minus_candidate_nll,reference_candidate_truth_gr_corr_observed,raw_candidate_gr_corr_observed,raw_truth_gr_corr_observed,raw_candidate_gr_rmse_observed,raw_truth_gr_rmse_observed,reference_candidate_truth_gr_rmse_observed,median_truth_minus_candidate_nll,fraction_gr_favors_candidate,fraction_gr_favors_truth,mean_map_nll_advantage,mean_viterbi_nll_advantage,posterior_std_mean,marginal_mode_mass_mean,marginal_mode_gap_mean,true_rate_outside_fraction,raw_gr_missing_fraction,prefix_sigma_gr,prefix_cal_a,prefix_cal_b,rate_span,emission_evidence_class,observed_emission_evidence_class,affine_observed_emission_evidence_class,viterbi_recovery_class,episode_sse,viterbi_rmse_gain_ft,cause_bucket,episode_start_suffix_index,episode_end_suffix_index_exclusive,truth_episode_rows,truth_episode_out_of_grid_fraction,truth_episode_local_illegal_fraction,truth_episode_dynamic_break_fraction,truth_episode_best_position_nll_median,truth_episode_best_position_nll_p90,truth_episode_support_rate_count_median,truth_episode_conditioned_transition_nll_mean,truth_episode_conditioned_transition_nll_median,truth_episode_conditioned_transition_nll_p90,truth_episode_conditioned_rate_edge_mass_mean,posterior_mean_episode_rows,posterior_mean_episode_out_of_grid_fraction,posterior_mean_episode_local_illegal_fraction,posterior_mean_episode_dynamic_break_fraction,posterior_mean_episode_best_position_nll_median,posterior_mean_episode_best_position_nll_p90,posterior_mean_episode_support_rate_count_median,posterior_mean_episode_conditioned_transition_nll_mean,posterior_mean_episode_conditioned_transition_nll_median,posterior_mean_episode_conditioned_transition_nll_p90,posterior_mean_episode_conditioned_rate_edge_mass_mean,marginal_map_episode_rows,marginal_map_episode_out_of_grid_fraction,marginal_map_episode_local_illegal_fraction,marginal_map_episode_dynamic_break_fraction,marginal_map_episode_best_position_nll_median,marginal_map_episode_best_position_nll_p90,marginal_map_episode_support_rate_count_median,marginal_map_episode_conditioned_transition_nll_mean,marginal_map_episode_conditioned_transition_nll_median,marginal_map_episode_conditioned_transition_nll_p90,marginal_map_episode_conditioned_rate_edge_mass_mean,global_viterbi_episode_rows,global_viterbi_episode_out_of_grid_fraction,global_viterbi_episode_local_illegal_fraction,global_viterbi_episode_dynamic_break_fraction,global_viterbi_episode_best_position_nll_median,global_viterbi_episode_best_position_nll_p90,global_viterbi_episode_support_rate_count_median,global_viterbi_episode_conditioned_transition_nll_mean,global_viterbi_episode_conditioned_transition_nll_median,global_viterbi_episode_conditioned_transition_nll_p90,global_viterbi_episode_conditioned_rate_edge_mass_mean,truth_pre16_rows,truth_pre16_any_local_illegal,truth_pre16_any_dynamic_break,truth_pre16_conditioned_transition_nll_mean,truth_episode_minus_pre16_conditioned_transition_nll,truth_pre64_rows,truth_pre64_any_local_illegal,truth_pre64_any_dynamic_break,truth_pre64_conditioned_transition_nll_mean,truth_episode_minus_pre64_conditioned_transition_nll,truth_pre128_rows,truth_pre128_any_local_illegal,truth_pre128_any_dynamic_break,truth_pre128_conditioned_transition_nll_mean,truth_episode_minus_pre128_conditioned_transition_nll,truth_pre256_rows,truth_pre256_any_local_illegal,truth_pre256_any_dynamic_break,truth_pre256_conditioned_transition_nll_mean,truth_episode_minus_pre256_conditioned_transition_nll,truth_pre512_rows,truth_pre512_any_local_illegal,truth_pre512_any_dynamic_break,truth_pre512_conditioned_transition_nll_mean,truth_episode_minus_pre512_conditioned_transition_nll,truth_rows_since_last_dynamic_break,truth_last_dynamic_break_excess_cells,truth_dynamic_break_sign_matches_offset,truth_ring_000_016_rows,truth_ring_000_016_transition_nll_mean,truth_ring_016_064_rows,truth_ring_016_064_transition_nll_mean,truth_ring_064_128_rows,truth_ring_064_128_transition_nll_mean,truth_ring_128_256_rows,truth_ring_128_256_transition_nll_mean,truth_ring_256_512_rows,truth_ring_256_512_transition_nll_mean,truth_pre_crescendo_near_minus_far_nll,truth_pre_ring_crescendo_spearman,truth_pre_ring_crescendo_eligible,truth_pre_ring_strict_increase
b8c49c1a:000,b8c49c1a,2985,6254,1050,3269,4319,0.2431118314424635,0.7568881685575365,83,,-0.045331565590094,-4.755000000001019,-9.984000000000378,-0.0399999999990541,-0.0299999999988358,-0.0310000000008585,0.0100000000002182,0.0499999999992724,-32.932699602324995,34.04263023033165,8.621946990217083,-0.0068794622313877,1.0,34.74220178608164,8.054080279329913,7.988048831877298,0.8700427786789435,30.08071504275836,0.1153257877026613,0.9678800856531048,-0.009039895003207,-29.55141676548393,-19.46905758736382,-10.082359178120113,-0.0076080725233934,34,22,0.8301517376407245,0.88094210176713,26.660761649175907,-16.78582540755084,-0.00655952536442,0.0,0.0,-0.0142005058846762,0.2120408062560284,0.3944176891319392,0.5563655832595978,10.99562243941411,10.008965400480852,10.039785385230427,0.0001126598523123,0.5035178953808505,0.4964821046191496,0.0172919856019587,0.0012520829040054,6.190348980911593,0.2254696810217191,0.0452826047132418,0.0,0.2171918017742428,36.90522620019152,0.9370240647860332,6.845486878372677,0.1,truth_strong,truth_strong,truth_strong,large_recovery,3788446.300034027,25.98854995100174,neither_prior_nor_observed_gr,1050,4319,3269,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.2045937877203675,0.085474048660735,0.1215136818720999,0.0394100075916277,3269,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,3269,0.0,0.0009177118384827,0.0009177118384827,0.0332025737602601,0.0332025737602601,41.0,,,,,3269,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.0939579097995083,0.085474048660735,0.1052242897721662,0.0363094977105705,16,False,False,0.5816640763823633,-0.3770702886619957,64,False,False,0.5043109356603701,-0.2997171479400025,128,False,False,0.4734390229380898,-0.2688452352177222,256,False,False,0.4665535501033743,-0.2619597623830068,512,False,False,0.4291327174822074,-0.2245389297618398,,,False,16,0.5816640763823633,48,0.47852655541970573,64,0.4425671102158095,128,0.45966807726865877,256,0.39171188486104047,0.1899521915213228,0.8999999999999998,True,False
b95e7121:000,b95e7121,3489,3955,2303,466,6306,0.3652077386615921,0.0738978750396447,1443,,0.0115840977499547,9.254000000000817,9.9950000000008,-0.0799999999981082,-0.0499999999992724,-0.0540000000000873,0.0299999999988358,0.0299999999988358,11.356607296137156,11.382390966523806,0.7656989200247467,-0.0007174795242775,1.0,15.432846680251457,1.767309914650991,1.767309914650991,4.05543803510505,12.986853412526091,0.0,1.0,-0.056415999571262,-26.28985580020811,-20.737902213278645,-5.551953586929464,-0.0504571830006779,39,41,0.896551724137931,0.9074674285290952,27.88355889352545,-43.04380547081359,-0.1047294537002763,0.0,0.0,-0.1009446106714448,-0.2410566635248574,-0.5227305370321816,0.2143925658061208,11.350095598722604,7.526094243241355,11.264423817104364,-0.0243194930801581,0.4055793991416309,0.5944206008583691,0.0149480496870782,0.0159935333830025,7.028151615450644,0.1736972687553648,0.020158425248965,0.0,0.1180257510729613,26.74482059479384,0.793122185336578,13.909908765395206,0.1199999999981082,truth_strong,truth_strong,truth_strong,large_recovery,60374.41203749808,9.615081051872815,prior_persists_against_truth_gr,2303,2769,466,0.0,0.0,0.0,0.0332025737602601,0.0332381107703191,41.0,0.1946644071304478,0.133527296816428,0.1381530923054792,0.0354617283487354,466,0.0,0.0,0.0,0.0332025737602601,0.0332381107702913,41.0,,,,,466,0.0,0.0,0.0,0.0332025737602601,0.0332381107703191,41.0,,,,,466,0.0,0.0,0.0,0.0332025737602601,0.0332381107702635,41.0,0.1374155562476241,0.1267130405462953,0.1335272968205509,0.0334986732501071,16,False,False,0.1176081597346983,0.0770562473957495,64,False,False,0.119578340906979,0.0750860662234687,128,True,True,0.1767899011448752,0.0178745059855725,256,True,True,0.2138175108095697,-0.0191531036791219,512,True,True,0.2045283396337965,-0.0098639325033487,126.0,1.0,False,16,0.1176081597346983,48,0.1202350679644059,64,0.2340014613827714,128,0.2508451204742642,256,0.19523916845802328,-0.07763100872332497,-0.7,True,False
b95e7121:001,b95e7121,4034,4189,2848,155,6306,0.4516333650491595,0.0245797653028861,1988,,-0.003655916670481,10.432000000000698,9.996999999999389,-0.0799999999981082,-0.0500000000010913,-0.0529999999998835,0.0299999999970168,0.0299999999970168,10.322032258064391,10.323352226400107,0.1650795377935866,0.0006501450162742,1.0,13.77425005288679,2.240070563300878,2.240070563300878,3.4572030412712955,12.552170200251744,0.0,1.0,-0.0087873771885508,-1.3620434642253874,-1.418589099610032,0.0565456353846441,-0.0097163636959591,14,12,0.8529411764705882,0.8876193960841605,7.702846621737091,-8.838395752299025,-0.0605369572075275,0.0,0.0,0.0062828483760715,-0.6126611321673092,0.1010348456736132,0.2048381533217455,7.92201522885911,6.989876861859109,7.657305787141609,-0.0096622000587903,0.3741935483870968,0.6258064516129033,-0.0083223502743679,-0.0167538511644222,6.904014438709677,0.1492588976774193,0.013425898878,0.0,0.0580645161290322,26.74482059479384,0.793122185336578,13.909908765395206,0.1199999999981082,near_tie,near_tie,truth_strong,large_recovery,16518.59818449961,8.083281663099228,prior_aligned_gr_ambiguous,2848,3003,155,0.0,0.0,0.0,0.0332381107702544,0.0332381107703191,41.0,0.1868159540297339,0.1248008865370789,0.1381530923062929,0.0353829044996208,155,0.0,0.0,0.0,0.0332381107702544,0.0332381107703191,41.0,,,,,155,0.0,0.0,0.0,0.0332381107702544,0.0332381107703191,41.0,,,,,155,0.0,0.0,0.0,0.0332381107702544,0.0332381107703191,41.0,0.1232618336719438,0.1248008865370789,0.1381530923054792,0.03298014977639,16,False,False,0.1179932140525391,0.0688227399771948,64,False,False,0.1205947587508694,0.0662211952788645,128,False,False,0.1237265463621104,0.0630894076676234,256,False,False,0.1552995295575965,0.0315164244721374,512,False,False,0.1811300801334481,0.0056858738962858,671.0,1.0,False,16,0.1179932140525391,48,0.1214619403169795,64,0.1268583339733514,128,0.1868725127530826,256,0.20696063070929974,-0.08896741665676064,-0.9999999999999999,True,False
b95e7121:002,b95e7121,5229,7492,4043,2263,6306,0.6411354265778624,0.3588645734221376,3183,,0.0005529765038444,9.840000000000146,9.996999999999389,-0.0799999999981082,-0.0499999999992724,-0.0460000000002764,0.0299999999988358,0.0200000000004365,21.675342465753303,21.89769827203578,3.112670654828454,0.0026235024911786,1.0,29.601626419216263,2.2607307035488384,2.2607307035488384,7.727778245988771,22.88029876005653,0.0,1.0,-0.5741500483951122,-1299.301559518139,-1191.205557627817,-108.09600189032216,-0.5749061571562823,56,66,0.9422476586888656,0.990636057089517,37.87322862732136,-1174.354044706327,-0.5667731875995786,0.0,0.0,-0.5659476538760323,-0.4448597115851727,-0.7501764591744288,0.3782811007034338,34.84309946453115,19.788824780358595,24.152807314034145,-0.0282939708479763,0.3941670349094123,0.6058329650905877,0.2342764802911172,0.2167233563216418,12.204452607379585,0.3415307013977022,0.1544518230110808,0.0004418912947414,0.0844012372956252,26.74482059479384,0.793122185336578,13.909908765395206,0.1199999999981082,truth_strong,truth_strong,truth_strong,large_recovery,1085129.2960944877,19.63696756848694,prior_persists_against_truth_gr,4043,6306,2263,0.0,0.0,0.0,0.0332381107702544,0.0332381107703191,41.0,0.2028012319079628,0.1212500495223155,0.1474299427578975,0.0360017710074989,2263,0.0,0.0,0.0,0.033238110770239,0.0332381107703191,41.0,,,,,2263,0.0,0.0026513477684489,0.0026513477684489,0.033238110770239,0.0332381107703191,41.0,,,,,2263,0.0,0.0,0.0,0.033238110770239,0.0332381107703191,41.0,0.1341326783547927,0.1212500495223155,0.1474299427578975,0.0335648879686186,16,False,False,0.1399621710056666,0.0628390609022961,64,False,False,0.2078905435422502,-0.0050893116342873,128,False,False,0.208626419255076,-0.0058251873471132,256,False,False,0.2316320030232298,-0.028830771115267,512,False,False,0.1977488013542651,0.0050524305536976,1866.0,1.0,False,16,0.1399621710056666,48,0.2305333343877781,64,0.2093622949679018,128,0.2546375867913836,256,0.16386559968530037,-0.02390342867963377,-0.3,True,False
b977be4a:000,b977be4a,3818,7495,2240,3677,5917,0.3785702213959777,0.6214297786040223,320,,0.0120011387566402,8.27100000000064,9.984000000000378,-0.0300000000024738,-0.0599999999994906,-0.0509999999994761,-0.0299999999970168,-0.0199999999967985,28.04633437584976,28.669948647146743,5.947191228475816,0.0043059864315927,1.0,45.34253362122715,17.221920921974537,16.557017082248763,22.294768391148413,12.251243263677251,0.348653793853685,1.0,-0.104850515405557,-385.5353451462333,-312.37798865198823,-73.15735649424514,-0.1082015894187697,23,40,0.9183333333333332,0.9685266652425384,32.409626979083185,-316.8226833043102,-0.1097411441996225,0.0,0.0,-0.0926042487268925,0.1549234154302617,0.0399300044015812,0.7292935577822346,21.638447104089444,12.807406877765471,16.27718468026619,-0.0216647371691535,0.3549088931193908,0.6450911068806092,0.0351829435356402,0.0062117787487642,21.884217401550178,0.2272369467544193,0.0579178976473725,0.0005439216752787,0.2148490617351101,37.49234387209607,0.8330495939638196,13.313775986356696,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,3022368.8181162253,11.448027725172206,prior_persists_against_truth_gr,2240,5917,3677,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.2581528532481801,0.1154374297245968,0.1580021456923373,0.0396868811883591,3677,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,3677,0.0,0.0225727495240685,0.0225727495240685,0.0332025737602601,0.0332025737602601,41.0,,,,,3677,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.1299964292216663,0.1154374297214336,0.1530266455100705,0.0360845111101417,16,False,False,0.5708349045686403,-0.3126820513204601,64,False,False,0.4836878569687298,-0.2255350037205497,128,False,False,0.4495489079103059,-0.1913960546621257,256,False,False,0.3980120155018594,-0.1398591622536792,512,False,False,0.4402252860143149,-0.1820724327661347,,,False,16,0.5708349045686403,48,0.45463884110209296,64,0.415409958851882,128,0.3464751230934129,256,0.48243855652677037,0.08839634804186991,0.39999999999999997,True,False
bb337fa0:000,bb337fa0,4914,5458,3571,544,6873,0.5195693292594209,0.0791502982685872,121,124.0,0.0431188355498084,4.606999999999971,9.998999999999796,0.0400000000008731,0.0100000000020372,0.0199999999986175,-0.0299999999988358,-0.0400000000026921,12.829475183823414,12.896542803825287,1.3135382744925952,0.0006732775989657,1.0,13.247694118221824,9.953624155126624,2.7382762463334416,14.315620555738322,22.495378295333776,0.8602941176470589,0.7702205882352942,-0.2487376113679871,-135.313260584185,-40.33893497946119,-94.97432560472382,-0.229198494201484,2,5,0.9069767441860463,0.9168729494604674,35.65171696846611,-29.24684847461018,-0.1661752754239214,0.0,0.0,-0.2580824065345756,0.0712408633648209,0.0202989918974885,0.8657956717016559,32.709317384952264,7.008854811369426,32.35113733928303,-0.0889525160198053,0.0772058823529411,0.9227941176470588,0.002119198082674,-0.0162273354682562,15.42432716452206,0.1384827019393382,0.0219618169710202,0.0,0.6764705882352942,47.18937434839513,0.7999701631478421,18.513908755657024,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,90478.5240622484,2.942918648698664,neither_prior_nor_observed_gr,3571,4115,544,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.3323564587803582,0.0786806194812168,0.1958636265115063,0.0439420302452453,544,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,544,0.0,0.0036764705882352,0.0036764705882352,0.0332025737602601,0.0332025737602601,41.0,,,,,544,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.0912274488035566,0.074501708092126,0.0933902944735216,0.036751368063668,16,False,False,0.4115487542361071,-0.0791922954557488,64,False,False,0.4509292710691469,-0.1185728122887886,128,False,False,0.5493884441711835,-0.2170319853908252,256,False,False,0.4891714982271985,-0.1568150394468402,512,False,False,0.4117732250738782,-0.0794167662935199,,,False,16,0.4115487542361071,48,0.46405611001349345,64,0.6478476172732202,128,0.42895455228321355,256,0.3343749519205579,0.07717380231554921,0.3,True,False
bb337fa0:001,bb337fa0,7437,8216,6094,779,6873,0.8866579368543577,0.1133420631456423,731,,-0.0236434904893793,-6.95299999999952,-9.975000000000364,0.0400000000008731,0.0400000000008731,0.0079999999998108,0.0,0.0199999999986175,-26.553706033376187,27.70727741499709,7.911631794051656,-0.0327417597412602,1.0,20.47857502152459,30.34687352265001,16.931265460041704,13.410953862397884,3.1859397954120845,0.8421052631578947,0.0025673940949935,-0.0457112732913486,-35.609081893960614,-12.90676082317018,-22.70232107079044,-0.0375196535557272,11,7,0.7603305785123967,0.9228114534939372,29.58800290641176,-13.522162044647304,-0.0393086105949049,0.0,0.0,-0.0521892438408975,0.1669788579487903,-0.0158436159766681,0.7108440735552195,17.822946520237355,12.27017168896172,20.09467649256825,-0.0025370444964229,0.472400513478819,0.527599486521181,0.0119367758417486,-0.0040684087815967,18.732870707958924,0.1237326213671373,0.0211921839201578,0.0,0.558408215661104,47.18937434839513,0.7999701631478421,18.513908755657024,0.1,truth_strong,truth_strong,truth_strong,not_better,598033.0197445026,-2.639596107652924,prior_persists_against_truth_gr,6094,6873,779,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.3719910479974364,0.0780658243675984,0.1796405293675325,0.0449406988654516,779,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,779,0.0,0.0089858793324775,0.0089858793324775,0.0332025737602601,0.0332025737602601,41.0,,,,,779,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.0857678251392503,0.0773667491009837,0.1186162479537526,0.0364200773546563,16,False,False,0.3506986821268151,0.0212923658706212,64,False,False,0.168052500584651,0.2039385474127854,128,False,False,0.1836519179868204,0.188339130010616,256,False,False,0.2559592406955521,0.1160318073018843,512,False,False,0.3051044293829951,0.0668866186144413,,,False,16,0.3506986821268151,48,0.10717044007059628,64,0.19925133538898981,128,0.3282665634042838,256,0.3542496180704381,-0.0035509359436229904,-0.39999999999999997,True,False
bb682ebd:000,bb682ebd,2122,5931,330,3809,4139,0.0797294032374969,0.920270596762503,109,,-0.0449884364699706,-4.472999999999956,-9.989999999999782,0.0499999999992724,0.0499999999992724,0.0379999999986466,0.0,0.0,-40.76593410343937,42.2834296294783,11.226176459733876,-0.0088760324943663,1.0,42.68300596930604,20.96217486712864,20.96217486712864,0.9721181466052492,22.00500179612111,0.3533735888684694,1.0,0.0046348923924302,17.654305122766807,8.454771788269507,9.199533334497293,0.0031325571649757,34,51,0.8196078431372549,0.8466006062420283,22.10156428477853,21.630085552901576,0.0080141109866252,0.0,0.0,0.0082878678689164,0.2637299116895958,0.5130964724503232,0.4788407237564983,13.62280537417982,14.325623021847145,15.131032744687529,0.0008908136177904,0.527697558414282,0.472302441585718,0.0175580625877503,0.0085283553223722,2.012137459808349,0.1699938614959307,0.0305376889939277,0.030716723549488,0.2914150695720661,55.99323047848323,0.7267950904322864,25.91730726921812,0.1,candidate_strong,candidate_strong,candidate_strong,large_recovery,6810066.996469044,21.32125476234966,prior_and_wrong_gr_reinforce,330,4139,3809,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.3525376132204022,0.0933902944732334,0.1958636265115063,0.0434621802861072,3809,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,3809,0.0,0.0013126804935678,0.0013126804935678,0.0332025737602601,0.0332025737602601,41.0,,,,,3809,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.0989894949495675,0.0933902944710936,0.1215136818726016,0.0361184494093067,16,False,False,0.0901816740464899,0.2623559391739122,64,False,False,0.1624766644793245,0.1900609487410777,128,False,False,0.1543991888863007,0.1981384243341014,256,False,False,0.1674178998550797,0.1851197133653225,330,False,False,0.1620685126236977,0.1904691005967045,,,False,16,0.0901816740464899,48,0.1865749946236027,64,0.1463217132932769,128,0.18043661082385873,74,0.14356252436378159,-0.053380850317291687,-0.09999999999999999,True,False
bc4381e2:000,bc4381e2,3241,3667,1311,426,4955,0.2645812310797175,0.0859737638748738,604,1024.0,-0.0133752603689795,-8.325999999999112,-9.998000000001412,0.0700000000015279,0.0400000000008731,0.0404999999991559,-0.0300000000006548,-0.0200000000022555,-10.92505985915516,10.935576315097205,0.479475147626639,0.0011831254062465,1.0,13.36251092120568,17.464099318888383,10.935576315097205,3.334222157340523,6.531216792658977,0.0,0.0,-0.0039468502057855,-1.6813581876646615,-0.5780910551780661,-1.1032671324865957,-0.0043794776907429,3,4,0.7924528301886793,0.6915628146239735,19.47848179973396,-0.8120372809095364,-0.006151797582648,0.0,0.0,-0.003752609294172,0.0945943327742341,-0.1262635438109982,0.5134863020966475,8.966306992039105,8.205794838906836,4.39096626217677,-0.0062053938021676,0.3028169014084507,0.6971830985915493,0.0029074833111521,0.0016498564017863,6.728614021596244,0.113908464084507,0.008397792991061,0.0,0.6901408450704225,38.613453871538,0.9654293035405992,3.458630842244139,0.1100000000015279,near_tie,near_tie,near_tie,not_better,50943.98930025216,-6.528523003791181,prior_aligned_gr_ambiguous,1311,1737,426,0.0,0.0,0.0,0.0332225618979419,0.0332403336725453,41.0,0.1700128266075171,0.101703769604065,0.115558649791685,0.0367471740193048,426,0.0,0.0,0.0,0.0332225618979419,0.0332225618979904,41.0,,,,,426,0.0,0.0258215962441314,0.0258215962441314,0.0332225618979419,0.0332225618979904,41.0,,,,,426,0.0,0.0,0.0,0.0332225618979419,0.0332225618979904,41.0,0.1193885469479839,0.101703769604065,0.1155586497888328,0.0350998563169834,16,False,False,0.328970184122776,-0.1589573575152589,64,False,False,0.2125055112627879,-0.0424926846552707,128,False,False,0.2163192979199225,-0.0463064713124053,256,False,False,0.184740452751568,-0.0147276261440509,512,False,False,0.1803974706509648,-0.0103846440434476,,,False,16,0.328970184122776,48,0.17368395364279188,64,0.22013308457705708,128,0.1531616075832135,256,0.17605448855036157,0.15291569557241444,0.49999999999999994,True,False
bc4381e2:001,bc4381e2,3786,3976,1856,190,4955,0.3745711402623612,0.0383451059535822,1149,715.0,0.0006734944378306,-10.048000000000684,-9.99200000000019,0.0700000000015279,0.0300000000024738,0.0300000000006548,-0.0399999999990541,-0.0300000000024738,-10.468452631579154,10.471926203702631,0.2696996777478071,-0.0014898380331275,1.0,14.313214082290616,16.582311676090377,10.471926203702631,3.8687582183232063,6.111522369894744,0.0,0.0,-0.0117408619421089,-2.230763769000696,-1.1659837087690423,-1.064780060231654,-0.0126737359648808,1,20,0.8448275862068966,0.7430963641968987,28.399101253659754,-0.9944284876615338,-0.0108090053006688,0.0,0.0,-0.010865102655425,0.1572704603595656,0.2265287466985433,0.7819461921241826,9.445066232960382,7.17051081935967,2.8448644296240526,-0.0038729820314258,0.131578947368421,0.868421052631579,0.0025773684814566,-0.0046791686235474,6.715346757368422,0.1296503159368421,0.0129371096984052,0.0,0.5157894736842106,38.613453871538,0.9654293035405992,3.458630842244139,0.1100000000015279,near_tie,near_tie,near_tie,not_better,20835.635299000824,-6.110385472387746,prior_aligned_gr_ambiguous,1856,2046,190,0.0,0.0,0.0,0.0332581054471002,0.033258105447181,41.0,0.2079709309338854,0.0929300428457806,0.1048994077045619,0.0384160725169514,190,0.0,0.0,0.0,0.0332581054471002,0.033258105447181,41.0,,,,,190,0.0,0.0052631578947368,0.0052631578947368,0.0332581054471002,0.033258105447181,41.0,,,,,190,0.0,0.0,0.0,0.0332581054471002,0.033258105447181,41.0,0.0965090997851576,0.0929300428457806,0.1037150474703964,0.0347648279919201,16,False,False,0.0934137191173431,0.1145572118165422,64,False,False,0.1548844442273675,0.0530864867065179,128,False,False,0.1501369973599602,0.0578339335739251,256,False,False,0.1572788856391709,0.0506920452947144,512,False,False,0.1630975980065852,0.0448733329273002,,,False,16,0.0934137191173431,48,0.17537468593070896,64,0.1453895504925529,128,0.16442077391838159,256,0.16891631037399948,-0.07550259125665638,-0.39999999999999997,True,False
bc4381e2:002,bc4381e2,4164,4531,2234,367,4955,0.4508577194752775,0.0740665993945509,1527,160.0,-0.0027263393265902,-9.381999999999609,-9.988999999999578,0.0700000000015279,0.0500000000010913,0.0450000000000727,-0.0200000000004365,-0.0400000000026921,-11.75349046321543,11.809351222584962,1.1472742607907171,-0.0026974627161334,1.0,15.509720921044709,15.602997607169137,11.809351222584962,3.810855390124386,4.0451912283821,0.0,0.0,-0.0128666171300574,-4.722048486731082,-2.465591836669759,-2.256456650061322,-0.0191131150129438,3,25,0.8983050847457628,0.6947220148454237,20.83631033310011,-2.520281678305511,-0.0195370672736861,0.0,0.0,-0.0094809102943753,-0.3219963985414616,-0.5179632070752216,0.2614683839629708,12.567781532634674,10.047580245741464,5.9756097392639855,-0.0101157904751833,0.3651226158038147,0.6348773841961853,0.0184493623936254,0.0004504997264799,7.288983267029973,0.1749715189128065,0.0408347639021444,0.0,0.6485013623978202,38.613453871538,0.9654293035405992,3.458630842244139,0.1100000000015279,near_tie,near_tie,near_tie,not_better,51182.1049015014,-3.793646384584173,prior_aligned_gr_ambiguous,2234,2601,367,0.0,0.0,0.0,0.0332225618979419,0.0332225618980156,41.0,0.2906370669776522,0.1259831597363118,0.2323091787601054,0.0392893779073739,367,0.0,0.0,0.0,0.0332225618979419,0.0332225618980156,41.0,,,,,367,0.0,0.0,0.0,0.0332047944828327,0.0332225618980156,41.0,,,,,367,0.0,0.0,0.0,0.0332047944828327,0.0332225618980156,41.0,0.1240696009296895,0.1259831597356095,0.145964162207885,0.0344217677576829,16,False,False,0.326634437141423,-0.0359973701637708,64,False,False,0.2090050049330292,0.0816320620446229,128,False,False,0.1495507388571076,0.1410863281205445,256,False,False,0.184672796392974,0.1059642705846781,512,False,False,0.1752800326696919,0.1153570343079603,,,False,16,0.326634437141423,48,0.16979519419689795,64,0.09009647278118599,128,0.21979485392884038,256,0.1658872689464098,0.1607471681950132,0.49999999999999994,True,False
