well,rows,rmse_ft,mae_ft,bias_ft,outside_grid_fraction,truth_outside_typewell_fraction,prediction_outside_typewell_fraction,truth_edge_fraction,prediction_edge_fraction,posterior_std_mean,sse,last_tvt_grid_ledger,typewell_tvt_min,typewell_tvt_max,grid_min,grid_max,grid_size,grid_span_ft,grid_low_source,grid_high_source,init_rate,rate_span,rate_step,true_rate_abs_p95,true_rate_abs_max,true_rate_outside_fraction,raw_md_step_min,raw_md_step_median,raw_md_step_max,raw_md_step_below_one_fraction,raw_md_step_nonpositive_fraction,rate_lower_edge_lost_mass_mean,rate_lower_edge_lost_mass_max,rate_upper_edge_lost_mass_mean,rate_upper_edge_lost_mass_max
516088b7,6645,6.230136546934844,5.0200245297215655,1.1052719337846613,0.0,0.0,0.0,0.0,0.0,1.885378868606471,257923.0262594967,11463.26,10724.41,11594.55,11363.26,11563.460000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.050000000001091394,0.1,0.005,0.05999999999949068,0.08000000000356522,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
3a223519,4583,6.192059371585211,3.910441304822148,2.8893817368534234,0.0,0.0,0.0,0.0,0.0,1.2175305476504474,175719.5494142457,12819.1,11865.45,12981.95,12719.1,12919.300000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.06000000000130967,1.0800000000017462,0.0006545930613135501,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
0c1b160c,5054,6.175658216398278,5.142206272259635,0.6215833992875393,0.0,0.0,0.0,0.0,0.0,6.988921154091809,192753.26476674926,11159.320000000002,10580.03,11311.5,11059.320000000002,11259.52000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.050000000001091394,2.8399999999983265,0.0003957261574990107,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
ac6f01d5,5004,6.149026709128292,4.393650779376439,4.18746233013574,0.0,0.0,0.0,0.0,0.0,2.162079249842126,189203.88946574388,12523.62,11710.59,12652.570000000002,12423.62,12623.820000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.019999999998617568,0.1,0.005,0.050000000001091394,2.25,0.00019984012789768185,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
5a63b5d1,6217,6.134887880653405,4.845782210069206,-3.4923268457456778,0.0,0.0,0.0,0.0,0.0,5.850562915555734,233988.29214900502,11512.320000000002,10744.95,11651.45,11412.320000000002,11612.52000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.040000000000873115,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
87695469,7003,6.124244778430392,5.374688633442745,4.017929244609318,0.0,0.0,0.0,0.0,0.0,3.5590673310795373,262657.13786524185,10096.98,9255.05,10236.85,9996.98,10197.180000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.07000000000243745,0.7300000000013824,0.001142367556761388,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
77e4821c,5393,6.1232818223985666,5.158480159466036,-2.85907500463578,0.0,0.0,0.0,0.0,0.0,2.820512364780271,202208.2714312546,11183.9,10674.79,11350.94,11083.9,11284.100000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.05999999999949068,0.1,0.005,0.059999999997671694,0.1499999999978172,0.002781383274615242,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
15e154a1,6068,6.11677182498391,4.858344264996805,-4.4691545814108355,0.0,0.0,0.0,0.0,0.0,5.524735094653923,227033.5983875083,10928.69,10209.95,11136.45,10828.69,11028.890000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.040000000000873115,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
cb879f40,6315,6.114434230823243,3.8577209026127943,3.537913618368821,0.0,0.0,0.0,0.0,0.0,2.6630084751654794,236094.52215674304,10828.04,10238.33,11021.27,10728.04,10928.240000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.06000000000130967,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
c99f9fae,6361,6.106693972249724,3.595936487973526,3.12564313787126,0.0,0.0,0.0,0.0,0.0,3.158400744746109,237212.5753929934,12188.740000000002,11181.37,12325.65,12088.740000000002,12288.94000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.06999999999970896,0.930000000000291,0.007388775349787769,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
5a5269a9,6513,6.091564120614008,5.252450560417652,0.565819361277296,0.0,0.0,0.0,0.0,0.0,3.0945056434561646,241678.89032574955,11404.87,10826.33,11537.41,11304.87,11505.070000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.050000000001091394,0.1,0.005,0.07999999999992724,2.139999999999418,0.004299094119453401,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
6e6d122c,5632,6.032838668891541,3.97046351207381,2.8997674893464342,0.0,0.0,0.0,0.0,0.0,0.9895855191601562,204977.44202424507,12263.45,11716.95,12366.95,12163.45,12363.650000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000000218279,0.1,0.005,0.050000000001091394,2.8000000000010914,0.0001775568181818182,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
9ab94eeb,4442,6.030749054109984,4.663407474110898,-4.514276001801155,0.0,0.0,0.0,0.0,0.0,2.138475166728951,161555.24751050648,10983.39,10130.96,11145.28,10883.39,11083.590000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.05999999999949068,0.07999999999810825,0.0,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
f72b268f,6404,6.018016931117814,5.257671064959318,2.6917433635226655,0.0,0.0,0.0,0.0,0.0,2.787826448661774,231930.64392374517,11037.92,10400.45,11122.45,10937.92,11138.120000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.06999999999970896,0.5900000000001455,0.0012492192379762648,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
b7fea9ef,3866,6.002949287213032,4.461807811691556,4.4507423693738986,0.0,0.0,0.0,0.0,0.0,1.629523740543197,139312.8569599957,10769.62,9982.17,10881.6,10669.62,10869.820000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.06999999999970896,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
1aaf1da0,4804,5.994103596270754,4.806383326394733,-4.597779870941024,0.0,0.0,0.0,0.0,0.0,4.462465054136136,172604.251141256,11897.740000000002,11146.4,12051.84,11797.740000000002,11997.94000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.06999999999970896,0.1000000000003638,0.00041631973355537054,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
da3bfe4e,5549,5.993636831598366,3.587442241845298,3.240617228329282,0.0,0.0,0.0,0.0,0.0,1.3987668603063614,199340.51402099422,10996.19,10436.13,11110.62,10896.19,11096.390000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.040000000000873115,0.10000000000218279,0.0009010632546404757,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
4b462989,3106,5.981749817589542,4.93285801674184,-1.9668264649067815,0.0,0.0,0.0,0.0,0.0,1.3712732870669673,111136.81371400217,10976.77,10272.91,11145.28,10876.77,11076.970000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.050000000001091394,0.1,0.005,0.07000000000152795,0.4599999999991269,0.000643915003219575,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
0dd99dc5,7342,5.972848114305866,4.560236039226294,1.749271588122987,0.0,0.0,0.0,0.0,0.0,2.1591936978316535,261925.22296799594,12581.48,11753.45,12748.95,12481.48,12681.680000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.06999999999970896,0.12000000000080036,0.007763552165622446,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
ae35f33a,4450,5.970817066925156,4.073496067415718,1.9303616853930992,0.0,0.0,0.0,0.0,0.0,2.514817057382022,158645.42118774704,12679.47,11733.45,12981.95,12579.47,12779.670000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.05999999999949068,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
2fd68f7b,4730,5.945231277678433,5.122769238900748,-5.084424841437769,0.0,0.0,0.0,0.0,0.0,16.048200364551796,167185.51549025648,10810.63,10066.1,10956.570000000002,10710.63,10910.830000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.050000000001091394,0.1,0.005,0.05999999999949068,1.0799999999981083,0.00021141649048625792,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
b0f53bf4,2755,5.934228377008344,3.891023593466489,-2.139883847550115,0.0,0.0,0.0,0.0,0.0,2.1428781115462794,97017.50801600292,12216.87,11849.95,12366.95,12116.87,12317.070000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.050000000001091394,0.08999999999832653,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
2d0c268a,4550,5.917720152810325,5.0083840659340275,1.6410187912086482,0.0,0.0,0.0,0.0,0.0,9.836335269147252,159338.32372174744,11325.79,10529.43,11537.41,11225.79,11425.990000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.05999999999949068,0.7400000000016007,0.00021978021978021978,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
9a6b0392,4255,5.879656138204456,5.4447896592244645,-1.4770195064631222,0.0,0.0,0.0,0.0,0.0,6.106032373748531,147096.86607150026,10626.66,9998.1,10956.570000000002,10526.66,10726.860000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.029999999998835847,0.1,0.005,0.050000000001091394,1.0499999999992724,0.0004700352526439483,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
f074d277,2453,5.878684065869672,4.6352902568283385,4.117220138605682,0.0,0.0,0.0,0.0,0.0,1.9607971528577253,84773.04632749838,12010.52,11437.7,12156.95,11910.52,12110.720000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.06999999999970896,0.19000000000050932,0.005299633102323685,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
5aa03df7,4871,5.876251332385479,4.555847156641429,-3.068218332991321,0.0,0.0,0.0,0.0,0.0,1.4004529303243687,168197.23607275487,11330.0,10373.06,11510.29,11230.0,11430.200000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.06000000000130967,0.1400000000012369,0.014165469102853623,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
9f0c7bae,2542,5.84392289139108,5.124747639653935,-4.984028914240908,0.0,0.0,0.0,0.0,0.0,3.0891583478796223,86812.94716125376,12791.0,12431.95,12981.95,12691.0,12891.200000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.040000000000873115,0.15999999999985448,0.0003933910306845004,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
f053a1b9,4108,5.836890102717483,4.714994644595821,4.292783836416594,0.0,0.0,0.0,0.0,0.0,2.4141097630355404,139956.62718049495,12275.3,11456.95,12366.95,12175.3,12375.500000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.00999999999839929,0.1,0.005,0.050000000001091394,3.2999999999992724,0.00024342745861733204,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
58850d2c,4995,5.825334473034529,5.495600400400553,-5.495600400400553,0.0,0.0,0.0,0.0,0.0,5.948705888672673,169502.93600500873,12526.59,11715.09,12652.570000000002,12426.59,12626.790000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.0,0.1,0.005,0.030000000000654836,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
20402d71,6372,5.825136660358722,4.512181183301799,4.473966650972852,0.0,0.0,0.0,0.0,0.0,2.2588412759243566,216216.08743674113,10966.39,10274.13,11110.62,10866.39,11066.590000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.049999999999272404,0.11000000000240107,0.007532956685499058,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
99529c45,5840,5.804386217577225,4.208316181506897,-3.1301672089042443,0.0,0.0,0.0,0.0,0.0,3.2785582000530824,196754.85227875455,11155.73,10358.45,11187.45,11055.73,11227.580000000178,492,171.85000000017862,last_tvt_minus_100,typewell_max_plus_40,0.010000000000218279,0.1,0.005,0.050000000001091394,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
c2c4db09,6039,5.774953113237547,3.91620351051499,2.6067274383174515,0.0,0.0,0.0,0.0,0.0,4.367797137343931,201401.1540154958,11382.0,10682.87,11537.41,11282.0,11482.200000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.050000000001091394,0.1,0.005,0.07000000000152795,7.780000000000655,0.0008279516476237788,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
a5e6f7dc,5649,5.764015809027924,4.0873266949901454,3.999442113648279,0.0,0.0,0.0,0.0,0.0,3.0856711337050804,187681.68821574294,11402.85,10689.87,11537.41,11302.85,11503.050000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000000218279,0.1,0.005,0.07000000000152795,0.12000000000261934,0.004602584528235086,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
1285a37b,5597,5.7342189850845555,4.436443898517174,-4.326537698767328,0.0,0.0,0.0,0.0,0.0,1.1408474705949616,184036.45346375657,12755.8,11868.45,12873.45,12655.8,12856.000000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.029999999998835847,0.1,0.005,0.049999999997453415,0.05000000000291038,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
d1ecf309,6168,5.719375158769691,4.687540126459099,2.6253950226976435,0.0,0.0,0.0,0.0,0.0,2.327905121525616,201763.00361124528,11040.04,10113.95,11122.45,10940.04,11140.240000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000002473826,0.1,0.005,0.050000000001091394,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
cbb406b5,6328,5.711558305819549,4.12521720922883,-1.5695784608092633,0.0,0.0,0.0,0.0,0.0,2.8059892140818583,206431.37232075233,11397.06,10525.43,11537.41,11297.06,11497.260000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.0,0.1,0.005,0.06000000000130967,3.819999999999709,0.00015802781289506955,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
940a48d9,3963,5.709385761696567,4.442371309613879,3.3596612414836016,0.0,0.0,0.0,0.0,0.0,3.3392434538834217,129182.25092974701,10918.16,10078.34,11021.27,10818.16,11018.360000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.019999999998617568,0.1,0.005,0.059999999997671694,2.429999999998472,0.0012616704516780217,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
5254b6db,3274,5.688951939288402,5.225298717165668,-5.225298717165668,0.0,0.0,0.0,0.0,0.0,2.6907181682193033,105960.30622450392,12042.06,11219.95,12202.95,11942.06,12142.260000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999997453415,0.1,0.005,0.050000000001091394,0.06000000000312866,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
18d24f7b,4558,5.685432186575362,4.310387999122491,-4.205090280825051,0.0,0.0,0.0,0.0,0.0,5.054030587700746,147333.42623725446,11207.68,10542.45,11366.45,11107.68,11307.880000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.050000000001091394,0.06000000000312866,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
6767c111,6783,5.659357837372729,3.7346218487395713,-1.8450633937787235,0.0,0.0,0.0,0.0,0.0,1.4201878369718415,217248.1700645042,11039.61,10342.45,11122.45,10939.61,11139.810000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.06999999999970896,0.10999999999970897,0.005499999999985449,0.12000000000080036,3.7400000000016007,0.06442577030812324,1.0,1.0,1.0,0.0,0.0,0.04611570247968867,0.04611570247968867,0.04611570247968867,0.04611570247968867
05a0ee4d,4348,5.648677490993058,4.115052552897926,-0.41503691352362015,0.0,0.0,0.0,0.0,0.0,5.10417572073137,138734.05956325008,11927.5,11130.9,12051.84,11827.5,12027.700000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.06000000000130967,0.10000000000130968,0.005000000000065484,0.06000000000130967,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.05999999999790451,0.05999999999790449,0.05999999999790451,0.05999999999790449
1e5e3573,5480,5.6011359766662725,4.5437478102189655,2.1755122262772315,0.0,0.0,0.0,0.0,0.0,4.543886320549269,171922.52877549673,12215.14,11471.34,12325.65,12115.14,12315.340000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999997235136,0.1,0.005,0.040000000000873115,1.9499999999989086,0.0012773722627737226,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
a622ce4d,6298,5.600511575659711,4.424044776119395,-0.4724830104796456,0.0,0.0,0.0,0.0,0.0,2.156221631211496,197541.36696750185,11393.240000000002,10778.84,11537.41,11293.240000000002,11493.44000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.049999999999272404,0.1,0.005,0.06999999999970896,0.09000000000014552,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
76201745,4448,5.598089794008455,3.7606185926257925,3.586292828237244,0.0,0.0,0.0,0.0,0.0,1.7742350418997301,139394.1343522447,10618.89,10167.59,10956.570000000002,10518.89,10719.090000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.05999999999949068,0.07999999999628926,0.0,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
3a86fe8d,5118,5.585259099839317,4.870980363423138,4.624247459945176,0.0,0.0,0.0,0.0,0.0,0.9557785604103165,159656.62012874533,11450.46,10892.88,11594.55,11350.46,11550.660000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.049999999999272404,0.9899999999997817,0.00019538882375928098,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
ea3a0e38,10052,5.578442706071413,4.669167429367363,-3.0797459212098595,0.0,0.0,0.0,0.0,0.0,3.9374697331874255,312808.41944650933,10951.42,10223.7,11136.45,10851.42,11051.620000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.029999999998835847,0.1,0.005,0.040000000000873115,3.7299999999995634,0.0009948269001193793,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
e7d0c1de,4711,5.5506486756403195,2.973171619613559,2.860008172362399,0.0,0.0,0.0,0.0,0.0,1.3174374699278284,145144.50009374614,11319.1,10544.42,11537.41,11219.1,11419.300000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.05999999999949068,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
b56bc0aa,5602,5.537163568552723,4.417881738664833,-1.1780065155303183,0.0,0.0,0.0,0.0,0.0,1.7989656588932523,171758.33051625194,11192.6,10330.35,11350.94,11092.6,11292.800000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.050000000001091394,1.930000000000291,0.0001785076758300607,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
a8ed028a,5538,5.509044464618663,3.502738172625458,-0.04803503069716348,0.0,0.0,0.0,0.0,0.0,1.140276585079451,168075.92371699994,12822.85,12048.95,12987.45,12722.85,12923.050000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.010000000000218279,0.1,0.005,0.07999999999810825,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
796dbd4c,6248,5.503671123563525,3.985244078104975,2.8880989116515803,0.0,0.0,0.0,0.0,0.0,3.7629140805825867,189254.39318549604,10897.98,9983.35,11021.27,10797.98,10998.180000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000000218279,0.1,0.005,0.05999999999949068,0.749999999998181,0.00016005121638924455,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
999daf80,3564,5.49900241006411,4.569315656565569,4.415818742985281,0.0,0.0,0.0,0.0,0.0,1.6315816902356903,107771.89403099514,11143.92,10453.81,11350.94,11043.92,11244.120000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.049999999999272404,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
85380836,6618,5.4792775610548015,4.34732041402247,-4.114508537322609,0.0,0.0,0.0,0.0,0.0,1.56289581093835,198688.7897877585,11195.13,10567.95,11366.45,11095.13,11295.330000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.00999999999839929,0.1,0.005,0.050000000001091394,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
201661b5,5955,5.477121007033927,2.59981057934506,1.570909319899108,0.0,0.0,0.0,0.0,0.0,1.3752392857821998,178643.17870049784,12188.4,11035.65,12325.65,12088.4,12288.600000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.010000000000218279,0.1,0.005,0.05999999999949068,0.8099999999994907,0.00033585222502099076,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
3690a146,4073,5.4349606073513455,3.403024060888711,3.182054259759256,0.0,0.0,0.0,0.0,0.0,0.5851856739553155,120311.51938049626,11198.25,10384.45,11366.45,11098.25,11298.450000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.040000000000873115,0.06999999999970896,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
e201fd6d,5070,5.417150021913013,4.223387080867953,-3.2205803747535984,0.0,0.0,0.0,0.0,0.0,5.387689905970414,148781.75780475466,12517.570000000002,11704.59,12652.570000000002,12417.570000000002,12617.77000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.06000000000130967,0.07000000000334694,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
272abef3,4135,5.398987873322884,4.225733857315565,0.30636940749683395,0.0,0.0,0.0,0.0,0.0,1.105151327274486,120531.40468274907,11446.94,10843.4,11594.55,11346.94,11547.140000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.06999999999970896,0.16000000000167347,0.0024183796856106408,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
d0a0e7b5,3816,5.379391782237254,3.7977130503143623,3.2961700733751234,0.0,0.0,0.0,0.0,0.0,2.5752121348244232,110426.8582929953,10903.08,10362.820000000002,11021.27,10803.08,11003.280000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.050000000001091394,0.06999999999788997,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
e5ff9fd2,2354,5.33036474413756,4.341416949872638,-4.281638275276245,0.0,0.0,0.0,0.0,0.0,1.7851379688997453,66883.70367125217,11760.83,10862.45,11871.45,11660.83,11861.030000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.050000000001091394,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
7b2c7b3c,2584,5.327188035340326,3.1607385835913226,2.282969233745977,0.0,0.0,0.0,0.0,0.0,0.4113837131362229,73331.16122824815,11412.39,10869.95,11591.95,11312.39,11512.590000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.029999999998835847,0.1,0.005,0.08000000000174623,0.10999999999876309,0.007739938080495356,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
96ae5806,9839,5.318867639408203,3.9747878849475264,3.7962025612357335,0.0,0.0,0.0,0.0,0.0,4.144542950448216,278348.78282798536,12120.820000000002,11326.95,12279.45,12020.820000000002,12221.02000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.05999999999949068,2.6299999999991996,0.0007114544160991971,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
71642c7d,4648,5.252290366002451,3.1850356067126273,-2.4170003227195807,0.0,0.0,0.0,0.0,0.0,1.3750357443308951,128222.30340475244,12824.37,11830.45,12981.95,12724.37,12924.570000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000002692104,0.1,0.005,0.05999999999949068,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
