episode_id,well,start_row_idx,end_row_idx_exclusive,start_suffix_offset,rows,suffix_rows,audit_start_row_idx,audit_start_suffix_offset,start_suffix_fraction,episode_suffix_fraction,rows_from_last_within5_to_episode_start,rows_from_episode_end_to_next_within5,pre128_error_slope_ft_per_row,pre128_error_start_ft,pre128_error_end_ft,mean_error_ft,rmse_ft,error_std_ft,error_slope_ft_per_row,error_sign_consistency,max_abs_error_ft,episode_sse,last_known_tvt,last_known_md,episode_start_md_since,episode_end_md_since,shard_index
d0cb63ae:000,d0cb63ae,3256,4088,1620,832,5223,3128,1492,0.31016657093624356,0.15929542408577446,458,314.0,0.02407530955922536,7.953125,9.9638671875,11.05010516826923,11.057202142908016,0.39609973405605775,-0.001057473439771632,1.0,11.76953125,101721.75039863586,11044.69,11738.0,1621.0,2452.0,2
d1457cc5:000,d1457cc5,3194,3405,1671,211,6920,3066,1543,0.24147398843930637,0.030491329479768785,200,163.0,-0.022633372154717828,-7.0205078125,-9.9755859375,-11.982056242594787,12.031021746749348,1.084348869161127,-0.00775256966888517,1.0,13.6376953125,30541.297181129456,10704.67,11290.0,1672.0,1882.0,2
d1457cc5:001,d1457cc5,7461,8443,5938,982,6920,7333,5810,0.858092485549133,0.14190751445086705,80,,-0.10333623014686527,0.103515625,-9.9931640625,-17.131178597568738,17.413219758660485,3.1213686455795053,-0.0016710577135362872,1.0,22.216796875,297762.25836086273,10704.67,11290.0,5939.0,6920.0,2
d1ecf309:000,d1ecf309,3271,3498,1575,227,6168,3143,1447,0.25535019455252916,0.03680285343709468,650,264.0,0.008814908278946735,8.6748046875,9.9814453125,11.588540232654186,11.613758058586793,0.7649258261720138,0.00212799170135975,1.0,12.5693359375,30617.61840724945,11040.04,12125.0,1576.0,1802.0,2
d1ecf309:001,d1ecf309,6944,7197,5248,253,6168,6816,5120,0.8508430609597925,0.04101815823605707,184,24.0,-0.028366957844187763,-6.142578125,-9.99609375,-11.313106009140316,11.345744106872772,0.859966141537859,-0.008410419495256399,1.0,13.5654296875,32567.655062675476,11040.04,12125.0,5249.0,5501.0,2
d2f3b1ab:000,d2f3b1ab,4567,7018,3130,2451,5581,4439,3002,0.5608313922236159,0.43916860777638417,172,,0.005661960749197434,7.716796875,9.9990234375,25.58134195863933,26.43020137739606,6.644583391369802,0.008985428761592088,1.0,34.431640625,1712159.6404266357,11157.1,12178.0,3131.0,5581.0,1
d3df146b:000,d3df146b,1917,2192,452,275,5787,1789,324,0.07810609987903923,0.047520304129946435,104,528.0,0.047423100956104934,4.615234375,9.978515625,11.628835227272727,11.687555035659512,1.170099982271132,-0.0035613277080147727,1.0,13.2666015625,37564.70924568176,12209.54,13000.0,453.0,727.0,1
d463e527:000,d463e527,4753,6908,2529,2155,4767,4625,2401,0.5305223410950283,0.45206628907069435,290,,-0.007351310714612708,-9.2197265625,-9.9697265625,-15.680766023781903,16.093600631775868,3.6218169752906793,-0.004355428287007585,1.0,23.2978515625,558153.5796909332,12211.24,13749.0,2530.0,4684.0,1
d4f60a28:000,d4f60a28,2250,3536,316,1286,4501,2122,188,0.07020662075094423,0.2857142857142857,245,188.0,0.0275578927565922,6.78515625,9.99609375,13.374093300447123,13.521226563957223,1.9892702643929079,0.0002169769786366093,1.0,18.2333984375,235111.1081829071,12546.48,13477.0,317.0,1602.0,2
d50c649a:000,d50c649a,3322,4062,1647,740,4873,3194,1519,0.33798481428278265,0.15185717217319927,167,56.0,0.03850753105204089,5.1240234375,9.92578125,13.740155194256756,13.952526065935796,2.42510182432757,0.006266497820932713,1.0,17.8017578125,144058.0078792572,11914.25,13049.0,1648.0,2387.0,2
d50c649a:001,d50c649a,5088,5747,3413,659,4873,4960,3285,0.7003899035501744,0.1352349681920788,327,438.0,0.017279683091967472,8.3349609375,9.9794921875,12.012141087348255,12.040287760668539,0.8227975798120158,7.7650714766862e-05,1.0,13.3271484375,95534.26084804535,11914.25,13049.0,3414.0,4072.0,2
d50c649a:002,d50c649a,6270,6456,4595,186,4873,6142,4467,0.942950954237636,0.038169505438128463,71,,0.03108997411331487,5.689453125,9.8828125,10.839302965389784,10.851286462388016,0.5098324364903091,-0.007078261261358392,1.0,11.75,21901.57772731781,11914.25,13049.0,4596.0,4781.0,2
d543916f:000,d543916f,3802,5508,2320,1706,4799,3674,2192,0.4834340487601584,0.3554907272348406,1031,,-0.0037961302168573177,-6.4921875,-9.9697265625,-19.237243437683176,19.648576080835095,3.99937581675948,0.0031653687317593155,1.0,26.5009765625,658629.5206594467,10875.77,11884.0,2321.0,4026.0,0
d543916f:001,d543916f,5639,5800,4157,161,4799,5511,4029,0.8662221296103355,0.03354865596999375,2868,,0.002547441002999966,-9.6015625,-9.8037109375,-12.459069293478262,12.516858502881371,1.201390494993538,0.025398364263428803,1.0,13.9912109375,25224.151231765747,10875.77,11884.0,4158.0,4318.0,0
d543916f:002,d543916f,5926,6281,4444,355,4799,5798,4316,0.9260262554698896,0.07397374453011044,3155,,-0.0138293917505236,-10.1552734375,-9.96484375,-12.166741857394365,12.232508906472384,1.2667544049475903,-0.011836012885959347,1.0,14.7265625,53120.16732215881,10875.77,11884.0,4445.0,4799.0,0
d60430e6:000,d60430e6,3281,3572,1616,291,2511,3153,1488,0.643568299482278,0.11589008363201912,431,,-0.024801313298631774,-6.87109375,-9.982421875,-11.180982871563574,11.2166766284365,0.8941233766743941,-0.005590444974926832,1.0,12.837890625,36611.82586479187,11204.22,12197.0,1617.0,1907.0,0
d60430e6:001,d60430e6,3697,4001,2032,304,2511,3569,1904,0.8092393468737554,0.12106730386300278,847,,0.003927315008376156,-10.0927734375,-9.984375,-11.930699398643092,11.97154663648241,0.9880995540382898,-0.005232515335816233,1.0,13.724609375,43568.650376319885,11204.22,12197.0,2033.0,2336.0,0
d63196fe:000,d63196fe,3553,3747,2182,194,4510,3425,2054,0.4838137472283814,0.04301552106430155,128,333.0,-0.03436776374072257,-4.9775390625,-9.875,-11.228334407216495,11.251455166577088,0.72093675534852,-0.004544963838942694,1.0,12.5048828125,24559.477212905884,12057.08,13088.0,2183.0,2376.0,2
d6c320d9:000,d6c320d9,5555,6177,4061,622,5452,5427,3933,0.7448642699926632,0.11408657373440939,130,,0.03637391869084474,5.0263671875,9.9677734375,11.960191732817524,11.977309110413653,0.6401150214150979,-0.0013423684008922686,1.0,12.88671875,89229.5906534195,11167.64,12274.0,4062.0,4683.0,2
d6c320d9:001,d6c320d9,6438,6634,4944,196,5452,6310,4816,0.9068231841526045,0.0359501100513573,1013,,-0.003990917977691242,10.021484375,9.986328125,11.206951530612244,11.214653182235375,0.4155519081052363,-0.0019270628924646781,1.0,11.7705078125,24650.61541557312,11167.64,12274.0,4945.0,5140.0,2
d6dd7330:000,d6dd7330,2765,2921,1298,156,6193,2637,1170,0.20959147424511546,0.02518973034070725,66,142.0,0.09091771336576263,0.37890625,9.9775390625,10.447879106570513,10.449584501123981,0.18878140961935422,-0.0014797798112484392,1.0,10.7783203125,17034.235334396362,11943.55,13124.0,1299.0,1454.0,0
d6dd7330:001,d6dd7330,3333,7118,1866,3785,6193,3205,1738,0.3013079283061521,0.6111739060229291,170,88.0,-0.017266874762162952,-7.18359375,-9.9970703125,-22.594540796317702,23.301544363692802,5.696375684299517,2.6013270130216386e-05,1.0,34.05078125,2055111.055439949,11943.55,13124.0,1867.0,5651.0,0
d7ba4f9d:000,d7ba4f9d,4296,4629,2548,333,6023,4168,2420,0.42304499418894237,0.05528806242736178,52,74.0,-0.07813009930233274,-1.3173828125,-9.9521484375,-11.20849756006006,11.234352764171094,0.761750927775186,0.005959857279396758,1.0,12.1845703125,42028.15711593628,12606.42,13707.0,2549.0,2881.0,1
d7eb0be8:000,d7eb0be8,3232,5477,1425,2245,5401,3104,1297,0.26384002962414366,0.41566376596926496,185,270.0,-0.018135189551657493,-7.29296875,-9.9736328125,-23.352117987889756,23.95375518564621,5.334882657898713,0.002650399728913689,1.0,32.498046875,1288141.4599237442,12730.83,13859.0,1426.0,3670.0,0
d7eb0be8:001,d7eb0be8,5492,5669,3685,177,5401,5364,3557,0.6822810590631364,0.03277170894278837,2445,78.0,0.04424815517579913,-15.265625,-9.994140625,-10.58544646009887,10.587335259256491,0.19997782946117976,0.0005651148969460362,1.0,10.884765625,19840.22521686554,12730.83,13859.0,3686.0,3862.0,0
d84b621b:000,d84b621b,3287,3936,1535,649,3994,3159,1407,0.38432648973460193,0.16249374061091637,84,,-0.06274255076032749,-2.35546875,-9.98828125,-16.221569843027734,16.57127614460512,3.3864236132728576,-0.007162852663216805,1.0,23.748046875,178220.0682964325,11205.51,12315.0,1536.0,2184.0,2
d84b621b:001,d84b621b,4155,5746,2403,1591,3994,4027,2275,0.6016524787180771,0.3983475212819229,952,,-0.007495764868749714,-8.6640625,-9.998046875,-23.904045215273413,26.391036617587183,11.18407064073684,-0.022074931992122914,1.0,42.8056640625,1108110.5206775665,11205.51,12315.0,2404.0,3994.0,2
d90aa14c:000,d90aa14c,7652,9845,5529,2193,10018,7524,5401,0.5519065681772809,0.2189059692553404,105,762.0,-0.05496978061231059,-3.4677734375,-9.9951171875,-17.820707934336525,18.783025131368273,5.9350148950687025,0.002536375866991674,1.0,29.5751953125,773694.8585567474,10916.87,12121.0,5530.0,7722.0,1
d90aa14c:001,d90aa14c,9929,10225,7806,296,10018,9801,7678,0.7791974445997205,0.02954681573168297,2382,382.0,0.01709207906061161,-10.7578125,-9.7978515625,-15.050725163640204,15.283042952964152,2.6546325453280413,-0.001283306205015685,1.0,19.4296875,69137.13496303558,10916.87,12121.0,7807.0,8102.0,1
d90aa14c:002,d90aa14c,10942,11600,8819,658,10018,10814,8691,0.8803154322220004,0.0656817728089439,165,198.0,-0.02723350727477368,-6.470703125,-9.990234375,-12.97515553761398,13.057398919669524,1.4632174555109934,0.00028362959336792937,1.0,15.5537109375,112186.14858818054,10916.87,12121.0,8820.0,9477.0,1
d924e971:000,d924e971,3077,3294,953,217,3184,2949,825,0.29930904522613067,0.06815326633165829,628,,0.020944642487997277,-11.0107421875,-9.7861328125,-11.554827008928571,11.57661508091567,0.7099221967363132,0.007169925618358841,1.0,12.69140625,29081.90963077545,12029.45,13107.0,954.0,1170.0,0
d924e971:001,d924e971,3332,5308,1208,1976,3184,3204,1080,0.3793969849246231,0.6206030150753769,883,,0.027162611604588216,-11.103515625,-9.93359375,-32.83369031898406,36.088374709204146,14.97730179935551,-0.025115482999120146,1.0,69.248046875,2573484.6793642044,12029.45,13107.0,1209.0,3184.0,0
d9ae59b2:000,d9ae59b2,2107,3186,605,1079,3648,1979,477,0.16584429824561403,0.29577850877192985,19,518.0,0.01132763770228667,3.9892578125,9.9404296875,13.032199410623262,13.142716793161277,1.7008183991814538,-0.0001094702082526148,1.0,16.166015625,186376.7540769577,11039.17,12401.0,606.0,1684.0,2
d9ae59b2:001,d9ae59b2,4357,4649,2855,292,3648,4229,2727,0.7826206140350878,0.0800438596491228,378,,0.019437313865685372,7.5302734375,9.9873046875,11.836696677011986,11.867243112635736,0.8509235399339218,0.0038445574325859035,1.0,13.2744140625,41122.78605556488,11039.17,12401.0,2856.0,3147.0,2
d9ae59b2:002,d9ae59b2,4721,5150,3219,429,3648,4593,3091,0.8824013157894737,0.11759868421052631,742,,-0.03406417782414507,13.111328125,9.8681640625,23.33088851252914,24.196307388521326,6.413340194917758,0.034791024058600066,1.0,31.900390625,251162.89394187927,11039.17,12401.0,3220.0,3648.0,2
d9d6d94d:000,d9d6d94d,4126,4388,2385,262,4919,3998,2257,0.48485464525310024,0.05326285830453344,634,211.0,-0.006347966399347361,-8.830078125,-9.9853515625,-12.234266907204198,12.296577614375984,1.2363390593444672,-0.005956236912142679,1.0,14.0439453125,39615.92510890961,12625.34,13772.0,2386.0,2647.0,1
da3bfe4e:000,da3bfe4e,3691,4422,2133,731,5549,3563,2005,0.38439358442962696,0.13173544782843755,555,135.0,0.012110594361938632,8.65625,9.994140625,10.90701949384405,10.926192348069968,0.6469968994737351,0.00013961449211870262,1.0,11.966796875,87268.00751495361,10996.19,12019.0,2134.0,2864.0,1
da3cf798:000,da3cf798,4727,4928,2980,201,5844,4599,2852,0.5099247091033539,0.034394250513347026,150,323.0,-0.031937128893732264,-6.19921875,-9.998046875,-12.810483714241293,12.993934142288447,2.1757370018658007,-0.018004657829355696,1.0,16.2890625,33937.30722332001,10779.49,11848.0,2981.0,3181.0,2
da3cf798:001,da3cf798,6433,7591,4686,1158,5844,6305,4558,0.8018480492813141,0.19815195071868583,97,,-0.04663581617628124,-3.3271484375,-9.9599609375,-25.16564372166451,26.028557705180248,6.646517305036212,-0.008651130758011308,1.0,34.0771484375,784528.575173378,10779.49,11848.0,4687.0,5844.0,2
da940160:000,da940160,2331,2594,671,263,5132,2203,543,0.13074824629773968,0.05124707716289945,228,2780.0,-0.012184200346240672,-6.302734375,-9.9453125,-11.339101116920151,11.34665164633949,0.41387128873458257,0.0025236853312434198,1.0,11.8486328125,33860.33044242859,11367.19,12436.0,672.0,934.0,1
da940160:001,da940160,2662,4433,1002,1771,5132,2534,874,0.19524551831644582,0.3450896336710834,559,941.0,0.03298267866748306,-11.5400390625,-9.9228515625,-13.815991583145117,13.937544462620055,1.836715062815759,-0.0005787249004963466,1.0,17.97265625,344025.86294174194,11367.19,12436.0,1003.0,2773.0,1
da940160:002,da940160,4446,4642,2786,196,5132,4318,2658,0.5428682774746687,0.03819173811379579,2343,732.0,0.04556587636961952,-14.861328125,-9.943359375,-12.476373166454081,12.523241978034413,1.0824519628084348,0.00391345774081792,1.0,13.8994140625,30738.991569519043,11367.19,12436.0,2787.0,2982.0,1
da940160:003,da940160,4654,4838,2994,184,5132,4526,2866,0.583398285268901,0.03585346843335931,2551,536.0,0.03056912718184198,-12.4931640625,-9.97265625,-10.823868461277174,10.830155749227313,0.368978434994132,0.005257565608084028,1.0,11.4267578125,21581.77833366394,11367.19,12436.0,2995.0,3178.0,1
dc7da28f:000,dc7da28f,5356,5792,3458,436,4774,5228,3330,0.7243401759530792,0.09132802681189778,310,646.0,0.004322990133875435,-9.640625,-9.94140625,-11.724826637758028,11.768427435597923,1.0120892359143483,0.00568087263726448,1.0,14.0888671875,60384.20555782318,10955.19,11986.0,3459.0,3894.0,0
dd168de0:000,dd168de0,4928,5095,3137,167,3304,4800,3009,0.9494552058111381,0.050544794188861986,177,,-0.026959539223800014,-6.279296875,-9.9599609375,-12.377502806886227,12.410760440303111,0.9079641909878563,-0.0030711917856949614,1.0,14.9755859375,25722.504776000977,11002.35,11862.0,3138.0,3304.0,2
dd6bc5b2:000,dd6bc5b2,2755,3734,593,979,3602,2627,465,0.16463076068850638,0.27179344808439754,363,81.0,0.021217126851552484,8.830078125,9.9970703125,16.068010246424922,16.22315070999522,2.2382282457341316,-0.0015170373260923681,1.0,18.6337890625,257663.61596107483,11145.39,12216.0,594.0,1572.0,3
dd6bc5b2:001,dd6bc5b2,4075,5764,1913,1689,3602,3947,1785,0.531093836757357,0.468906163242643,143,,0.037297543447285295,5.2587890625,9.9296875,13.271609842177323,13.29670066434781,0.8164684649693948,0.001063011281986829,1.0,15.482421875,298618.9978132248,11145.39,12216.0,1914.0,3602.0,3
dd7d638e:000,dd7d638e,4128,5637,2383,1509,4301,4000,2255,0.5540571960009301,0.3508486398511974,672,,-0.012822032258572149,10.6904296875,9.9970703125,14.196357661323724,14.27567208758965,1.5027450562758278,-0.001442764619759878,1.0,16.6796875,307526.37365055084,11194.27,12245.0,2384.0,3892.0,3
df71d1ff:000,df71d1ff,5350,5754,3699,404,6228,5222,3571,0.5939306358381503,0.06486833654463713,223,325.0,0.00628963038066088,7.4638671875,9.9892578125,14.970640276918317,15.132557153491254,2.2077626010942377,0.003111987590663533,1.0,18.240234375,92513.69154548645,10959.0,12043.0,3700.0,4103.0,2
df73b8f3:000,df73b8f3,6173,7150,4334,977,5311,6045,4206,0.8160421766145736,0.18395782338542646,1260,,0.007659808726259213,8.8037109375,9.9990234375,15.799714727801945,16.119711206998108,3.1959511756437653,0.010196350859616262,1.0,22.9814453125,253868.65234088898,12554.65,13571.0,4335.0,5311.0,2
e0079ed1:000,e0079ed1,2545,2799,759,254,3471,2417,631,0.21866897147796024,0.073177758571017,15,173.0,-0.05568395676444333,-3.5537109375,-9.9794921875,-10.744213674950787,10.753828813344803,0.45465003434004814,0.0042728561826173,1.0,11.8916015625,29373.787873268127,10958.18,11896.0,760.0,1013.0,2
e03b45fd:000,e03b45fd,3515,4158,1774,643,5342,3387,1646,0.33208536128790717,0.1203669037813553,94,146.0,-0.05691294171525934,-2.7568359375,-9.9453125,-14.66039469527605,14.911273613364267,2.723767271874625,0.00028669280848725117,1.0,19.4658203125,142968.52993679047,12806.71,13845.0,1775.0,2417.0,0
e03b45fd:001,e03b45fd,5668,6915,3927,1247,5342,5540,3799,0.7351179333582928,0.23343317109696743,88,10.0,-0.016365913261185853,-4.4931640625,-6.123046875,-21.76542765136327,22.650185502551633,6.268736910516437,0.006037900021693548,1.0,30.7646484375,639749.5364151001,12806.71,13845.0,3928.0,5174.0,0
e0f36d98:000,e0f36d98,3849,5189,2111,1340,4976,3721,1983,0.4242363344051447,0.2692926045016077,210,328.0,0.002948508815349753,7.1484375,8.568359375,22.555505188899254,23.072829606421788,4.8584618677635705,-0.0029172459524622898,1.0,30.0986328125,713356.324502945,11349.3,12514.0,2112.0,3451.0,0
e149204f:000,e149204f,2490,5417,1038,2927,6097,2362,910,0.17024766278497622,0.48007216663933083,86,,0.05419168016496235,3.6474609375,9.984375,15.742657264263752,16.00657370001096,2.8946750895059528,-0.0009167618546896343,1.0,24.8017578125,749927.8455238342,10965.53,11934.0,1039.0,3965.0,0
e149204f:001,e149204f,5824,6584,4372,760,6097,5696,4244,0.7170739708053141,0.12465146793505003,3420,,0.0012411562170962277,10.5107421875,9.98046875,13.432894736842105,13.727979526957624,2.8310353020560077,-0.0069178712124657645,1.0,19.8583984375,143227.64063835144,10965.53,11934.0,4373.0,5132.0,0
e149204f:002,e149204f,6898,7549,5446,651,6097,6770,5318,0.8932261768082663,0.10677382319173363,4494,,0.008858312422747665,8.759765625,9.9736328125,16.438623571908604,16.73703864525384,3.146445244051033,0.007246720477227107,1.0,21.5634765625,182363.62916088104,10965.53,11934.0,5447.0,6097.0,0
e201fd6d:000,e201fd6d,2797,2927,955,130,5070,2669,827,0.1883629191321499,0.02564102564102564,552,59.0,-0.02210878946038529,-7.548828125,-9.724609375,-11.516706730769231,11.525523465147986,0.4507296563701236,-0.004575789219434924,1.0,12.06640625,17268.89984893799,12517.57,13689.0,956.0,1085.0,0
e2fc7745:000,e2fc7745,2511,2667,860,156,3692,2383,732,0.23293607800650054,0.04225352112676056,249,208.0,-0.0022102555737917163,-9.4052734375,-9.96875,-11.838347606169872,11.936290582657694,1.5259616080147025,0.017205263679746646,1.0,14.755859375,22226.10512828827,11981.26,12660.0,861.0,1016.0,0
e2fc7745:001,e2fc7745,4658,4919,3007,261,3692,4530,2879,0.8144637053087758,0.07069339111592633,1056,,0.025552796784872277,6.599609375,9.978515625,10.63584695282567,10.640940474807099,0.32920173823482846,-0.0013234494485728364,1.0,11.072265625,29552.92930316925,11981.26,12660.0,3008.0,3268.0,0
e32da4ec:000,e32da4ec,4494,4899,3035,405,4689,4366,2907,0.6472595436127107,0.08637236084452975,93,691.0,0.041207794653280075,2.5849609375,9.8603515625,13.665489969135802,13.75189350897848,1.5391422889821453,-0.005093675209962498,1.0,15.83984375,76591.4029083252,11986.19,12800.0,3036.0,3440.0,3
e32da4ec:001,e32da4ec,5156,5443,3697,287,4689,5028,3569,0.7884410322030284,0.06120708040093837,755,147.0,-0.011602930174797714,9.0107421875,9.8251953125,13.336042982360627,13.387067393545202,1.1677032893466543,-0.0046839370257219905,1.0,14.2998046875,51434.29556560516,11986.19,12800.0,3698.0,3984.0,3
e3b34f5b:000,e3b34f5b,4168,7293,2330,3125,5455,4040,2202,0.4271310724106325,0.5728689275893676,133,,0.03594606068081481,5.154296875,9.9541015625,28.553539375,29.636314767361213,7.937666039235773,0.006618844257801652,1.0,42.5791015625,2744722.353094101,10966.87,11983.0,2331.0,5455.0,3
e45a2a62:000,e45a2a62,3265,3561,1575,296,5007,3137,1447,0.3145596165368484,0.059117235869782306,90,1960.0,-0.03969226523516183,-4.4755859375,-9.9375,-13.33607276710304,13.464441909604167,1.8548205001125524,-0.005226842956086865,1.0,18.09375,53662.19399738312,11212.01,12333.0,1576.0,1871.0,3
e45a2a62:001,e45a2a62,3866,4255,2176,389,5007,3738,2048,0.4345915717994807,0.07769123227481525,691,1266.0,-0.019111746463380964,-7.4638671875,-9.990234375,-11.520859274582262,11.542394847618308,0.704755555918158,0.0006409950485215954,1.0,12.5751953125,51825.255860328674,11212.01,12333.0,2177.0,2565.0,3
e45a2a62:002,e45a2a62,4629,5263,2939,634,5007,4501,2811,0.5869782304773318,0.12662272818054723,1454,258.0,-0.011081152795282743,-8.314453125,-9.97265625,-21.584337108142744,22.67081184255515,6.9341258427137715,-0.024606772097609624,1.0,32.2919921875,325854.25988674164,11212.01,12333.0,2940.0,3573.0,3
e45a2a62:003,e45a2a62,5275,5453,3585,178,5007,5147,3457,0.7159976033553026,0.03555022967845017,2100,68.0,0.15539111542714817,-26.451171875,-9.935546875,-11.8833282127809,11.959544505410417,1.3480413065696575,0.003273649442537682,1.0,14.203125,25459.465450286865,11212.01,12333.0,3586.0,3763.0,3
e46f4ef4:000,e46f4ef4,6441,6573,4706,132,7195,6313,4578,0.6540653231410702,0.018346073662265462,593,534.0,-0.008187146440920562,-8.544921875,-9.9892578125,-10.595880681818182,10.598573086158693,0.23888080567444414,-0.0004180121430397646,1.0,10.97265625,14827.527193069458,12487.9,13624.0,4707.0,4838.0,2
e4726608:000,e4726608,5807,6268,4272,461,4733,5679,4144,0.9025987745615889,0.09740122543841116,457,,-0.024191311003414838,-7.2353515625,-9.9619140625,-14.472887150894794,14.563832139829675,1.625036650232902,-0.010905886484704464,1.0,16.41796875,97780.5002412796,11958.94,12707.0,4273.0,4733.0,2
e5864244:000,e5864244,4096,4249,2528,153,4469,3968,2400,0.5656746475721638,0.03423584694562542,439,,-0.01997733417392934,-7.1181640625,-9.9814453125,-11.384440104166666,11.39680274209201,0.5306941273442178,0.0028601359054387303,1.0,12.0771484375,19872.728249549866,12725.62,13553.0,2529.0,2681.0,2
e5864244:001,e5864244,4266,4743,2698,477,4469,4138,2570,0.6037144775117476,0.1067352875363616,609,,0.01997230472505322,-11.7470703125,-9.9833984375,-13.914789291797694,14.023337099422932,1.7414426114356496,-0.002069405115479325,1.0,16.5888671875,93803.9500837326,12725.62,13553.0,2699.0,3175.0,2
e5864244:002,e5864244,4846,5070,3278,224,4469,4718,3150,0.7334974267173865,0.05012307003803983,1189,,0.014938055519393197,-10.8896484375,-9.96875,-14.285596575055804,14.402464582530609,1.8310424751497292,-0.0022023178709894833,1.0,16.75390625,46464.540875434875,12725.62,13553.0,3279.0,3502.0,2
e5864244:003,e5864244,5169,6037,3601,868,4469,5041,3473,0.8057731036025957,0.19422689639740434,1512,,0.027780993520460425,-13.505859375,-9.8388671875,-46.75028351814516,50.02158573046015,17.792414955896785,-0.0688139605896293,1.0,69.2099609375,2171874.0458431244,12725.62,13553.0,3602.0,4469.0,2
e5ff9fd2:000,e5ff9fd2,2997,3310,1153,313,2354,2869,1025,0.4898045879354291,0.13296516567544606,183,815.0,-0.02218641620964996,-7.1875,-9.9951171875,-11.297314921126198,11.321187672955247,0.7348237197949078,-0.0028179989338224937,1.0,12.3876953125,40116.98787212372,11760.83,13089.0,1154.0,1466.0,2
e730c32b:000,e730c32b,3028,6469,1287,3441,4728,2900,1159,0.27220812182741116,0.7277918781725888,684,,-0.0035709198785993865,-9.4150390625,-9.994140625,-18.022834137060446,18.513291584523998,4.2331329959754065,-0.0007396182792423523,1.0,31.966796875,1179375.1025753021,11366.07,12854.0,1288.0,4728.0,3
e748dd88:000,e748dd88,5859,6264,4407,405,4812,5731,4279,0.9158354114713217,0.08416458852867831,74,,0.05293035306373461,3.6396484375,9.9677734375,12.138230613425925,12.212517247295748,1.3449665760850038,0.002843030303774425,1.0,15.083984375,60403.95889377594,12028.33,13050.0,4408.0,4812.0,3
e7818f7a:000,e7818f7a,1684,2345,226,661,5371,1556,98,0.042077825358406255,0.12306832991994042,71,,0.049231799743350575,2.6533203125,9.939453125,14.790455689769288,15.338241440717855,4.062520274746432,0.004915334326558431,1.0,26.3740234375,155507.95097637177,11022.87,12292.0,227.0,887.0,2
e7818f7a:001,e7818f7a,2505,3217,1047,712,5371,2377,919,0.19493576615155464,0.13256376838577547,892,,0.022116076572979135,7.1806640625,9.9755859375,14.084320411253511,14.256531721930637,2.209211463749515,-0.002805444227986348,1.0,19.0595703125,144713.07207775116,11022.87,12292.0,1048.0,1759.0,2
e7818f7a:002,e7818f7a,3522,6829,2064,3307,5371,3394,1936,0.3842859802643828,0.6157140197356172,1909,,0.025876134464841605,6.7294921875,9.982421875,28.97022444105307,31.230344083822278,11.664496878517499,0.010430336428755143,1.0,50.1494140625,3225430.833001137,11022.87,12292.0,2065.0,5371.0,2
e7d0c1de:000,e7d0c1de,5966,6455,4222,489,4711,5838,4094,0.8962003820844832,0.10379961791551688,88,,0.04778647304912819,3.0,9.962890625,15.985243721242332,16.04453794819991,1.3781078128033393,0.005284827759299436,1.0,17.7099609375,125881.89980792999,11319.1,12531.0,4223.0,4711.0,0
e85074c5:000,e85074c5,4731,4975,3170,244,5675,4603,3042,0.5585903083700441,0.04299559471365639,694,401.0,-0.004648940333122082,10.20703125,9.990234375,11.335745389344263,11.351693617781484,0.6015184618456696,0.002574719218668038,1.0,12.431640625,31442.071310043335,10992.31,12010.0,3171.0,3414.0,1
e85074c5:001,e85074c5,5526,5833,3965,307,5675,5398,3837,0.6986784140969163,0.05409691629955947,142,12.0,0.03904697576780237,5.4111328125,9.9833984375,12.83535537968241,12.87703168720976,1.0351798639183554,0.007585731467409291,1.0,14.767578125,50906.109137535095,10992.31,12010.0,3966.0,4272.0,1
e85074c5:002,e85074c5,6971,7236,5410,265,5675,6843,5282,0.9533039647577093,0.04669603524229075,196,,0.029810845557203924,6.3876953125,9.998046875,13.815665536556605,13.87637025913386,1.2965482446005836,0.013797247267302583,1.0,16.2900390625,51026.7176656723,10992.31,12010.0,5411.0,5675.0,1
e97032ad:000,e97032ad,5084,5654,2960,570,3530,4956,2832,0.8385269121813032,0.16147308781869688,102,,0.050987010341798665,3.41015625,9.978515625,14.224091968201755,14.288920162611271,1.3595760712873919,0.00698287198483221,1.0,15.5263671875,116378.74646568298,11191.16,12294.0,2961.0,3530.0,3
e9949a23:000,e9949a23,6043,6407,4195,364,4559,5915,4067,0.920157929370476,0.07984207062952402,24,,-0.026638176999583697,-2.765625,-9.8798828125,-19.00039974673764,19.227118178474914,2.94395701619654,-0.023767015474990452,1.0,22.2373046875,134564.27473545074,12051.17,13310.0,4196.0,4559.0,2
ea0b99b7:000,ea0b99b7,4166,4525,2466,359,9239,4038,2338,0.2669120034635783,0.038857019157917526,21,1214.0,-0.034118400871306194,-3.453125,-9.9091796875,-14.724525047876044,14.914339960592,2.371897673716631,0.004909018140295696,1.0,19.59765625,79855.07558917999,12518.2,13095.0,2467.0,2825.0,1
ea0b99b7:001,ea0b99b7,5152,5321,3452,169,9239,5024,3324,0.3736335101201429,0.0182920229462063,1007,418.0,-0.023958766052212564,-7.107421875,-9.986328125,-10.350054317677515,10.351417486212737,0.16798688935701855,-1.1654069911988464e-06,1.0,10.59765625,18108.661631584167,12518.2,13095.0,3453.0,3621.0,1
