variant,feature,mean_importance,std_importance,folds
lgb_candidate_error_ranker,copcf_gate_nearby_majority_diff_k8,4.6,2.5099800796022267,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_own_z_gt2p0_gate_x_dense_family,4.4,1.51657508881031,5
lgb_candidate_error_ranker,sc_ens_vs_tvt_dense50_abs,4.4,1.6733200530681511,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_valid_prior,4.2,3.03315017762062,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_count_x_candidate,4.2,1.6431676725154984,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_any_outlier_signal_k8_gate_x_candidate,4.2,1.9235384061671343,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_nearest_other_closer_clip_hit_c40,4.0,3.5355339059327378,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_own_z_gt2p0_gate_x_dense_family,4.0,3.24037034920393,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_std_x_candidate,4.0,2.5495097567963922,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_nearby_majority_diff_k8_gate_x_candidate,3.8,1.9235384061671343,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_nearby_majority_diff_k8_gate_x_candidate,3.8,2.3874672772626644,5
lgb_candidate_error_ranker,copcf_gate_any_outlier_signal_k8,3.6,2.5099800796022267,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_any_outlier_signal_k8_gate_x_dense_family,3.6,1.140175425099138,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_nearby_majority_diff_k8_gate_x_candidate,3.6,2.6076809620810595,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_nearest_other_closer_corr_abs_c40,3.6,1.6733200530681511,5
lgb_candidate_error_ranker,copcf_nearest_other_closer,3.4,2.302172886644268,5
lgb_candidate_error_ranker,hyb_vs_tvt_densew_abs,3.2,1.0954451150103324,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_any_outlier_signal_k8_corr_abs_c40,3.0,2.345207879911715,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_nearest_other_closer_gate_x_candidate,2.8,1.6431676725154982,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_nearest_other_closer_gate_x_candidate,2.8,1.3038404810405297,5
lgb_candidate_error_ranker,multiobs_mae_sc_ens,2.6,2.6076809620810595,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_nearby_majority_diff_k8_corr_abs_c40,2.4,1.51657508881031,5
