well,suffix_rows,posterior_mean_rmse_ft,persistent_episodes,persistent_rows,persistent_row_fraction,has_persistent_episode,top1_joint_path_log_probability,top5_joint_path_log_mass,top1_joint_path_log10_probability,top5_joint_path_log10_mass,top1_surprisal_nats_per_row,top5_surprisal_nats_per_row,top5_vs_top1_log_mass_gain
698930d1,4741,2.714135276500629,0,0,0.0,False,-1128.7794548495958,-1127.1701634173644,-490.2226885269402,-489.5237821381479,0.23808889577084916,0.23774945442256157,1.60929143223143
699ea575,4120,14.341209793409881,1,1894,0.4597087378640777,True,-876.1281497276584,-874.5276476246946,-380.497620866828,-379.8025316352363,0.21265246352613068,0.21226399214191616,1.6005021029637874
69c1bdad,2714,10.01622285302382,1,1334,0.4915254237288136,True,-591.029264452309,-589.420095082194,-256.68074819497554,-255.98189481708687,0.2177705469610571,0.21717763267582685,1.6091693701149552
69e41fa6,5772,4.700848762019163,0,0,0.0,False,-1267.5664480637793,-1265.9572054560965,-550.4971138398041,-549.7982286552439,0.2196061067331565,0.2193273051725739,1.609242607682745
6a0ff78e,6465,4.864018931370818,1,611,0.09450889404485692,True,-1490.8695950936888,-1489.264060884832,-647.4764383865244,-646.7791637391109,0.23060627921016066,0.23035793671845814,1.6055342088568523
6a8fa194,3017,2.1419749100606866,0,0,0.0,False,-719.7213401754489,-718.1125613299012,-312.5710065462106,-311.87232277098656,0.2385553000250079,0.23802206209144885,1.608778845547704
6ae68655,4204,4.989295107213599,0,0,0.0,False,-929.4003191256332,-927.8033979786401,-403.6334300753838,-402.93989603321,0.22107524241808593,0.22069538486647006,1.596921146993168
6d1d74e1,5830,10.336746339133342,2,1709,0.29313893653516293,True,-1243.7782277816016,-1242.171522376555,-540.1660210369554,-539.4682377454994,0.21334103392480303,0.21306544123097,1.6067054050465686
6d590e26,6096,11.687016408995262,1,3141,0.515255905511811,True,-1387.7401916243289,-1386.13190077165,-602.6879075378073,-601.9894356951934,0.22764766922971275,0.22738384199010006,1.6082908526789197
6d6d93af,3595,2.8328433968957025,0,0,0.0,False,-903.6120976542916,-902.0027329822567,-392.4337477922811,-391.73480959584634,0.251352461099942,0.2509047935972898,1.6093646720348715
6dbe4b60,4648,6.231672533148865,1,377,0.08111015490533563,True,-1002.8211541213446,-1001.2142539765968,-435.5196935707504,-434.8218257049168,0.21575326035312922,0.21540754173334697,1.6069001447478968
6e6d122c,5632,6.03283866889154,2,844,0.14985795454545456,True,-1263.9286938979787,-1262.3256203443427,-548.9172572790764,-548.2210512806472,0.22441915729722633,0.22413452065773132,1.6030735536360226
6e9ccd38,8282,3.943327506076906,1,269,0.032480077276020286,True,-1913.3799015015888,-1911.770610066377,-830.9703330067275,-830.2714266166408,0.2310287251269728,0.23083441319323558,1.6092914352118441
6ea22614,5971,4.855914728325542,1,438,0.07335454697705578,True,-1322.1662441333242,-1320.558953118437,-574.2095039858503,-573.5114663672722,0.22143129193323133,0.22116210904679903,1.607291014887096
6ede926a,4938,2.0550200211956238,0,0,0.0,False,-829.102008883338,-827.4927906865885,-360.0744273929346,-359.3755528099079,0.1679023914304046,0.16757650682190936,1.6092181967495662
708caea9,6548,47.14637252781016,1,6242,0.953268173488088,True,-1445.5811666908596,-1443.9726074718785,-627.8079238371051,-627.109335444487,0.22076682447936158,0.22052116790957216,1.6085592189810995
70925e23,5947,12.114028054524844,2,4594,0.7724903312594585,True,-1435.6258826668875,-1434.0165179948528,-623.4843989197144,-622.7854607232798,0.2414033769407916,0.241132759037305,1.6093646720346442
70e1788b,9285,3.463304335862721,0,0,0.0,False,-2165.4431009815507,-2163.8337118924737,-940.4399896317535,-939.7410408311321,0.23321950468298877,0.2330461725247683,1.6093890890770126
71642c7d,4648,5.252290366002451,1,536,0.1153184165232358,True,-1080.0136117034772,-1078.4043690957944,-469.0439519432214,-468.3450667586612,0.23236093194997356,0.2320147093579592,1.609242607682745
71ccf778,2698,4.2036841001665035,1,131,0.048554484803558194,True,-586.4084887192198,-584.799343758846,-254.67397079198244,-253.97512801510968,0.2173493286579762,0.21675290724938695,1.6091449603737829
7224331b,6063,15.81234326560982,5,3393,0.5596239485403266,True,-1301.0096144614615,-1299.4013237280121,-565.0212964636897,-564.3228246728565,0.2145818265646481,0.21431656337258984,1.6082907334493939
722cf0d8,5143,1.4277013319266172,0,0,0.0,False,-1164.6572457676975,-1163.051418582838,-505.80421514555036,-505.1068132602757,0.2264548407092548,0.2261426052076294,1.6058271848594359
7256229b,5415,21.781250904105452,1,3070,0.566943674976916,True,-1168.6651278666368,-1167.0604399840345,-507.54481622523855,-506.8479091326473,0.21581996821175195,0.2155236269591938,1.6046878826023203
726f3dc2,6723,24.925759121312524,1,4707,0.7001338688085676,True,-1465.5628209883355,-1463.955262256414,-636.4858460377973,-635.7876921511884,0.21799238747409422,0.21775327417171114,1.607558731921472
7271dd80,4340,2.729398663283442,0,0,0.0,False,-921.5961036191416,-919.9942955447619,-400.24410234533065,-399.5484459375595,0.21234933263113862,0.21198025242966864,1.601808074379619
727a3a10,4397,1.6877619227654856,0,0,0.0,False,-959.4348060878428,-957.8272715405938,-416.67724202986653,-415.9790986465274,0.2182021392057864,0.21783654117366244,1.607534547249088
729665c0,4263,30.986844735225297,2,3868,0.907342247243725,True,-976.6315269865931,-975.0238945630879,-424.14568302302416,-423.44749713256704,0.2290948925607772,0.22871777963009332,1.6076324235052653
729e9750,5919,3.546351569269927,0,0,0.0,False,-1291.3238423328278,-1289.7169410423032,-560.8148190752519,-560.1169507118138,0.21816587976564078,0.21789439787840906,1.6069012905245472
729f4217,6195,1.1662225311193641,0,0,0.0,False,-1382.2011840071227,-1380.5948448336198,-600.2823470944345,-599.5847228553172,0.22311560678081077,0.22285631070760611,1.6063391735028745
72dd8501,5193,1.7377407092758392,0,0,0.0,False,-1101.1667378801264,-1099.5594951455762,-478.2306379167434,-477.5326212660491,0.212048283820552,0.2117387820422831,1.6072427345502547
73348914,4221,18.40926427352405,1,3495,0.828002842928216,True,-930.6312678866698,-929.0218299742356,-404.16802432980757,-403.4690543254715,0.2204764908520895,0.22009519781431786,1.6094379124341458
739a914f,5505,4.1028569889749384,0,0,0.0,False,-1186.1791052091723,-1184.5707656344782,-515.1510399412803,-514.452546938964,0.21547304363472705,0.21518088385730758,1.6083395746941278
73b1447d,5670,4.071066781254408,0,0,0.0,False,-1422.544654822109,-1420.9352413225452,-617.803293850208,-617.1043344482468,0.2508897098451691,0.25060586266711554,1.6094134995637432
74b6186b,3405,2.834544459693649,0,0,0.0,False,-716.7630680516974,-715.1950937790251,-311.2862452868971,-310.6052827125093,0.21050310368625474,0.21004261197621882,1.5679742726722452
75c20ec7,5361,15.47510923958561,3,3807,0.7101287073307219,True,-1170.7844652988967,-1169.1752715151665,-508.46523277736003,-507.76636879677295,0.21838919330328235,0.21808902658369084,1.609193783730234
75cd5f11,4946,4.3756490793306115,0,0,0.0,False,-1083.5493592203252,-1082.285102964027,-470.5795075791916,-470.0304480633696,0.21907589147196224,0.2188202796126217,1.2642562562982675
75d20a82,5067,7.107841936889375,2,1403,0.27688967831063743,True,-1164.9512367827106,-1163.3418232831468,-505.93189382109966,-505.23293441913853,0.22990946058470704,0.22959183407995792,1.6094134995637432
76201745,4448,5.598089794008455,1,609,0.1369154676258993,True,-1021.7515677788886,-1020.1423984080286,-443.74106776236766,-443.04221438415544,0.22971033448266379,0.2293485607931719,1.609169370859945
764072a5,2949,9.482904879584177,2,1546,0.524245506951509,True,-463.2766623268443,-461.7766373567659,-201.19849804310456,-200.5470454758824,0.15709618932751587,0.15658753386122953,1.5000249700784138
77b0d905,4174,18.735260248446796,1,4030,0.9655007187350264,True,-895.0611637082876,-893.4553610007528,-388.7201243644124,-388.0227331095047,0.21443726969532526,0.21405255414488567,1.605802707534849
77e4821c,5393,6.1232818223985666,1,336,0.06230298535138142,True,-1251.1318734047848,-1249.5231678099121,-543.3596687529758,-542.6610167901157,0.23199181780174016,0.23169352267938292,1.6087055948726174
7850c72e,5497,1.7521398438038955,0,0,0.0,False,-1324.1776353448074,-1322.569686274691,-575.0830400899462,-574.3847166816132,0.24089096513458386,0.24059845120514664,1.6079490701163195
78a4a386,5119,3.8624915153112815,0,0,0.0,False,-1136.5271518687443,-1134.9194955044845,-493.5874705898147,-492.88927430202,0.22202132288899087,0.2217072661661427,1.6076563642598103
79507629,5302,1.5936045566360297,0,0,0.0,False,-1136.9845499201954,-1135.3784055428755,-493.7861160395932,-493.0885763993832,0.21444446433802253,0.21414153254297916,1.606144377319879
796dbd4c,6248,5.5036711235635245,1,504,0.08066581306017925,True,-1363.6091748345457,-1362.0063899711133,-592.2079401032897,-591.511859481423,0.2182473071118031,0.21799077944480047,1.6027848634323618
7987f2f2,3705,9.395302307105467,1,888,0.23967611336032388,True,-817.0806849432158,-815.473370151507,-354.853632740568,-354.1555847958474,0.22053459782542936,0.22010077466977246,1.607314791708859
7993a768,5487,6.447925410831945,0,0,0.0,False,-1215.7447241996947,-1214.1356280531418,-527.9912251229182,-527.2924035456184,0.22156820196823304,0.22127494588174626,1.609096146552929
7a5660b0,4998,9.273930578932054,1,1576,0.3153261304521809,True,-1034.679307449773,-1033.0794214629482,-449.3555137649145,-448.6606921091622,0.20701866895753762,0.20669856371807688,1.5998859868248019
7acda2df,3091,2.4596460888839093,0,0,0.0,False,-710.958298163123,-709.3510319020085,-308.76526575557114,-308.0672388874198,0.23000915501880395,0.2294891724044026,1.607266261114546
7b2c7b3c,2584,5.327188035340326,1,306,0.11842105263157894,True,-631.3069207666717,-629.7006181254947,-274.17311207629893,-273.4755037029691,0.24431382382611136,0.243692189677049,1.6063026411770807
7b38844c,3749,19.08738217808574,1,2721,0.7257935449453188,True,-862.3880615800443,-860.7812826409418,-374.53037640345497,-373.83256117656435,0.23003149148574134,0.2296029028116676,1.6067789391025826
7bb17b96,3922,4.837541529475466,0,0,0.0,False,-851.9624347503228,-850.354607535985,-370.0025842009244,-369.30431371388363,0.21722652594347852,0.21681657509841534,1.6078272143378172
7c607683,5328,1.2476770766145735,0,0,0.0,False,-1185.564781829279,-1183.9566860732998,-514.8842426872884,-514.1858555740946,0.2225159125054953,0.2222140927314752,1.6080957559790932
7cbbd047,5121,1.4237033914090207,0,0,0.0,False,-1148.3147760524053,-1146.7079655872515,-498.70677072752795,-498.00894180904726,0.22423643351931366,0.22392266463332386,1.6068104651537851
7cd4bb31,6439,2.389138383949003,0,0,0.0,False,-1424.8660110123346,-1423.261085623031,-618.811446034155,-618.1144357937139,0.22128684749376218,0.22103759677326154,1.6049253893036166
7d50373e,5122,3.9787644228867842,0,0,0.0,False,-1181.895585433046,-1180.2872947264177,-513.2907309393852,-512.5922591602002,0.23074884526221126,0.23043484863850405,1.6082907066283951
7d57c75d,4405,4.468685270370822,0,0,0.0,False,-1006.811147806038,-1005.201880787273,-437.2525258108415,-436.553630024683,0.22856098701612668,0.22819565965658864,1.6092670187649674
7e208414,4226,9.463471813796746,1,1152,0.2725982016090866,True,-887.954730538712,-886.3568361116972,-385.6338396528515,-384.939882920535,0.21011706827702603,0.20973895790622274,1.5978944270148077
7e721392,6174,2.911753031128401,0,0,0.0,False,-1367.0571378650284,-1365.4488467503957,-593.7053714212348,-593.0068994648557,0.22142162906786983,0.2211611348802066,1.6082911146327206
7ff89f8f,7337,14.265698023110708,1,3695,0.5036118304484122,True,-1618.1935883501678,-1616.5855905174783,-702.7725460717,-702.0742014860506,0.22055248580484774,0.2203333229545425,1.6079978326895343
8050c789,3077,0.9108326649192707,0,0,0.0,False,-673.9583103943194,-672.3499220843394,-292.6963752370919,-291.99786106930986,0.2190309751037762,0.218508261970861,1.6083883099800005
807f0298,3747,15.951982555813274,2,985,0.26287696824125967,True,-662.4784406484515,-660.8895355985028,-287.7107311534934,-287.0206784580324,0.17680235939376876,0.1763783121426482,1.5889050499487212
811f52b3,4836,31.95938189569432,1,3195,0.6606699751861043,True,-1082.4772793597267,-1080.870817212537,-470.1139092115741,-469.41623156566317,0.2238373199668583,0.22350513176437906,1.6064621471896317
81bf5923,4543,16.65317775826682,4,3374,0.7426810477657936,True,-1013.0709073749306,-1011.4724808067193,-439.97110484965265,-439.276917011351,0.22299601747191958,0.22264417363123912,1.5984265682112664
81fc01c6,5909,11.569466172809353,3,1292,0.21864951768488747,True,-1290.1612339310554,-1288.5525770820502,-560.3099046617477,-559.611273868949,0.21833833710121095,0.218066098676942,1.6086568490052287
8255c867,3589,1.9238119357408399,0,0,0.0,False,-839.2832108679261,-837.6739682632234,-364.4960672339836,-363.7971820507176,0.23384876312842745,0.23340038123801155,1.609242604702672
82aab6d2,6140,7.790090346795488,2,1523,0.2480456026058632,True,-1303.111347336739,-1301.5019338371753,-565.9340674538574,-565.2351080518963,0.21223311845875228,0.21197099899628263,1.6094134995637432
82fcf37c,6014,1.1958088870251011,0,0,0.0,False,-1361.2677211180176,-1359.66086948229,-591.1910596745697,-590.493212875936,0.22634980397705645,0.22608261880317426,1.6068516357274802
833af382,3628,10.099317866478938,2,1507,0.41538037486218304,True,-821.7470231584293,-820.1402440226399,-356.8801976781295,-356.18238236581885,0.22650138455304006,0.22605850166004407,1.606779135789452
8382f4b6,4967,4.504405996115684,0,0,0.0,False,-1099.567675964916,-1097.961336758994,-477.5361741507458,-476.8385498975491,0.22137460760316408,0.22105120530682384,1.6063392059218131
84633df4,4972,15.911081672589352,1,3327,0.669147224456959,True,-1046.7396523713664,-1045.1320441070807,-454.59325501421245,-453.8950796159711,0.21052688100791764,0.2102035486941031,1.6076082642857727
8478df29,4857,10.235206794637328,2,1396,0.287420218241713,True,-1022.302595127343,-1020.7014031533528,-443.9803758991792,-443.28498706040745,0.21048025429840292,0.21015058743120296,1.6011919739902396
84815d5a,3647,1.4177003668870651,0,0,0.0,False,-787.1090620945757,-785.5032955177796,-341.83712232371823,-341.139746760191,0.21582370773089546,0.2153834097937427,1.6057665767960998
84c3b497,5312,20.51436107243134,2,3257,0.6131400602409639,True,-1339.0919123079166,-1337.48257204756,-581.5602282766013,-580.8613006820237,0.25208808590133974,0.2517851227499172,1.6093402603564755
85380836,6618,5.4792775610548015,1,305,0.04608643094590511,True,-1434.5510768220845,-1432.9427616840983,-623.0176166721991,-622.3191342826102,0.21676504636175348,0.21652202503537296,1.6083151379862102
8612b37f,5165,21.58303267472492,2,3052,0.5909002904162634,True,-822.6599112361882,-821.0504977373696,-357.2766599328955,-356.57770053125796,0.15927587826450887,0.158964278361543,1.6094134988186397
861e71df,4700,12.452660629835627,1,2290,0.48723404255319147,True,-1065.348492419864,-1063.7450502792587,-462.6749715618952,-461.9786054881792,0.22666989200422638,0.22632873410196994,1.6034421406052388
86454a6f,7964,5.0980007743290585,1,538,0.06755399296835761,True,-1779.4711151996432,-1777.8619214039923,-772.8144860374307,-772.1156220516666,0.22343936654942784,0.22323730806177702,1.609193795650981
8648abae,4244,8.24230029635924,1,881,0.20758718190386427,True,-980.7122513124548,-979.1061072594732,-425.9179190799142,-425.2203795805626,0.23108205733092713,0.23070360680006438,1.6061440529815627
865033f8,3557,3.5440539478635884,0,0,0.0,False,-834.4690447603238,-832.8599974426393,-362.40530145848624,-361.7065010872946,0.23459911294920544,0.23414675216267622,1.6090473176844853
87695469,7003,6.124244778430392,0,0,0.0,False,-1519.1963354925529,-1517.5873125846094,-659.778585432057,-659.0797956618811,0.21693507575218518,0.21670531380617014,1.6090229079434266
877ed19c,3708,22.068367478402354,1,2582,0.6963322545846817,True,-802.4279872440399,-800.8246588625512,-348.4900469848194,-347.79373031606,0.21640452730421786,0.2159721302218315,1.603328381488609
87aa3730,5607,2.008208950123282,0,0,0.0,False,-1303.350842145805,-1301.741745972436,-566.0380787278793,-565.3392571389335,0.2324506584886401,0.2321636786110997,1.6090961733689255
884ecb5f,6724,1.5545157904640052,0,0,0.0,False,-1714.8446516366253,-1713.2354578528953,-744.7475695270905,-744.0487055465035,0.25503341041591693,0.25479408950816407,1.6091937837300065
8902c3f6,4959,8.066597164431874,1,1007,0.20306513409961685,True,-1110.8815136781693,-1109.2726127958326,-482.44971143876063,-481.7509746636326,0.22401321106637817,0.22368877047707858,1.608900882336684
896d15b9,4279,2.1452311949305414,0,0,0.0,False,-972.3721209299388,-970.762707430375,-422.29584647643384,-421.5968870744727,0.22724284200279007,0.2268667229330159,1.6094134995637432
8995c945,6724,8.70322966174846,4,1962,0.2917906008328376,True,-1420.0306871980615,-1418.4214445933587,-616.7114915834007,-616.0126064001347,0.21118838298602938,0.21094905481757267,1.6092426047027857
89969c7a,4947,7.176887794922832,1,822,0.16616130988477865,True,-1066.351156873145,-1064.7419875022852,-463.1104232011557,-462.41156982294353,0.2155551155999889,0.2152298337380807,1.609169370859945
89f1085d,5994,25.001905222948178,2,4364,0.7280613947280614,True,-1121.4125290553427,-1119.803164383308,-487.0232733059054,-486.32433510947067,0.1870891773532437,0.1868206814119633,1.6093646720346442
89f36adf,5292,5.108865992336862,0,0,0.0,False,-1123.4527278012129,-1121.8673828892204,-487.9093203632227,-487.22081381603095,0.21229265453537657,0.2119930806668973,1.585344911992479
89fdb2f2,2031,1.9723212099750305,0,0,0.0,False,-421.1384181847001,-420.1388116182952,-182.8980911350793,-182.46396751921543,0.20735520343904484,0.20686302886178987,0.9996065664048501
8a3da6d1,4593,47.25000148032095,1,2805,0.6107119529719138,True,-1210.9653545587962,-1209.3575027855043,-525.9155712609,-525.217290108041,0.2636545513953399,0.2633044856924677,1.6078517732919408
8a89da23,3935,1.4940712529297708,0,0,0.0,False,-887.9413936145877,-886.3381967270327,-385.62804750029875,-384.93178793862916,0.22565219659837044,0.2252447768048368,1.6031968875549865
8a9c8932,4663,1.9563640688344264,0,0,0.0,False,-1055.6233632549247,-1054.014120647242,-458.45140162976566,-457.75251644520546,0.22638287867358453,0.2260377698149779,1.609242607682745
8ac2f237,5319,3.075496166735036,0,0,0.0,False,-1193.576985264585,-1191.9712076808967,-518.3638984271281,-517.6665180833684,0.22439875639492102,0.22409686175613774,1.6057775836882229
8b12bab6,5234,8.669341266392173,2,1544,0.2949942682460833,True,-1128.953584075448,-1127.3447075952538,-490.29831188886584,-489.59958571145364,0.21569613757650896,0.2153887481076144,1.6088764801941124
8b5be31b,5672,7.872224230657855,1,1106,0.1949929478138223,True,-1226.9629380826518,-1225.3712376130734,-532.8632335090969,-532.1719667783161,0.21631927681287938,0.21603865261161379,1.5917004695784271
8b95d6d1,1731,4.766781242583449,0,0,0.0,False,-381.9901605460546,-380.3890611213531,-165.89621886648877,-165.20087022136244,0.22067600262625917,0.21975104628616587,1.6010994247014878
8b9d8326,6163,4.629532068471632,0,0,0.0,False,-1358.7417379676826,-1357.1325930043286,-590.0940391309987,-589.3951963528316,0.2204675868842581,0.22020648921050276,1.6091449633540833
8bb9c1e6,4546,16.71618334393331,1,2939,0.6465024197096348,True,-992.4759474966254,-990.8714847904747,-431.02682741948587,-430.33001811978505,0.21831851022803023,0.21796557078541018,1.6044627061506844
8bda1a11,5981,2.3775212168557553,0,0,0.0,False,-1319.6197458784936,-1318.0107229437276,-573.1035738456012,-572.4047840637766,0.22063530277185983,0.2203662803784865,1.609022934766017
8bfa881d,4089,3.548273946944973,0,0,0.0,False,-896.8119290440538,-895.2046261247015,-389.48047208884316,-388.78242930022145,0.2193230445204338,0.2189299648140625,1.607302919352378
8c167025,5368,19.516365819795585,2,3310,0.6166169895678092,True,-1187.3060464666096,-1185.6967306185275,-515.6404643108144,-514.9415473183528,0.22118219941628345,0.22088240138199094,1.609315848082133
8c8348e8,3888,4.428241677181978,0,0,0.0,False,-837.1006115307094,-835.4967071511738,-363.5481763856247,-362.8516095640919,0.21530365522909192,0.21489112838250357,1.6039043795356065
8cc21f01,4044,13.268797425163903,2,2198,0.5435212660731948,True,-863.3947450849756,-861.7871374559866,-374.96757349466964,-374.26939837233414,0.2135001842445538,0.2131026551572667,1.607607628989058
8cc800b3,6576,4.6288054899797855,1,472,0.07177615571776155,True,-1484.3928963141898,-1482.7840686043285,-644.6636438456384,-643.9649388489125,0.22572884676310673,0.22548419534737354,1.6088277098613162
8d5d46d7,5755,56.42298016803102,1,5348,0.9292788879235447,True,-1232.663180585225,-1231.0565244766474,-535.3388173734749,-534.6410554912034,0.2141899531859644,0.2139107774937702,1.6066561085776812
8d92cb49,3589,1.700057124325069,0,0,0.0,False,-803.5360257235245,-801.9300029013975,-348.9712619821961,-348.27377513273564,0.22388855550948022,0.2234410707443292,1.606022822126988
8f201368,6349,17.707447345809392,2,5100,0.8032761064734604,True,-1407.0784832103122,-1405.4692406026295,-611.0864208630359,-610.3875356784757,0.22162206382269842,0.22136859987441007,1.609242607682745
90386ee4,3840,3.815888362063498,0,0,0.0,False,-867.2306907233469,-865.6238624982316,-376.63350351829513,-375.93566688676117,0.22584132570920493,0.22542288085891446,1.6068282251153505
91abc4c7,5848,1.5411122840446658,0,0,0.0,False,-1298.706165818273,-1297.0971429013903,-564.0209214286054,-563.3221316545474,0.22207697773910276,0.22180183702144157,1.6090229168826227
91b301ce,6570,42.3535136806129,1,5025,0.7648401826484018,True,-1488.7276616855174,-1487.1189072875516,-646.5462085267513,-645.8475353689771,0.2265947734681153,0.22634990978501546,1.6087543979658676
91db7070,4073,47.654410709021185,3,3535,0.8679106309845322,True,-890.276214695547,-888.6686801544242,-386.64204741199075,-385.94390403131223,0.21857996923534176,0.2181852885230602,1.6075345411227318
925a7cd1,4517,2.4152999050621053,0,0,0.0,False,-1012.4374660186638,-1010.8310524944536,-439.6960047640167,-438.99834823479745,0.22413935488569045,0.2237837176210878,1.606413524210211
9283ae69,3371,14.300276715984955,2,2636,0.7819638089587659,True,-700.8922950582489,-699.2944772461576,-304.3936561523033,-303.6997326934253,0.20791821271380864,0.207444223448875,1.5978178120913071
9298ad5b,3964,2.0707013603155153,0,0,0.0,False,-852.2364589282353,-850.6315790305939,-370.12159138929985,-369.42460090563674,0.21499406128361132,0.21458919753546768,1.6048798976413536
9314ff13,2748,6.288091033546056,1,401,0.14592430858806404,True,-631.9003513501051,-630.2909500583177,-274.4308357040767,-273.7318816038854,0.22994918171401205,0.22936351894407483,1.6094012917874352
93209a3d,4697,14.852914741889602,3,2973,0.6329572067276985,True,-1016.2215370467984,-1014.6122211987163,-441.3394059306655,-440.640488938204,0.21635544752965688,0.21601282120475118,1.609315848082133
939d9c34,5101,14.007818937945256,3,2122,0.4159968633601255,True,-1125.2011093221745,-1123.591769064798,-488.66863281003793,-487.96970521675456,0.22058441664814243,0.22026892159670614,1.609340257376516
93f5d2e6,3691,24.535210823155325,1,1483,0.4017881332972094,True,-799.6570841488777,-798.0531938266015,-347.2866590607019,-346.5900983441593,0.21665052401757728,0.21621598315540544,1.6038903222762428
940a48d9,3963,5.709385761696567,1,442,0.11153166792833712,True,-844.7054838457522,-843.1037495504131,-366.85093046762654,-366.1553061016856,0.2131479898677144,0.21274381770134068,1.6017342953390425
940e709a,3348,23.191209076106148,1,3139,0.9375746714456392,True,-730.131533067793,-728.5327895016698,-317.09209587490415,-316.39777036615845,0.21807990832371357,0.21760238635055848,1.5987435661232894
9426ec1e,2532,2.9650617987787244,0,0,0.0,False,-550.1594910906174,-548.5692827189982,-238.93123114735636,-238.2406124264858,0.2172825794196751,0.21665453503909882,1.5902083716191555
94467f50,3035,9.329959734900338,1,1083,0.356836902800659,True,-692.9163953391676,-691.3071039084261,-300.9297669160926,-300.23086052794736,0.22830853223695802,0.22777828794346824,1.6092914307414503
944f36b9,4630,6.53338599997557,1,324,0.06997840172786177,True,-1010.9497042334336,-1009.3413890239201,-439.0498780303047,-438.3513956096519,0.2183476683009576,0.21800030000516632,1.6083152095135347
94d813a4,4847,10.393277565835476,2,2622,0.5409531669073654,True,-1079.4730231652702,-1077.8637561375654,-468.80917732409796,-468.11028153405687,0.22270951581705595,0.22237750281360952,1.6092670277048455
95b559e7,2887,3.516761900623043,0,0,0.0,False,-766.0635500812023,-764.4541854099126,-332.69717258748153,-331.9982343913704,0.26534934190550824,0.2647918896466618,1.6093646712896543
95c8427f,6335,1.9013372452891708,0,0,0.0,False,-1650.8066651040417,-1649.197446908037,-716.9362253437947,-716.2373507610915,0.26058510893512893,0.2603310886989798,1.6092181960048038
96936c22,3346,4.616856901117723,1,295,0.0881649731022116,True,-736.2310049619814,-734.6228726396106,-319.7410628610741,-319.0426598672982,0.22003317542199086,0.2195525620560701,1.6081323223708068
96ae5806,9839,5.318867639408203,1,769,0.07815834942575466,True,-2121.121157174367,-2119.514256648584,-921.1912140090676,-920.4933459777525,0.21558300205044892,0.21541968255397742,1.6069005257832032
96b7eea1,4332,6.3068544270931195,1,575,0.1327331486611265,True,-834.3174905208133,-832.7106028393588,-362.3394822885578,-361.6416198354638,0.1925940652171776,0.19222313084934414,1.6068876814545092
9719aa04,4871,2.4666200203892363,0,0,0.0,False,-1109.9647597127882,-1108.3581770064839,-482.0515702503327,-481.35384024626353,0.2278720508546065,0.22754222480116687,1.6065827063043798
974802e7,5843,16.56046500935775,2,2749,0.4704774944377888,True,-1333.766880631319,-1332.1575647862173,-579.247596403495,-578.5486794123278,0.2282674791427895,0.22799205284720475,1.6093158451017189
97cd5bf9,3449,40.488869938501175,1,2368,0.6865758190779936,True,-728.8471095548914,-727.2402196149005,-316.5342778308242,-315.8364143968603,0.21132128430121525,0.21085538405766904,1.6068899399908787
98177ced,4772,10.813558797007865,2,2612,0.5473595976529757,True,-1105.073374880953,-1103.4645228541583,-479.9272688090014,-479.22855325156564,0.2315744708468049,0.23123732666683955,1.6088520267946933
9896fc0b,3595,18.45782640835586,2,1256,0.3493741307371349,True,-773.4490916802213,-771.841191056875,-335.9046725498024,-335.2063701816343,0.21514578349936614,0.21469852324252434,1.6079006233462678
98bc6f66,6063,1.6745430925044282,0,0,0.0,False,-1334.2209206755267,-1332.612239267141,-579.4447834892575,-578.7461420304552,0.22005952839774479,0.21979420076977418,1.6086814083857917
992c99e8,4904,1.7141072041118477,0,0,0.0,False,-1081.3190522542625,-1079.7145653389139,-469.6108975708802,-468.9140777572583,0.22049735975821014,0.22017018053403628,1.604486915348616
992ce078,2879,8.38372950119268,1,644,0.22368878082667593,True,-632.330832263396,-630.7236513903603,-274.6177911892836,-273.9198014047037,0.21963557911198195,0.21907733636344573,1.6071808730357589
99529c45,5840,5.804386217577224,1,399,0.06832191780821918,True,-1253.7941686588154,-1252.208168796711,-544.5158888909986,-543.8270979025873,0.21469078230459168,0.21441920698573821,1.585999862104245
995ff498,4526,6.464601037249898,1,514,0.11356606274856386,True,-994.4878101377456,-992.8821278115655,-431.9005682628716,-431.20322928892205,0.21972775301320052,0.2193729844921709,1.6056823261800446
999daf80,3564,5.49900241006411,0,0,0.0,False,-777.9400216179001,-776.3324384435147,-337.8550586403504,-337.1568941385143,0.2182772226761785,0.21782616117943734,1.6075831743854678
9a6b0392,4255,5.879656138204455,0,0,0.0,False,-886.2319429118539,-885.4845856570146,-384.88564249301584,-384.5610693612287,0.20828012759385522,0.20810448546580837,0.7473572548393577
9a8ae0d6,6294,4.7651902220582105,0,0,0.0,False,-1315.7095641444382,-1314.1133635986155,-571.405403495262,-570.7121824062002,0.2090418754598726,0.20878826876368214,1.5962005458227395
9a95e33f,6447,2.672195700301668,1,146,0.02264619202729952,True,-1679.2729560390062,-1677.6636157756698,-729.2989784171023,-728.6000508212305,0.2604735467719879,0.2602239205484209,1.6093402633364349
9ab94eeb,4442,6.030749054109984,1,598,0.13462404322377308,True,-926.5233111815174,-924.9847325843681,-402.38396140086246,-401.71576520614605,0.20858246537179592,0.20823609468355878,1.5385785971493533
9ad5410a,4205,16.923534490929985,1,1533,0.3645659928656361,True,-930.3439978859246,-928.7372198084344,-404.0432645536676,-403.34544970097045,0.22124708629867412,0.22086497498416988,1.6067780774902758
