candidate_a,candidate_b,layer_a,layer_b,family_a,family_b,rmse_a,rmse_b,better_single_rmse,residual_cosine,equal_50_rmse,equal_50_delta_vs_better,full_oof_opt_weight_b,full_oof_opt_rmse_diagnostic,grid05_weight_b_diagnostic,grid05_rmse_diagnostic,crossfit_weight_b_mean,crossfit_weight_b_std,crossfit_weight_b_min,crossfit_weight_b_max,crossfit_rmse,crossfit_delta_vs_better,crossfit_folds_beating_better_parent,crossfit_fold_weights_b
formation_egfdu_weighted,exp218_lgb_mean,candidate_path,model_output,formation,ml_output,56.86715912489749,8.475793751656624,8.475793751656624,0.1143305615371246,29.222962834691256,20.74716908303463,0.9947637609261334,8.47062364157573,1.0,8.475793751656624,0.9949000669790795,0.0018080750190868624,0.9917584693685175,0.9970070106121682,8.476155227166876,0.0003614755102514522,4,"[0.9963012706136753, 0.9947728207251708, 0.9917584693685175, 0.9946607635758661, 0.9970070106121682]"
formation_egfdu_weighted,exp251_probability_row,candidate_path,model_output,formation,selector_output,56.86715912489749,8.479603434023124,8.479603434023124,0.11569378051306185,29.229074047768783,20.749470613745657,0.9949549600922821,8.474808213629654,1.0,8.479603434023124,0.9948371262213783,0.001613689988212786,0.9921514717829322,0.9968613117118525,8.479341245539853,-0.0002621884832709753,4,"[0.9940477685553473, 0.9954314369524556, 0.9921514717829322, 0.9968613117118525, 0.9956936421043037]"
formation_egfdl_weighted,exp193_lgb_mean,candidate_path,model_output,formation,ml_output,56.84885249308085,8.456665438542778,8.456665438542778,0.11324408486838854,29.20698460412115,20.75031916557837,0.9946554031873418,8.451268695693601,1.0,8.456665438542778,0.99478246729294,0.001912690997805099,0.9915363343289694,0.9972335480462331,8.45750401315992,0.0008385746171413189,4,"[0.9960583130882258, 0.9945008730636157, 0.9915363343289694, 0.9945832679376561, 0.9972335480462331]"
formation_egfdl_weighted,exp251_error_viterbi,candidate_path,model_output,formation,selector_output,56.84885249308085,8.502212004569888,8.502212004569888,0.12301815461057067,29.253200993778247,20.75098898920836,0.9959726071030156,8.499173254570985,1.0,8.502212004569888,0.9959585921852309,0.0013539508474439393,0.993377202302618,0.9972617233618873,8.502349458638873,0.00013745406898557633,4,"[0.996143524066717, 0.9962117353055804, 0.993377202302618, 0.9972617233618873, 0.9967987758893516]"
formation_buda_last50,exp251_probability_row,candidate_path,model_output,formation,selector_output,56.92484298207386,8.479603434023124,8.479603434023124,0.11027178663194082,29.235243399383105,20.755639965359983,0.9941746280639862,8.473186108199966,1.0,8.479603434023124,0.994025163519971,0.0015506834501739797,0.9917959683526628,0.9961960738747943,8.477345057647135,-0.002258376375989357,4,"[0.9928560010919305, 0.9943067133880271, 0.9917959683526628, 0.9961960738747943, 0.9949710608924404]"
formation_egfdu_weighted,exp251_error_viterbi,candidate_path,model_output,formation,selector_output,56.86715912489749,8.502212004569888,8.502212004569888,0.1230926825573019,29.262566503513337,20.76035449894345,0.9959924120529507,8.499201210189542,1.0,8.502212004569888,0.995976670097148,0.001348208057330171,0.9933762624586282,0.9972560636745698,8.50235629820841,0.0001442936385220861,4,"[0.9961767449297543, 0.9964344881132541, 0.9933762624586282, 0.9972560636745698, 0.9966397913095338]"
formation_egfdu_weighted,exp193_lgb_mean,candidate_path,model_output,formation,ml_output,56.86715912489749,8.456665438542778,8.456665438542778,0.11443127403103241,29.22092774540038,20.764262306857603,0.994841078897297,8.451635841765587,1.0,8.456665438542778,0.9949535962857172,0.0018924722550093295,0.9916346946772727,0.9972984440258897,8.457758450754849,0.0010930122120704766,4,"[0.9961171824285523, 0.9949635760682238, 0.9916346946772727, 0.9947540842286476, 0.9972984440258897]"
formation_astnl_weighted,exp259_probability_row,candidate_path,model_output,formation,selector_output,57.012768049597334,8.55605266725529,8.55605266725529,0.11809391603766319,29.32096172235229,20.764909055097,0.995138047444917,8.55161938312348,1.0,8.55605266725529,0.9951127553344372,0.0015444255606543746,0.9926034169493121,0.997476860362503,8.555804102561977,-0.00024856469331346887,4,"[0.9953035861764686, 0.9951288402108419, 0.9926034169493121, 0.997476860362503, 0.9950510729730606]"
formation_buda_last50,exp251_error_viterbi,candidate_path,model_output,formation,selector_output,56.92484298207386,8.502212004569888,8.502212004569888,0.11746510566154632,29.26785158358883,20.76563957901894,0.9951747708312435,8.497830703209807,1.0,8.502212004569888,0.9951337271456999,0.001254581247193572,0.9928751558635935,0.9965940166115104,8.500584598012054,-0.001627406557833666,4,"[0.9949992596288152, 0.9952974561478869, 0.9928751558635935, 0.9965940166115104, 0.9959027474766938]"
formation_astnl_weighted,exp259_error_row,candidate_path,model_output,formation,selector_output,57.012768049597334,8.532211478197349,8.532211478197349,0.11341647232254602,29.298447500562656,20.766236022365305,0.9945134649791868,8.526541936784058,1.0,8.532211478197349,0.994480866319879,0.001456575287941306,0.9919223448724978,0.9964002225383913,8.530265631494906,-0.0019458467024424664,4,"[0.9944858418541792, 0.9945004930876452, 0.9919223448724978, 0.9964002225383913, 0.9950954292466816]"
formation_astnu_weighted,exp226_k16,candidate_path,candidate_path,formation,geometry,58.32768802551824,9.42710967407494,9.42710967407494,0.1417980952687545,30.194901131442304,20.767791457367366,0.9967313597672643,9.425219631005586,1.0,9.42710967407494,0.9967815950371458,0.002091988334507895,0.9940078402057544,1.0,9.432554347585176,0.005444673510236697,2,"[1.0, 0.9967903216758849, 0.99518973666503, 0.997920076639059, 0.9940078402057544]"
formation_egfdl_weighted,hmm_exp218_residual_scale,candidate_path,candidate_path,formation,hmm_ml,56.84885249308085,8.427220066306026,8.427220066306026,0.11197652648876262,29.198035043547364,20.770814977241336,0.9945634588866998,8.42161453336873,1.0,8.427220066306026,0.9947291380028537,0.0018917101036419687,0.9915757125679485,0.9969433745235837,8.4276666358438,0.0004465695377735557,3,"[0.9963909136386907, 0.9942598256880348, 0.9915757125679485, 0.9944758635960103, 0.9969433745235837]"
formation_buda_last50,exp218_lgb_mean,candidate_path,model_output,formation,ml_output,56.92484298207386,8.475793751656624,8.475793751656624,0.11334882569030372,29.24745562855485,20.771661876898225,0.9946454220733192,8.47037471345087,1.0,8.475793751656624,0.9948177630847287,0.0018167883248173973,0.991807017320094,0.9969044637273702,8.47593291072674,0.00013915907011607942,3,"[0.9964765283443082, 0.9942725260528085, 0.991807017320094, 0.9946282799790626, 0.9969044637273702]"
formation_egfdl_weighted,exp259_error_viterbi,candidate_path,model_output,formation,selector_output,56.84885249308085,8.42712555102057,8.42712555102057,0.11277546829294328,29.2013000877857,20.77417453676513,0.9946822719796504,8.421763656238156,1.0,8.42712555102057,0.9946141858752677,0.001618581078706224,0.9917406962001909,0.9961363685408509,8.426347390236174,-0.0007781607843959648,4,"[0.9942024450210627, 0.9948627243627006, 0.9917406962001909, 0.9961363685408509, 0.9961286952515336]"
formation_astnl_weighted,exp251_error_row,candidate_path,model_output,formation,selector_output,57.012768049597334,8.548425417721944,8.548425417721944,0.11990973033451788,29.327512524002557,20.779087106280613,0.9954359716696193,8.544517625507337,1.0,8.548425417721944,0.9954662793873478,0.001274555326547731,0.9932140354576168,0.9970826330921283,8.547327211560818,-0.001098206161126214,4,"[0.9961154809152708, 0.9953710145801914, 0.9932140354576168, 0.9970826330921283, 0.9955482328915313]"
formation_egfdu_weighted,exp259_error_viterbi,candidate_path,model_output,formation,selector_output,56.86715912489749,8.42712555102057,8.42712555102057,0.11277762961580308,29.210367732234687,20.783242181214117,0.9946914399211508,8.421778713048093,1.0,8.42712555102057,0.9946207514118306,0.0016092190173767724,0.9917128176997363,0.9961403878778066,8.426318242484045,-0.0008073085365243315,4,"[0.9942119255485965, 0.9950717688651928, 0.9917128176997363, 0.9961403878778066, 0.9959668570678214]"
formation_egfdu_weighted,hmm_exp218_residual_scale,candidate_path,candidate_path,formation,hmm_ml,56.86715912489749,8.427220066306026,8.427220066306026,0.11304413333906617,29.21147279657323,20.784252730267205,0.9947306623951957,8.421952451208831,1.0,8.427220066306026,0.9948817539552565,0.0018602530733571642,0.9916582775347222,0.9969807372443965,8.427823068438137,0.0006030021321112855,4,"[0.9964347836300674, 0.9947025102997423, 0.9916582775347222, 0.9946324610673534, 0.9969807372443965]"
formation_ancc_last50,exp226_k16,candidate_path,candidate_path,formation,geometry,58.49913520350892,9.42710967407494,9.42710967407494,0.12725884740257856,30.213325145715256,20.78621547164032,0.9944550974225899,9.42161147212274,1.0,9.42710967407494,0.9945997324494773,0.0016008761098022237,0.9921715205193478,0.9966322917707516,9.425585903750205,-0.001523770324734386,3,"[0.9966322917707516, 0.9948362212068564, 0.9921715205193478, 0.9958450582416757, 0.993513570508755]"
formation_buda_last50,exp259_error_viterbi,candidate_path,model_output,formation,selector_output,56.92484298207386,8.42712555102057,8.42712555102057,0.10706212336177677,29.215459671504767,20.788334120484198,0.9938737951974662,8.419977431820449,1.0,8.42712555102057,0.9937700946585938,0.0015583237028951957,0.9912245936555563,0.995473114953503,8.424231539799388,-0.0028940112211817137,4,"[0.9929787435950485, 0.9939541319230318, 0.9912245936555563, 0.995473114953503, 0.9952198891658296]"
formation_buda_last50,exp193_lgb_mean,candidate_path,model_output,formation,ml_output,56.92484298207386,8.456665438542778,8.456665438542778,0.11360361040576386,29.24606474280021,20.789399304257433,0.9947457764010332,8.45143640074058,1.0,8.456665438542778,0.9948938403595889,0.001889132212968773,0.9916940634188312,0.9972117869677121,8.457517252618375,0.0008518140755970904,3,"[0.9963252216712235, 0.9944910062055833, 0.9916940634188312, 0.9947471235345942, 0.9972117869677121]"
formation_buda_last50,hmm_exp218_residual_scale,candidate_path,candidate_path,formation,hmm_ml,56.92484298207386,8.427220066306026,8.427220066306026,0.112029443510184,29.23585516049198,20.808635094185952,0.9946081037531384,8.421691662852938,1.0,8.427220066306026,0.9947968255391688,0.0018727901400492084,0.9917063796507528,0.9968647349103861,8.427608450357903,0.00038838405187746616,3,"[0.9966182437759115, 0.9942064145345015, 0.9917063796507528, 0.9945883548242921, 0.9968647349103861]"
formation_astnl_weighted,exp251_probability_row,candidate_path,model_output,formation,selector_output,57.012768049597334,8.479603434023124,8.479603434023124,0.11621014766998891,29.3032505834334,20.823647149410277,0.9951020566841221,8.475061478266,1.0,8.479603434023124,0.9950389133171257,0.0014411794773396987,0.992854597788595,0.9973943278864421,8.47874758957864,-0.0008558444444837221,4,"[0.9947933134901651, 0.9950395245957055, 0.992854597788595, 0.9973943278864421, 0.9951128028247203]"
formation_astnl_weighted,exp148_lgb_mean,candidate_path,model_output,formation,ml_output,57.012768049597334,8.50128118189582,8.50128118189582,0.12084804945937087,29.325215888449897,20.823934706554077,0.995726529615864,8.497837350615598,1.0,8.50128118189582,0.9959660044541525,0.002011482349304482,0.9925619711403595,0.9984846822994788,8.504440230750612,0.0031590488547923457,3,"[0.9984846822994788, 0.995565411918539, 0.9925619711403595, 0.995799095809238, 0.997418861103148]"
formation_astnl_weighted,exp251_error_viterbi,candidate_path,model_output,formation,selector_output,57.012768049597334,8.502212004569888,8.502212004569888,0.12144730417905747,29.327814274221577,20.82560226965169,0.9958134548314341,8.498907832955874,1.0,8.502212004569888,0.9958417580091012,0.0012215746681226002,0.993687127278878,0.9973973802090097,8.5015007090784,-0.0007112954914880731,4,"[0.9964709206726013, 0.9957911208278636, 0.993687127278878, 0.9973973802090097, 0.9958622410571535]"
formation_egfdl_weighted,hmm_exp218_shrink_a050,candidate_path,candidate_path,formation,hmm_ml,56.84885249308085,8.33685425907129,8.33685425907129,0.1085241229836137,29.172603347199686,20.835749088128395,0.994350613567905,8.330729819135057,1.0,8.33685425907129,0.9945259710748605,0.001956934935903168,0.9912340928529242,0.9967327187117343,8.337267328888537,0.00041306981724709146,4,"[0.9963110730774456, 0.9942474178642243, 0.9912340928529242, 0.9941045528679734, 0.9967327187117343]"
formation_egfdl_weighted,hmm_lgb_exp148,candidate_path,candidate_path,formation,hmm_ml,56.84885249308085,8.3277284922205,8.3277284922205,0.107649081304552,29.167918751442766,20.84019025922227,0.9942524550845048,8.32138077837469,1.0,8.3277284922205,0.9944513189568077,0.0021446851054654475,0.9907408713864242,0.9966208252849873,8.329208948428064,0.001480456207564984,4,"[0.9965385821804409, 0.9942737887901578, 0.9907408713864242, 0.9940825271420285, 0.9966208252849873]"
formation_astnl_weighted,exp259_error_viterbi,candidate_path,model_output,formation,selector_output,57.012768049597334,8.42712555102057,8.42712555102057,0.11097060461137677,29.27500919277938,20.84788364175881,0.9944942195527599,8.421341438847312,1.0,8.42712555102057,0.9944561950527385,0.0013959036821976209,0.9920279131807679,0.9962921871356208,8.424805217098266,-0.0023203339223041297,4,"[0.9943741785161634, 0.9944460411115326, 0.9920279131807679, 0.9962921871356208, 0.9951406553196078]"
formation_egfdu_weighted,hmm_exp218_shrink_a050,candidate_path,candidate_path,formation,hmm_ml,56.86715912489749,8.33685425907129,8.33685425907129,0.1093559274185539,29.18504211447009,20.8481878553988,0.9944812618324879,8.331007607677096,1.0,8.33685425907129,0.9946458219640635,0.0019484986152630101,0.9912567308934994,0.9967404673123824,8.337507880757919,0.00065362168662908,3,"[0.9963600911874615, 0.9946395176694509, 0.9912567308934994, 0.994232302757523, 0.9967404673123824]"
formation_astnl_weighted,exp218_lgb_mean,candidate_path,model_output,formation,ml_output,57.012768049597334,8.475793751656624,8.475793751656624,0.12168422431165592,29.32531910234431,20.849525350687685,0.9959316533262357,8.47266412850069,1.0,8.475793751656624,0.9961874342270433,0.0019353377816871851,0.9930616586525731,0.998854791382056,8.478714613546362,0.0029208618897378358,3,"[0.998854791382056, 0.9957506764964188, 0.9930616586525731, 0.9958441471454759, 0.9974258974586921]"
formation_egfdu_weighted,hmm_lgb_exp148,candidate_path,candidate_path,formation,hmm_ml,56.86715912489749,8.3277284922205,8.3277284922205,0.10852333652011961,29.180526754295794,20.852798262075297,0.9943891405525255,8.321676904238213,1.0,8.3277284922205,0.9945779479578641,0.002134486618561729,0.9907859109497339,0.9966255444476096,8.329453209508545,0.001724717288045241,4,"[0.9965983163751106, 0.9946497611808756, 0.9907859109497339, 0.9942302068359912, 0.9966255444476096]"
formation_astnl_weighted,exp193_lgb_mean,candidate_path,model_output,formation,ml_output,57.012768049597334,8.456665438542778,8.456665438542778,0.12182089974379891,29.323368913809237,20.86670347526646,0.9960116370407047,8.453651057467356,1.0,8.456665438542778,0.9962416587246652,0.0019388241560819562,0.992973361271229,0.9986572987912739,8.459818680365876,0.00315324182309773,4,"[0.9986572987912739, 0.9959490995097311, 0.992973361271229, 0.995937694456168, 0.9976908395949248]"
formation_buda_last50,hmm_exp218_shrink_a050,candidate_path,candidate_path,formation,hmm_ml,56.92484298207386,8.33685425907129,8.33685425907129,0.10798410356128217,29.208020342197724,20.871166083126433,0.9943080360937627,8.330619579867745,1.0,8.33685425907129,0.9945009819333276,0.001936084817424832,0.9912396707665337,0.9965628977343971,8.337011839126115,0.00015758005482524595,4,"[0.9964007059211476, 0.9941387038986956, 0.9912396707665337, 0.9941629313458635, 0.9965628977343971]"
formation_buda_last50,hmm_lgb_exp148,candidate_path,candidate_path,formation,hmm_ml,56.92484298207386,8.3277284922205,8.3277284922205,0.10708600166525443,29.203244860927345,20.875516368706847,0.9942066887811987,8.32126100857198,1.0,8.3277284922205,0.9944176576921775,0.0021156875764046,0.9907506805870591,0.9965486013449271,8.3288879768299,0.0011594846094009625,4,"[0.9965486013449271, 0.994171538888553, 0.9907506805870591, 0.9941373201727302, 0.9964801474676188]"
formation_astnl_weighted,hmm_exp218_residual_scale,candidate_path,candidate_path,formation,hmm_ml,57.012768049597334,8.427220066306026,8.427220066306026,0.12028750140074596,29.31322320379791,20.886003137491883,0.9958748368290955,8.423982642085354,1.0,8.427220066306026,0.9961443049422559,0.002002948199819731,0.9929309205985006,0.9989551221114223,8.430485464895948,0.0032653985899226967,3,"[0.9989551221114223, 0.9956546311250505, 0.9929309205985006, 0.9958175580770692, 0.997363292799237]"
formation_buda_weighted,exp238_addonly,candidate_path,model_output,formation,ml_output,56.255511162754,7.936690030870403,7.936690030870403,0.11812114963259619,28.866726737351623,20.93003670648122,0.9967164080729358,7.934568999582465,1.0,7.936690030870403,0.9970031600173674,0.0020141732262916588,0.993937253464075,0.9998545262551544,7.941361112404889,0.004671081534485921,3,"[0.9998545262551544, 0.996063260838709, 0.993937253464075, 0.9968042931799912, 0.9983564663489078]"
formation_astnl_weighted,hmm_exp218_shrink_a050,candidate_path,candidate_path,formation,hmm_ml,57.012768049597334,8.33685425907129,8.33685425907129,0.11630624220073102,29.28532582143181,20.948471562360524,0.9955686522764872,8.333073654013942,1.0,8.33685425907129,0.9958510956489922,0.0021137667601704296,0.9924414075298619,0.9988176986765837,8.340401737359253,0.0035474782879632016,3,"[0.9988176986765837, 0.9955506117976795, 0.9924414075298619, 0.9953435039046644, 0.997102256336172]"
formation_astnl_weighted,hmm_lgb_exp148,candidate_path,candidate_path,formation,hmm_ml,57.012768049597334,8.3277284922205,8.3277284922205,0.11558244314740934,29.281226201202056,20.95349770898156,0.9954910281519206,8.323809152842552,1.0,8.3277284922205,0.9957936799421632,0.002319803130718549,0.9919633470616973,0.9990195323663246,8.33265784459091,0.004929352370410811,4,"[0.9990195323663246, 0.9956111098278385, 0.9919633470616973, 0.9953249979316942, 0.9970494125232608]"
formation_egfdl_last50,exp237_viterbi,candidate_path,model_output,formation,selector_output,57.501868292131036,8.545093285823208,8.545093285823208,0.10813487630930983,29.520118261413867,20.975024975590657,0.9939247564319329,8.538021400876756,1.0,8.545093285823208,0.9938399481819559,0.00145032248591084,0.9913224294530798,0.9956063371854392,8.541758375270456,-0.003334910552752035,4,"[0.9933554516131565, 0.99428308618887, 0.9913224294530798, 0.9956063371854392, 0.9946324364692347]"
formation_egfdl_last50,exp237_row_selector,candidate_path,model_output,formation,selector_output,57.501868292131036,8.545227678368821,8.545227678368821,0.10890375836468848,29.52333442648893,20.97810674812011,0.9940383574526429,8.538419578136892,1.0,8.545227678368821,0.9939653224435239,0.0014477726608860778,0.9914139727438075,0.9957515691032119,8.54215059161097,-0.003077086757851788,4,"[0.9936142382055149, 0.9943930918588696, 0.9914139727438075, 0.9957515691032119, 0.9946537403062152]"
formation_egfdu_last50,exp237_viterbi,candidate_path,model_output,formation,selector_output,57.51325388933979,8.545093285823208,8.545093285823208,0.1091254979889966,29.529873771307436,20.98478048548423,0.9940772766985574,8.538371517372516,1.0,8.545093285823208,0.9940007647336122,0.0014352343717593356,0.9914574432027613,0.9957373969278809,8.542044404959347,-0.0030488808638615694,4,"[0.9936464612027863, 0.9946696622727808, 0.9914574432027613, 0.9957373969278809, 0.994492860061852]"
formation_buda_weighted,exp255_assertive,candidate_path,model_output,formation,selector_correction_output,56.255511162754,7.8779902277703,7.8779902277703,0.11973908652471094,28.865538670184336,20.987548442414035,0.9971170032943999,7.876343854947481,1.0,7.8779902277703,0.9973756279075076,0.001903136667611559,0.9943724535388018,0.9999969050051077,7.882476893754728,0.004486665984427596,3,"[0.9999969050051077, 0.9964751309081147, 0.9943724535388018, 0.9974753762509193, 0.9985582738345942]"
formation_egfdu_last50,exp237_row_selector,candidate_path,model_output,formation,selector_output,57.51325388933979,8.545227678368821,8.545227678368821,0.10992806718695515,29.53322972112216,20.98800204275334,0.9941959269135893,8.538774284669305,1.0,8.545227678368821,0.9941309993631575,0.001448053205783619,0.9915361275097184,0.9958964527624119,8.542517325384239,-0.0027103529845824426,4,"[0.9939094214608498, 0.9947843868601925, 0.9915361275097184, 0.9958964527624119, 0.9945286082226149]"
formation_egfdl_last50,exp259_probability_row,candidate_path,model_output,formation,selector_output,57.501868292131036,8.55605266725529,8.55605266725529,0.11722456422690175,29.55933562248769,21.0032829552324,0.9952416374261791,8.551732360322594,1.0,8.55605266725529,0.9951529016573677,0.0016697443504278841,0.9922160215204775,0.9971871387926271,8.556671745789101,0.000619078533810935,4,"[0.9946950825903168, 0.9956885323810508, 0.9922160215204775, 0.9971871387926271, 0.9959777330023661]"
formation_egfdu_last50,exp259_probability_row,candidate_path,model_output,formation,selector_output,57.51325388933979,8.55605266725529,8.55605266725529,0.11673253344744124,29.56292188421586,21.00686921696057,0.9951735820145653,8.551605451832044,1.0,8.55605266725529,0.9950711154185898,0.0017002206164870321,0.9921204009550534,0.9971764781599644,8.556732742513333,0.0006800752580424785,4,"[0.9945079333553333, 0.9958269810362849, 0.9921204009550534, 0.9971764781599644, 0.995723783586313]"
signal_mean,exp237_row_selector,candidate_path,model_output,aggregate_or_anchor,selector_output,57.35111659304531,8.545227678368821,8.545227678368821,0.1341378134374229,29.553542794444155,21.008315116075334,0.9977457243697403,8.544266993774224,1.0,8.545227678368821,0.9977436782043467,0.001746335105976635,0.9952958948471821,1.0,8.549553565922196,0.004325887553374486,1,"[0.9952958948471821, 1.0, 0.9966447082236222, 0.9973580064206004, 0.9994197815303287]"
signal_mean,exp237_viterbi,candidate_path,model_output,aggregate_or_anchor,selector_output,57.35111659304531,8.545093285823208,8.545093285823208,0.1341477219268814,29.55356541082996,21.008472125006755,0.9977476113954896,8.544134196865375,1.0,8.545093285823208,0.9977406860620599,0.001727124602518257,0.9953033220752469,1.0,8.549322968404033,0.0042296825808243455,1,"[0.9953033220752469, 1.0, 0.9966837429156145, 0.997360730561201, 0.9993556347582372]"
formation_egfdl_last50,exp259_error_row,candidate_path,model_output,formation,selector_output,57.501868292131036,8.532211478197349,8.532211478197349,0.1140893937150328,29.543240060520137,21.011028582322787,0.9948507224282889,8.527133144327475,1.0,8.532211478197349,0.9947818389072655,0.0016390689143257389,0.9918417860669717,0.9963298104547968,8.531887690813747,-0.00032378738360172576,4,"[0.9943892874763358, 0.9951058004905188, 0.9918417860669717, 0.9963298104547968, 0.9962425100477039]"
formation_egfdu_last50,exp259_error_row,candidate_path,model_output,formation,selector_output,57.51325388933979,8.532211478197349,8.532211478197349,0.11412633508413403,29.549027355430884,21.016815877233533,0.994861630288753,8.52715270617158,1.0,8.532211478197349,0.9947897233519768,0.001633349929439046,0.9918149721568964,0.9963369824477506,8.531882289577872,-0.00032918861947628386,4,"[0.9943956088722341, 0.9953253246356791, 0.9918149721568964, 0.9963369824477506, 0.9960757286473233]"
formation_egfdl_last50,exp251_error_row,candidate_path,model_output,formation,selector_output,57.501868292131036,8.548425417721944,8.548425417721944,0.11964057546390461,29.568391854434726,21.01996643671278,0.995626442966219,8.544775191938175,1.0,8.548425417721944,0.9955995481916853,0.0013943704449582005,0.992984837681245,0.9969883013252013,8.548212912686333,-0.0002125050356109881,4,"[0.9956393194670854, 0.995838453522773, 0.992984837681245, 0.9969883013252013, 0.9965468289621214]"
formation_egfdl_last50,exp148_lgb_mean,candidate_path,model_output,formation,ml_output,57.501868292131036,8.50128118189582,8.50128118189582,0.11057889283350235,29.524766347206402,21.023485165310582,0.9944302877745076,8.49531172911536,1.0,8.50128118189582,0.9945526200655422,0.0019402383476317796,0.9912151476109989,0.9970068254474095,8.501864031573831,0.0005828496780111436,3,"[0.9957951937926383, 0.9942113534906412, 0.9912151476109989, 0.9945345799860233, 0.9970068254474095]"
signal_mean,exp251_error_row,candidate_path,model_output,aggregate_or_anchor,selector_output,57.35111659304531,8.548425417721944,8.548425417721944,0.1391129064853197,29.574607451137766,21.02618203341582,0.9984891168472885,8.547994695710026,1.0,8.548425417721944,0.998254459763752,0.001530393336225456,0.9958453262387846,1.0,8.55267873090389,0.004253313181946439,2,"[0.9958453262387846, 1.0, 0.9972553392065329, 0.9985963612721344, 0.9995752721013087]"
formation_egfdu_last50,exp251_error_row,candidate_path,model_output,formation,selector_output,57.51325388933979,8.548425417721944,8.548425417721944,0.11995033931910752,29.575313107698786,21.026887689976842,0.9956780020919469,8.544859693315377,1.0,8.548425417721944,0.9956522165778356,0.0013848580560647395,0.9930126357859278,0.9970116130735746,8.548255418903352,-0.000169998818591921,4,"[0.9957341321097581, 0.996094539899209, 0.9930126357859278, 0.9970116130735746, 0.9964081620207084]"
signal_mean,exp259_probability_row,candidate_path,model_output,aggregate_or_anchor,selector_output,57.35111659304531,8.55605266725529,8.55605266725529,0.14132225005166368,29.58483578827759,21.0287831210223,0.9988028135580863,8.555782659245624,1.0,8.55605266725529,0.9986024774692165,0.0012835629123270095,0.9967962123413352,1.0,8.559054446764728,0.0030017795094376964,2,"[0.9967962123413352, 1.0, 0.9973961103822813, 0.9990478206196136, 0.9997722440028518]"
formation_egfdu_last50,exp148_lgb_mean,candidate_path,model_output,formation,ml_output,57.51325388933979,8.50128118189582,8.50128118189582,0.11172166048053757,29.535130416554722,21.033849234658902,0.9946046777551261,8.4956795180395,1.0,8.50128118189582,0.9947135565090204,0.001915854262587907,0.9913105555217718,0.9970521525073955,8.502083345472723,0.0008021635769033253,4,"[0.995853181750354, 0.9946488716651037, 0.9913105555217718, 0.9947030211004773, 0.9970521525073955]"
signal_mean,exp251_error_viterbi,candidate_path,model_output,aggregate_or_anchor,selector_output,57.35111659304531,8.502212004569888,8.502212004569888,0.13552177403710733,29.553350463017402,21.051138458447515,0.9980783132719745,8.501510668620144,1.0,8.502212004569888,0.9979146088439632,0.0015584180580289044,0.9955699981234941,1.0,8.506272182267233,0.004060177697345679,2,"[0.9955699981234941, 1.0, 0.9967978705922044, 0.9983750528812949, 0.998830122622823]"
formation_egfdl_last50,exp218_lgb_mean,candidate_path,model_output,formation,ml_output,57.501868292131036,8.475793751656624,8.475793751656624,0.1122602113685642,29.528500418765308,21.052706667108684,0.9947607798738645,8.470498856408984,1.0,8.475793751656624,0.9948992964242411,0.0018072032444761137,0.9918659368763996,0.9971405408788602,8.476160766744183,0.00036701508755854206,3,"[0.996280260230604, 0.9944929825140587, 0.9918659368763996, 0.9947167616212834, 0.9971405408788602]"
formation_egfdl_last50,exp251_probability_row,candidate_path,model_output,formation,selector_output,57.501868292131036,8.479603434023124,8.479603434023124,0.11429582379236514,29.53738405736908,21.057780623345955,0.9950491957225325,8.474880586190496,1.0,8.479603434023124,0.9949287017562021,0.0015774153466050897,0.9923641613059572,0.996850202593278,8.47929168346966,-0.0003117505534646625,4,"[0.9940557579589263, 0.9953254255780434, 0.9923641613059572, 0.996850202593278, 0.9960479613448061]"
signal_mean,exp259_error_row,candidate_path,model_output,aggregate_or_anchor,selector_output,57.35111659304531,8.532211478197349,8.532211478197349,0.14359912857147855,29.590895826163564,21.058684347966214,0.9992143186978779,8.53209494471364,1.0,8.532211478197349,0.998754124275704,0.0013197704062837949,0.9966461233195162,1.0,8.536013362730206,0.003801884532856903,1,"[0.9966461233195162, 1.0, 0.9978249374487461, 0.9992995606102578, 1.0]"
formation_astnl_last50,exp237_viterbi,candidate_path,model_output,formation,selector_output,57.68573650799582,8.545093285823208,8.545093285823208,0.10675954050716648,29.605374411913925,21.060281126090715,0.9938115071200353,8.537705392769725,1.0,8.545093285823208,0.9937571262282383,0.0013630995947974886,0.9916639720078869,0.9959495968897037,8.541066614289141,-0.0040266715340671055,4,"[0.993621720685024, 0.9939788794712301, 0.9916639720078869, 0.9959495968897037, 0.9935714620873459]"
formation_egfdu_last50,exp218_lgb_mean,candidate_path,model_output,formation,ml_output,57.51325388933979,8.475793751656624,8.475793751656624,0.1132617077131577,29.53826725726149,21.062473505604867,0.9949139263686969,8.470803494378154,1.0,8.475793751656624,0.9950386318973822,0.0017813091368091953,0.9919278625346791,0.9971609950412296,8.476318982460871,0.0005252308042464904,4,"[0.996319163648986, 0.9949205836968483, 0.9919278625346791, 0.9948645545651672, 0.9971609950412296]"
