episode_id,well,rows,episode_sse_weight,observed_emission_evidence_class,viterbi_recovery_class,pre128_kernel_bias_sum_ft,pre128_true_minus_init_rate_median,exp209_mean_error_ft,exp355_mean_error_ft,exp209_rmse_ft,exp355_rmse_ft,rmse_gain_ft,exp355_sse_reduction_fraction,pre128_bias_sign_matches_exp209_error,pre128_bias_sign_matches_exp355_error,exp355_mu_adjustment_abs_mean
1a68190b:000,1a68190b,2155,688815.2715535084,candidate_strong,not_better,-4.326834059920789,0.0100000000002182,-17.358773549884102,-25.739953340739394,17.878362812891382,26.53310130144099,-8.654738488549608,-1.202523432658023,True,True,0.0045653103828287335
1aaf1da0:000,1aaf1da0,223,25794.056142000954,truth_strong,not_better,-1.2552442641921489,0.0300000000006548,-10.748775784753562,1.7628870824412888,10.754925066816105,1.8264849942663917,8.928440072549712,0.9711585268424249,True,False,0.008130565393582131
1aaf1da0:001,1aaf1da0,134,15693.200300750388,truth_strong,not_better,-1.6016999059564383,1.8189894035458565e-12,-10.813078358209086,1.6119573379399488,10.821896094503346,1.7811109978050106,9.040785096698336,0.9729121053931278,True,False,0.0030434822438109997
1b1c5372:000,1b1c5372,2159,2627157.9320644806,truth_strong,partial_recovery,0.4387326029330565,0.0,33.22281936081506,26.630334074929777,34.88323626517267,28.375200745785712,6.508035519386958,0.3383255782715431,True,True,0.006839588188767634
1b1eba53:000,1b1eba53,4263,1575651.561072772,truth_strong,not_better,-5.889667857647185,0.0200000000004365,-18.63004046446179,-40.30484451012345,19.225269024202518,41.28871658559439,-22.063447561391875,-3.612303908765395,True,True,0.015263160506780428
1b6ba517:000,1b6ba517,1023,715830.5269380083,truth_strong,large_recovery,-1.9685837259110128,-0.0199999999986175,-24.353062561094966,22.958195833208265,26.452534575577985,23.330592717640982,3.121941857937003,0.2221121949924003,True,False,0.004465451785089958
1b82b665:000,1b82b665,2028,605280.9385705112,candidate_strong,large_recovery,-2.33199704811958,0.0200000000004365,-16.94539891518753,-25.61085236531456,17.27605282660106,25.821444624601995,-8.545391798000935,-1.2339426783638845,True,True,0.0051994896621800095
1bcb2fcf:000,1bcb2fcf,590,169898.3744055028,candidate_strong,large_recovery,-0.4194587119750274,0.0299999999988358,-16.065937288135746,-17.501492180872916,16.969482798541762,18.360697325803727,-1.3912145272619654,-0.1706879033241997,True,True,0.02116219036983602
1beca81d:000,1beca81d,241,39280.902744251216,near_tie,large_recovery,-2.290979305225176,-1.8189894035458565e-12,-12.694678423236716,-13.243864826705067,12.766804521648652,13.319161259731972,-0.5523567380833203,-0.08840201392720104,True,True,0.003527374199462187
1beca81d:001,1beca81d,229,28272.254815000564,near_tie,large_recovery,-2.0636241305203136,0.0100000000002182,-11.094973799126748,-11.396401721450953,11.111238815411308,11.411904669146947,-0.30066585373563903,-0.05485145446798434,True,True,0.004452709913863235
1beca81d:002,1beca81d,720,98357.59172175266,near_tie,large_recovery,0.6916261014755545,0.0100000000002182,-11.661463194444604,-11.848253274596189,11.687932506658823,11.879459238601113,-0.19152673194228953,-0.03304193930024879,False,False,0.0022674043989127407
1beca81d:003,1beca81d,167,38708.15819649936,near_tie,large_recovery,1.6843929996703122,-0.0599999999976716,15.050005988023825,15.161507207304496,15.224499283134136,15.329184649652664,-0.10468536651852745,-0.013799505485499353,True,True,0.0009134788961091993
1d3fbf02:000,1d3fbf02,2078,776699.7494434881,near_tie,large_recovery,1.363913109804174,-0.0299999999979263,18.744692974013336,9.912819522756259,19.33320299231366,11.231614855042476,8.101588137271182,0.6624976638301963,True,True,0.008139593375089224
1d78281a:000,1d78281a,2175,769037.1530685097,candidate_strong,partial_recovery,-2.9644507221903336,0.0100000000020372,-18.325086896551845,-18.20632502655687,18.80373101970414,18.707022572360643,0.0967084473434987,0.010259640415179905,True,True,0.007236010828457723
1e30dedf:000,1e30dedf,634,597734.8057942545,truth_strong,large_recovery,-2.4451061211655665,0.0099999999983992,-28.462216876971734,4.414937132131028,30.70503831986497,7.453615485705616,23.251422834159353,0.9410729524308948,True,False,0.01612054029444414
1e5e3573:000,1e5e3573,467,57066.66026524904,near_tie,large_recovery,3.3870110625863945,0.0099999999956708,11.037607066381064,9.533272219917727,11.054339237853341,9.554289584499688,1.5000496533536527,0.2529817287052383,True,True,0.0024545153019548903
1fdbba44:000,1fdbba44,261,29799.23735600131,truth_strong,large_recovery,-2.4795545618912262,0.0200000000004365,-10.680747126437016,-1.8921871054868997,10.685191771937,2.017837666419246,8.667354105517752,0.964337826614906,True,True,0.011484688705718912
1fdbba44:001,1fdbba44,475,57145.98487375252,truth_strong,large_recovery,-0.450883628322259,0.0200000000004365,-10.957432631579186,0.1889618179213415,10.96847011101918,0.3945040339491172,10.573966077070063,0.9987063678971615,True,False,0.014502486866652942
1fdbba44:002,1fdbba44,2321,769664.3375742633,truth_strong,large_recovery,1.6878679569685522,0.0300000000006548,-17.931507324429287,2.272008154531903,18.210132749609688,5.699838067631268,12.510294681978419,0.9020287133671845,False,True,0.017843798495878544
1fee2b62:000,1fee2b62,2532,908494.2861085146,near_tie,large_recovery,-4.936494062296015,0.0199999999986175,-18.79855015797804,-18.7134389447039,18.942149041526932,18.826640547344265,0.11550849418266651,0.012158737718645951,True,True,0.008479414046221982
200d233d:000,200d233d,497,137806.38970249827,candidate_strong,partial_recovery,2.3934546306663247,0.0300000000006548,16.574812877263476,16.45928271840689,16.651619681976758,16.53395231917887,0.11766736279788859,0.014082908623659907,True,True,0.017169449073752355
201661b5:000,201661b5,555,157709.6122724981,truth_strong,partial_recovery,5.812937102931308,0.0199999999986175,16.59054594594585,16.987705578442434,16.857089415259406,17.238320478381176,-0.3812310631217706,-0.045742407146817765,True,True,0.01753151222494427
20402d71:000,20402d71,638,78981.48894849747,truth_strong,not_better,1.816462902419567,-0.0099999999983992,11.103912225705155,41.90725299794705,11.126339794530377,41.917911434081475,-30.791571639551098,-13.19366770218953,True,True,0.008631153906684178
20402d71:001,20402d71,145,18943.852633749542,truth_strong,not_better,2.6163861452473176,-0.0499999999992724,11.424010344827447,43.06121067215212,11.43010321664246,43.06266513865491,-31.63256192201245,-13.193892281622361,True,True,0.024158175729098594
2043abc5:000,2043abc5,6666,5590564.292660054,truth_strong,partial_recovery,-4.601471358837987,0.0100000000002182,-27.959216171617303,-15.826048782055128,28.95977401068736,18.29041346698723,10.669360543700133,0.6011067298876589,True,True,0.007263041972228659
206b6193:000,206b6193,2705,487214.5578145123,candidate_strong,not_better,3.865659223011024,-0.0100000000002182,-13.31149168207041,-12.090813844848629,13.420740946272476,12.204736798285326,1.2160041479871495,0.17300316176798491,False,False,0.008389308305820426
22c5f93f:000,22c5f93f,931,156107.71622575363,truth_strong,large_recovery,-5.995396422658997,0.0299999999988358,-12.8993399570356,-13.273872345234134,12.949033208596283,13.318273497025416,-0.3692402884291326,-0.057842883857127214,True,True,0.007993791634889955
22c5f93f:001,22c5f93f,163,20164.56010800068,near_tie,large_recovery,-0.0146244200967549,0.0299999999988358,-11.085693251533936,-11.54594537084591,11.12245286426495,11.58792942203595,-0.46547655777099983,-0.08545177946131988,True,True,0.01631264348926248
230eaaa3:000,230eaaa3,324,46988.768007999846,near_tie,not_better,3.9540253904608536,0.0099999999983992,12.00350617283948,12.091407722014672,12.042718204503746,12.131200797138929,-0.08848259263518266,-0.014748771722755682,True,True,0.004466974541959864
261785ee:000,261785ee,776,156708.49257325294,near_tie,not_better,-4.2422597252416185,0.0100000000002182,-14.13099033505168,-10.619942874612066,14.21069786211848,10.744106560355979,3.4665913017625005,0.4283768586209352,True,True,0.009656214728641626
26623a50:000,26623a50,2244,429326.7447210088,candidate_strong,not_better,-1.0645492456206815,-0.0100000000020372,-13.475647950089273,-11.260985898312867,13.831922453248417,11.423845344797353,2.4080771084510637,0.31788195428008514,True,True,0.00732455213153269
272abef3:000,272abef3,221,23229.23758550099,truth_strong,large_recovery,-1.909752467946204,-1.8189894035458565e-12,-10.25147511312239,-10.984105240260119,10.252300831159006,10.984805528390508,-0.7325046972315015,-0.14800046293315883,True,True,0.0002960584424727026
27300fd5:000,27300fd5,647,277864.2403649966,candidate_strong,not_better,0.2745583279019424,0.0,19.80429829984531,19.4978372616165,20.723551713406483,20.520690024456826,0.20286168894965684,0.019482064742221028,True,True,0.003310909692602987
27300fd5:001,27300fd5,571,72057.96731774781,candidate_strong,not_better,1.4449660617860487,0.0,11.217331873905257,11.462139364723894,11.23370330182633,11.47976801334668,-0.2460647115203507,-0.044288089848091516,True,True,0.010888952660047422
27300fd5:002,27300fd5,673,71687.35861699774,near_tie,not_better,-2.0445708234424544,0.0100000000002182,10.318121842496126,9.64360760408679,10.320809387570256,9.646723937000138,0.6740854505701179,0.12636065163260968,False,False,0.010206094298351169
27300fd5:003,27300fd5,313,45583.82192599932,candidate_strong,not_better,3.442681302481036,0.0299999999970168,12.019597444089364,11.02845802557082,12.067941573486511,11.152108610539209,0.9158329629473023,0.1460202295987747,True,True,0.024448804374343564
276b012a:000,276b012a,2012,1457607.0329042668,truth_strong,not_better,-2.487219709109713,-0.0199999999986175,-24.185407306163192,-24.870206062214493,26.915734725200227,27.677425542502103,-0.7616908173018757,-0.05739901986233975,True,True,0.018884456909551102
276b012a:001,276b012a,1029,148592.50742225355,near_tie,not_better,0.4406231974007265,0.0500000000010913,-11.97221914480092,-12.785964656456164,12.016853544827626,12.830132277378251,-0.813278732550625,-0.139936688106868,False,False,0.03938225918214018
276b012a:002,276b012a,502,72719.03471600164,truth_strong,not_better,-1.606464862686371,0.0300000000024738,-12.02133665338659,-13.109357597496897,12.03572328081838,13.12837059486697,-1.092647314048591,-0.1898090480015313,True,True,0.02529491503221457
27c3155b:000,27c3155b,1330,208102.9108254945,truth_strong,not_better,0.6062539945972156,-0.0499999999974534,12.487101503759233,12.898968223757686,12.508731110873365,12.923918044894402,-0.4151869340210368,-0.06748523491681357,True,True,0.004217851648800348
27ebb9b9:000,27ebb9b9,168,22950.897174499754,near_tie,partial_recovery,-4.205234024321055,0.0299999999988358,-11.652815476190415,-2.9418194739004364,11.688134290020207,3.0863421259335797,8.601792164086627,0.9302735189605358,True,True,0.003751626215272998
29de15c8:000,29de15c8,1327,377708.84735024313,truth_strong,partial_recovery,0.5081328200510501,-1.8189894035458565e-12,16.737365109268872,16.35016531223082,16.871089037996043,16.56859499208142,0.30249404591462437,0.035537981831728405,True,True,0.0076204845688612865
2b034622:000,2b034622,771,108778.72153600265,truth_strong,large_recovery,-2.840533694050277,0.0100000000002182,-11.859691309987172,-4.199402668660642,11.878040072927144,4.442557411659411,7.4354826612677325,0.8601132675993542,True,True,0.005653089385871319
2b034622:001,2b034622,1139,254700.974774255,truth_strong,large_recovery,3.2937298276878364,-0.0200000000004365,-14.872920544337287,0.21299430297522545,14.953864513667106,0.6640700679832237,14.289794445683883,0.9980279363504282,False,True,0.006311975532508698
2be5c96a:000,2be5c96a,647,102870.66762849884,near_tie,large_recovery,0.3509860823472385,0.0099999999983992,12.536808346213226,12.552705121168417,12.609377268451583,12.623599611925528,-0.014222343473944576,-0.002257108180605538,True,True,0.000754617119506084
2be5c96a:001,2be5c96a,532,84612.63385924869,near_tie,large_recovery,-0.5076342908778525,-1.8189894035458565e-12,12.557713345864562,12.54289836996615,12.611356162075039,12.59835669856675,0.0129994635082884,0.002060486371805559,False,False,0.007036260910384751
2bff06cf:000,2bff06cf,1069,295208.335201754,near_tie,not_better,-3.668325291258389,0.0100000000020372,-16.129057530402363,-14.537297881778102,16.617873750023083,15.415046802477077,1.202826947546006,0.1395239540387272,True,True,0.011645137415602434
2bff06cf:001,2bff06cf,3298,1202585.4082122706,candidate_strong,not_better,2.649155237662677,0.0,-18.907794875682395,-11.078415194442243,19.095570562404813,11.426140753261425,7.669429809143388,0.6419580938129936,False,False,0.008298389425038105
2d0c268a:000,2d0c268a,414,49450.50309249915,near_tie,not_better,4.356102579342575,-0.0050000000001091,10.920550724637584,23.631308888321787,10.929119801874155,23.65090143946291,-12.721781637588755,-3.683009333011026,True,True,0.015805106592950723
2d196986:000,2d196986,1835,745933.5995130121,truth_strong,partial_recovery,1.3851567513669942,0.0100000000002182,-19.678156403269927,-20.311160714938783,20.161927586054183,20.845249291582427,-0.6833217055282432,-0.0689320170083989,False,False,0.0025547555071205584
2d196986:001,2d196986,795,95814.94824425149,truth_strong,partial_recovery,-0.6507866943512074,0.0199999999986175,-10.973554088050397,-10.96613648825283,10.978248834720675,10.970767401924205,0.007481432796470955,0.0013624911757619262,True,True,0.0020841066723516384
2d35f86d:000,2d35f86d,2531,1780140.9049477691,truth_strong,large_recovery,-3.991698370795856,0.0300000000006548,-26.16970900829726,-23.431308029963347,26.520463945439918,23.704404302907637,2.816059642532281,0.20109367931466104,True,True,0.008091682795977247
2ddad940:000,2ddad940,1384,221421.08354774505,candidate_strong,partial_recovery,1.880817840918311,-0.0099999999983992,12.582019869942055,12.444648072445593,12.648570355702986,12.534261418937206,0.1143089367657808,0.017992929071802943,True,True,0.01866833062670575
2ddad940:001,2ddad940,495,73169.76750299832,candidate_strong,partial_recovery,2.5462802466583083,-0.0300000000006548,12.093979797979664,10.7928219511649,12.158030766833473,10.899489150803337,1.2585416160301364,0.19631509621664822,True,True,0.018039377719634903
2e63d9de:000,2e63d9de,3428,3188203.650574222,truth_strong,large_recovery,4.612919461156627,-1.8189894035458565e-12,28.6530972870477,11.835769687197216,30.496684071781374,13.666771201837989,16.829912869943385,0.7991709165283296,True,True,0.01765591783174396
2f8e53c3:000,2f8e53c3,273,29062.13099524878,truth_strong,large_recovery,1.172122190082143,-0.0100000000002182,10.314562271062051,9.987706041363808,10.317688321047916,9.989182703657352,0.3285056173905634,0.06266441675535117,True,True,0.0049299556163672565
2fd68f7b:000,2fd68f7b,211,22710.262156501067,near_tie,not_better,-4.156256505728068,0.0100000000020372,-10.373819905213512,-46.03018444803886,10.3745638077669,46.03310553076605,-35.658541722999146,-18.687966291758947,True,True,0.016592006841165186
33c40295:000,33c40295,1155,250594.50117799485,candidate_strong,large_recovery,2.4425948280099163,1.8189894035458565e-12,14.622865800865647,2.7277951993195964,14.729729667744891,2.833154689493013,11.896574978251879,0.9630043193179502,True,True,0.003743188247288777
33c40295:001,33c40295,161,17667.150085249523,candidate_strong,not_better,-1.1553708231945292,0.0400000000026921,10.471357142857002,10.46988432006905,10.475392663818248,10.47383079841638,0.00156186540186809,0.00029817478276739084,False,False,0.012645526332562398
33c40295:002,33c40295,258,31043.78684699945,candidate_strong,not_better,0.7458454249860639,1.8189894035458565e-12,10.959965116278973,10.988881220565249,10.96926411483141,10.998870148830795,-0.029606033999385772,-0.005405282800857059,True,True,0.00011835513578260098
3407f5bf:000,3407f5bf,1685,2050555.578123484,truth_strong,partial_recovery,2.804254828409161,0.0199999999986175,29.314112759643752,0.9954621075081841,34.88476645524637,1.526763823732674,33.3580026315137,0.9980845444326496,True,True,0.012649913951056545
347242c8:000,347242c8,1699,301065.8662407432,truth_strong,large_recovery,3.578875010553141,-0.0799999999999272,13.223133313713793,3.8851839780235253,13.311716821380811,4.233835408936562,9.077881412444249,0.8988421009762777,True,True,0.009903516274122575
353e5502:000,353e5502,4309,4234761.444008798,candidate_strong,large_recovery,1.2872162749433769,0.0200000000004365,-31.032109886284704,0.2101491955687197,31.349183077861724,6.942976332134215,24.40620674572751,0.9509500111096265,False,True,0.00690958238775013
35b3ef6a:000,35b3ef6a,2356,552698.4592839879,near_tie,not_better,3.8733594151979593,-0.0300000000006548,15.020153225806272,17.49492830305877,15.316392387152089,17.838954777898206,-2.522562390746117,-0.3565188757740523,True,True,0.007184472117451555
368131f9:000,368131f9,755,150460.40448200365,truth_strong,partial_recovery,-1.0353004054257773,-0.0099999999983992,-13.87525033112601,-15.177033752217742,14.116844688161505,15.443127447729658,-1.3262827595681532,-0.19672740859530702,True,True,0.007576260239544109
368131f9:001,368131f9,2964,3094055.6200667773,truth_strong,partial_recovery,-1.1323988429389154,0.0,-30.88599139676128,-30.731458455753266,32.30910729697623,32.13277085935781,0.1763364376184171,0.010885799602292079,True,True,0.01785388557125674
3690a146:000,3690a146,552,89985.32216249783,candidate_strong,partial_recovery,3.230340614752661,-0.0099999999993087,12.727731884057818,12.741934387579322,12.767806701839575,12.781227027638046,-0.013420325798470856,-0.0021033180104454985,True,True,0.000965277927451191
37344c2a:000,37344c2a,1381,172450.97995224452,candidate_strong,large_recovery,2.010544939054645,-9.094947017729282e-13,11.163605720492217,11.184398393675696,11.174703120344548,11.196035650429632,-0.0213325300850844,-0.0038216481952006998,True,True,0.006481849846468381
37344c2a:001,37344c2a,1624,802708.8864355098,truth_strong,not_better,-3.891947995963735,-1.8189894035458565e-12,-21.085944581280938,-25.150401944690294,22.23238338455475,26.18323018611079,-3.9508468015560396,-0.3869934226611078,True,True,0.01417519966817455
37d36812:000,37d36812,386,50135.3431780013,near_tie,not_better,-2.9641343942182674,-0.0099999999965803,-11.352634715026058,-6.776399678292538,11.39667972487157,6.8830349205750325,4.513644804296537,0.6352433163533957,True,True,0.003348991427558105
37d36812:001,37d36812,289,37251.49725525092,truth_strong,not_better,-0.3802349225420705,0.0100000000020372,-11.31678027681675,-3.509850538390197,11.353321733221113,3.6209098547623504,7.7324118784587625,0.8982839385758927,True,True,0.004483057105103393
38991fd4:000,38991fd4,4360,1764986.8346599776,truth_strong,partial_recovery,2.1727447786137173,-0.0100000000020372,19.51307545871546,20.45067977075284,20.119977489750536,21.006151226554742,-0.8861737368042064,-0.0900288544924035,True,True,0.005815591370630734
389ae58f:000,389ae58f,593,81306.03808224801,truth_strong,not_better,0.6869520809178704,-0.0500000000010913,11.679419055649097,14.936326958688296,11.709384115370677,14.958514577282841,-3.2491304619121646,-0.6319574540396771,True,True,0.0038440331200664517
389ae58f:001,389ae58f,447,187086.9210937468,truth_strong,not_better,0.5427320189220368,-0.0699999999997089,19.870175615212343,24.199083778037345,20.458225078537158,24.793156431774005,-4.334931353236847,-0.46868187903660075,True,True,0.012319129139832423
3932faa6:000,3932faa6,1021,378485.3903382541,candidate_strong,large_recovery,4.187595601714893,0.0100000000002182,-19.11258325171411,-4.326830404622483,19.253588656126635,4.7736039725854695,14.479984683541165,0.9385291251032972,False,False,0.012587768064039374
3a0af893:000,3a0af893,268,33745.75630300115,truth_strong,not_better,-3.5613866886136885,0.0100000000002182,-11.196399253731535,0.763020139247635,11.221274487802235,1.6402788706667606,9.580995617135475,0.9786326330090627,True,False,0.00447622438705095
3a0af893:001,3a0af893,288,33607.11882175125,truth_strong,not_better,-0.0873550420396968,-9.094947017729282e-13,-10.795074652777979,6.612390884871849,10.802378663875258,6.625023672793635,4.177354991081623,0.6238716444993004,True,False,0.003885060140267663
3a0af893:002,3a0af893,493,57319.77674275149,truth_strong,not_better,0.7720692716075717,-0.0100000000002182,-10.773224137931177,5.247853223173403,10.782731361962162,5.278816731223403,5.503914630738759,0.7603289391721781,False,True,0.00432612772188849
3a223519:000,3a223519,959,157832.9826967459,candidate_strong,partial_recovery,2.1963341674776227,-0.0099999999983992,12.621484358706828,11.96734180967467,12.828904680611625,12.077248307618616,0.7516563729930095,0.1137488039581872,True,True,0.005271254156021158
3a824aa7:000,3a824aa7,2084,753823.5262952603,truth_strong,large_recovery,2.014097743856889,0.0100000000002182,-18.750448896353298,-11.111349925073918,19.01892589943415,11.38222771727276,7.636698182161391,0.6418354757399647,False,False,0.012191030576587497
3b21ea64:000,3b21ea64,301,35690.8304967493,candidate_strong,partial_recovery,-1.8475958392704488,0.0099999999993087,10.883347176079628,11.174785262671596,10.889177549146746,11.180691176373958,-0.2915136272272125,-0.054258583672982086,False,False,0.004785567413988247
3b21ea64:001,3b21ea64,128,16523.186527999642,candidate_strong,large_recovery,-1.401953880512071,0.0100000000002182,11.323046874999875,11.361880806274513,11.361663379540744,11.399706618063801,-0.038043238523057354,-0.006707984382266385,False,False,0.0069650297346016
3b21ea64:002,3b21ea64,713,92189.82009499776,candidate_strong,not_better,-3.6088915118761458,0.0100000000002182,11.356099579242501,11.381440025128986,11.37094918670948,11.39544576120762,-0.02449657449814069,-0.0043132654504141055,False,False,0.007804302274805643
3b21ea64:003,3b21ea64,1857,378454.5034667423,truth_strong,not_better,0.6855013141088391,0.0099999999993087,13.984310446957306,14.383371951328945,14.275814197818326,14.653426300403703,-0.3776121025853776,-0.05360202083828902,True,True,0.0027602556978686753
3b21ea64:004,3b21ea64,255,27506.12648274878,truth_strong,partial_recovery,1.028251971160723,-0.0200000000004365,10.379045098038985,11.81977902336093,10.385911740306971,11.822165004259666,-1.436253263952695,-0.29570095215979,True,True,0.021603495807247287
3bfee975:000,3bfee975,1047,311310.185661506,near_tie,partial_recovery,-3.048243423003074,0.0399999999954161,-17.001223495702167,-17.663916636237445,17.24341674031395,17.92883571816435,-0.6854189778504001,-0.0810792379105909,True,True,0.007542070835534541
3e678ea7:000,3e678ea7,1057,194027.8907502528,candidate_strong,not_better,-2.940922296929082,0.0099999999983992,-13.492661778618833,-14.311086514536893,13.548605193766237,14.368065746332013,-0.8194605525657757,-0.12462423471568562,True,True,0.0025889521208157344
3e678ea7:001,3e678ea7,3719,1697170.0645462205,truth_strong,large_recovery,4.412435330655997,-0.0100000000002182,21.088287039526566,-17.38938452741721,21.362377841080004,17.65343649776634,3.708941343313665,0.317096505846163,True,False,0.007827393708367724
4121c517:000,4121c517,238,56888.37969700105,near_tie,large_recovery,-3.040100838675457,-1.8189894035458565e-12,-15.357638655462331,-4.370760598099587,15.460491759629907,4.456714798136011,11.003776961493895,0.9169034336773836,True,True,0.0023215790695284267
43b06c70:000,43b06c70,462,65308.94907750206,candidate_strong,not_better,-4.230119859244818,0.0099999999983992,-11.873008658008846,-11.950037542865616,11.88954842034023,11.962182013948764,-0.0726335936085345,-0.012255377814208268,True,True,0.001594351635326528
43b06c70:001,43b06c70,3683,2518023.5201447704,truth_strong,large_recovery,-4.203404805081743,0.0299999999988358,-24.132794868313983,17.245653514629876,26.14743137086821,23.368225990705167,2.7792053801630416,0.20128208725069896,True,False,0.010585692836448224
4463446c:000,4463446c,175,21668.48147199938,truth_strong,not_better,2.9929243711064983,0.0199999999986175,11.115965714285558,9.393681583813866,11.127438794516497,9.406785994377868,1.7206528001386285,0.28535213691763694,True,True,0.03485159233605379
44a94013:000,44a94013,407,55924.50645850084,near_tie,partial_recovery,-3.129430727715348,0.0300000000006548,-11.702894348894441,-11.581749656862621,11.722058256773268,11.599599460386527,0.1224587963867414,0.020784599133008674,True,True,0.01299780775347743
463c38f2:000,463c38f2,998,157107.12107449517,near_tie,partial_recovery,1.1296996966022317,-0.0399999999972351,12.513531062124056,13.040775777648003,12.546791024182406,13.079636209427056,-0.5328451852446499,-0.0867408710471913,True,True,0.015795736514111078
46d41ff6:000,46d41ff6,871,274377.1949994963,candidate_strong,partial_recovery,-3.098968326970605,0.0,17.614959816302985,17.505968803708814,17.748633782562738,17.64216734140711,0.10646644115562864,0.011961159286856815,False,False,0.016128872819047232
46dfcfca:000,46dfcfca,258,53263.474671000986,truth_strong,not_better,-3.1335466265074645,0.0300000000006548,-14.12046124031021,-16.1853841428369,14.368283691665816,16.522493461485684,-2.154209769819868,-0.3223346824955522,True,True,0.006143329046918624
47222616:000,47222616,531,57777.790949501374,candidate_strong,not_better,-1.2948427052543097,0.0499999999992724,-10.428743879472817,-10.569047453765238,10.43117438985675,10.571844656385295,-0.14067026652854508,-0.027152987794946792,True,True,0.01179249299877956
47222616:001,47222616,2066,2290674.374248521,truth_strong,partial_recovery,-2.1058293081162534,0.0599999999976716,-32.72557938044545,-32.60821140168062,33.297875113159385,33.27998851778714,0.01788659537224646,0.0010740499954882132,True,True,0.013224421349940979
481de5fc:000,481de5fc,311,45736.52119925093,near_tie,large_recovery,-2.0387303058552706,0.0300000000006548,-12.073683279742891,-10.488214936661393,12.126943931981552,10.549472455597382,1.5774714763841704,0.2432389941368187,True,True,0.02619346014479331
48c1f673:000,48c1f673,2200,771434.3342217644,candidate_strong,not_better,-3.0193375101653226,0.0,-18.591994772727446,-14.539861054448645,18.725703460772895,15.481006194055055,3.2446972667178393,0.3165258626338946,True,True,0.024496917054545788
493b5b31:000,493b5b31,624,120708.67952825176,truth_strong,large_recovery,-3.885727515172798,0.0599999999994906,-13.783670673077022,-13.962663638084964,13.908393030105623,14.086012246175024,-0.17761921606940057,-0.025704389009102657,True,True,0.027865506762847724
493b5b31:001,493b5b31,1601,828862.2395472617,truth_strong,partial_recovery,-0.5295709210250765,-0.0400000000008731,-21.842382573391795,-27.67354790437938,22.75335860125413,28.481748098953943,-5.728389497699812,-0.5669035306998615,True,True,0.009392111726684848
49dbc14c:000,49dbc14c,3439,1052031.449051486,candidate_strong,large_recovery,4.329334084873122,-0.0299999999988358,17.388013375981274,11.512675783402544,17.490340864841077,12.19596520395505,5.294375660886027,0.5137766553890981,True,True,0.003813550550213438
4a335117:000,4a335117,3270,2107712.280172522,candidate_strong,not_better,-4.565095527729137,0.0,-24.024719877675984,-24.174701041386765,25.388192734576215,25.493125764162183,-0.10493302958596828,-0.008283368752595166,True,True,0.005014480069953724
4a8ecc0b:000,4a8ecc0b,2114,654388.347295261,candidate_strong,partial_recovery,1.759584449584174,0.1199999999971623,-17.36048320719031,-18.83184317188714,17.594028337980042,19.406827241764297,-1.8127989037842553,-0.21668598477286416,False,False,0.0092861672341359
4b462989:000,4b462989,424,52333.63941350171,candidate_strong,large_recovery,-2.366558854336529,-0.0099999999983992,-11.099259433962446,-10.844724647354157,11.10983325001615,10.864467279783595,0.24536597023255524,0.04368318632456625,True,True,0.012156138398830046
4b831d20:000,4b831d20,1218,456607.8235642565,candidate_strong,not_better,1.819190265198162,0.0,-18.115720443349893,-10.175364880957753,19.3619025557461,10.939487121294503,8.422415434451596,0.6807742893077366,False,False,0.00640590417659604
4c2208f5:000,4c2208f5,4913,7612031.245126793,truth_strong,not_better,-3.951555223731989,0.0099999999983992,-37.797379299816946,-37.714330048405344,39.36197662170222,39.247513202773604,0.11446341892861511,0.0058074822803726445,True,True,0.03186318507891321
4c3df468:000,4c3df468,3413,3487454.005810724,truth_strong,partial_recovery,0.372922712494354,-0.0099999999983992,29.15204321711092,-0.2706708608700954,31.96583844308007,2.7371411712252467,29.228697271854823,0.9926680044264907,True,False,0.009689193387350319
4caa7289:000,4caa7289,5099,8185301.076377558,truth_strong,large_recovery,-1.5204433990806947,0.0500000000029103,-36.9613700725634,-7.938815248112128,40.0658926684552,9.564855142531156,30.50103752592404,0.943008885797719,True,True,0.00898914668421267
4cd1ac61:000,4cd1ac61,605,73572.55933650269,candidate_strong,not_better,-3.4859818538485765,-0.0199999999986175,-11.018147107438214,-14.99920761372129,11.027580699926565,15.006650118328253,-3.9790694184016875,-0.8518551975345616,True,True,0.00189066063054074
4cd1ac61:001,4cd1ac61,1413,549627.8611967602,candidate_strong,partial_recovery,-0.1901174612710352,0.0100000000020372,-19.520865888181365,-19.516469204100993,19.722560129419573,19.714930823104016,0.007629306315557471,0.0007735132394308675,True,True,0.005436330319753923
4cecf7b3:000,4cecf7b3,304,41979.97940699867,near_tie,partial_recovery,3.122675602639098,0.0099999999983992,11.732756578947189,10.66359819584094,11.751256848653336,10.682845183634191,1.0684116650191449,0.1735716029356852,True,True,0.0007781230269757015
4cecf7b3:001,4cecf7b3,153,17864.749883249642,truth_strong,large_recovery,-1.5457035816040705,0.0,10.799820261437798,10.336408103682128,10.805696235428359,10.34394528862316,0.4617509468051981,0.08363831906452457,False,False,0.0024624392044643
4cecf7b3:002,4cecf7b3,2754,1251775.250567235,candidate_strong,large_recovery,-3.7668776497134,0.0200000000004365,19.616873456789996,19.973199669980126,21.319706045251454,21.65283439945337,-0.33312835420191433,-0.03149489780448711,False,False,0.010959289821822912
