well_id,hidden_query_label,prefix_selected_label,prefix_selected_is_provided,prefix_selected_hidden_overlap_grid_points,prefix_selected_hidden_coverage_query,prefix_selected_hidden_coverage_candidate,prefix_selected_hidden_corr,prefix_selected_hidden_raw_rmse,prefix_selected_hidden_resid_std,prefix_selected_hidden_z_rmse,provided_hidden_z_rmse,provided_hidden_raw_rmse,oracle_hidden_z_rmse,oracle_hidden_raw_rmse,prefix_selected_minus_provided_hidden_z_rmse,prefix_selected_minus_provided_hidden_raw_rmse
4a8ecc0b,horizontal:train:4a8ecc0b:hidden,typewell:train:2be5c96a,False,79.0,1.0,0.04529816657304764,0.6274853944778442,14.990397453308105,14.824487686157227,0.8631507754325867,0.8631507754325867,14.990397453308105,,,0.0,0.0
4b462989,horizontal:train:4b462989:hidden,typewell:train:084d66f9,False,38.0,1.0,0.018446601927280426,0.37767618894577026,8.137035369873047,8.12934684753418,1.1156377792358398,1.1156377792358398,8.137035369873047,,,0.0,0.0
4b831d20,horizontal:train:4b831d20:hidden,typewell:train:4b831d20,True,63.0,1.0,0.022809557616710663,0.726719081401825,8.884566307067871,8.88127613067627,0.7392982244491577,0.7392982244491577,8.884566307067871,,,0.0,0.0
4c2208f5,horizontal:train:4c2208f5:hidden,typewell:train:a8ed028a,False,101.0,1.0,0.05378061905503273,0.8799344897270203,5.493865013122559,5.377383232116699,0.4900316596031189,0.4900316596031189,5.493865013122559,0.4900316596031189,5.493865013122559,0.0,0.0
4c3168cf,horizontal:train:4c3168cf:hidden,typewell:train:e4726608,False,33.0,1.0,0.020586401224136353,0.8499497175216675,7.621304512023926,7.149075031280518,0.5478143692016602,0.5478143692016602,7.621304512023926,,,0.0,0.0
4c3df468,horizontal:train:4c3df468:hidden,typewell:train:28f4eda9,False,73.0,1.0,0.06309420615434647,0.8464212417602539,7.908942222595215,7.402466297149658,0.5542179346084595,0.5542179346084595,7.908942222595215,,,0.0,0.0
4caa7289,horizontal:train:4caa7289:hidden,typewell:train:729f4217,False,46.0,1.0,0.0363062359392643,0.9039748311042786,5.219372272491455,4.9957098960876465,0.43823549151420593,0.43823549151420593,5.219372272491455,,,0.0,0.0
4cd1ac61,horizontal:train:4cd1ac61:hidden,typewell:train:4cd1ac61,True,34.0,1.0,0.014425116591155529,0.6469945311546326,23.31781768798828,16.6445255279541,0.8402445912361145,0.8402445912361145,23.31781768798828,,,0.0,0.0
4cecf7b3,horizontal:train:4cecf7b3:hidden,typewell:train:16e4a047,False,61.0,1.0,0.030034465715289116,0.6858428716659546,10.700467109680176,10.613889694213867,0.7926627397537231,0.7926627397537231,10.700467109680176,,,0.0,0.0
4ddde4c1,horizontal:train:4ddde4c1:hidden,typewell:train:698930d1,False,38.0,1.0,0.020063357427716255,0.7398189306259155,9.877456665039062,8.900714874267578,0.7213613390922546,0.7213613390922546,9.877456665039062,,,0.0,0.0
