query_label,split,well_id,view,rank_by_z_rmse,candidate_label,candidate_split,candidate_well_id,candidate_is_provided,overlap_grid_points,coverage_query,coverage_candidate,corr,raw_rmse,resid_std,z_rmse
horizontal:train:ecdaf714:prefix,train,ecdaf714,prefix,1,typewell:train:084d66f9,train,084d66f9,False,856.0,1.0,0.41553398966789246,0.7928453087806702,13.665223121643066,13.629443168640137,0.6436687111854553
horizontal:train:ecdaf714:prefix,train,ecdaf714,prefix,2,typewell:train:2bff06cf,train,2bff06cf,False,856.0,1.0,0.42864295840263367,0.7928453087806702,13.665223121643066,13.629443168640137,0.6436687111854553
horizontal:train:ecdaf714:prefix,train,ecdaf714,prefix,3,typewell:train:37344c2a,train,37344c2a,False,856.0,1.0,0.5059101581573486,0.7928453087806702,13.665223121643066,13.629443168640137,0.6436687111854553
horizontal:train:ecdaf714:prefix,train,ecdaf714,prefix,4,typewell:train:39b51819,train,39b51819,False,856.0,1.0,0.4800897240638733,0.7928453087806702,13.665223121643066,13.629443168640137,0.6436687111854553
horizontal:train:ecdaf714:prefix,train,ecdaf714,prefix,5,typewell:train:43e16325,train,43e16325,False,856.0,1.0,0.35415804386138916,0.7928453087806702,13.665223121643066,13.629443168640137,0.6436687111854553
horizontal:train:ecdaf714:prefix,train,ecdaf714,prefix,6,typewell:train:4b462989,train,4b462989,False,856.0,1.0,0.4902634620666504,0.7928453087806702,13.665223121643066,13.629443168640137,0.6436687111854553
horizontal:train:ecdaf714:prefix,train,ecdaf714,prefix,7,typewell:train:543198e8,train,543198e8,False,856.0,1.0,0.4256588816642761,0.7928453087806702,13.665223121643066,13.629443168640137,0.6436687111854553
horizontal:train:ecdaf714:prefix,train,ecdaf714,prefix,8,typewell:train:5542c301,train,5542c301,False,856.0,1.0,0.4009367823600769,0.7928453087806702,13.665223121643066,13.629443168640137,0.6436687111854553
horizontal:train:ecdaf714:prefix,train,ecdaf714,prefix,9,typewell:train:5aa403d0,train,5aa403d0,False,856.0,1.0,0.5029377341270447,0.7928453087806702,13.665223121643066,13.629443168640137,0.6436687111854553
horizontal:train:ecdaf714:prefix,train,ecdaf714,prefix,10,typewell:train:5fb1c15f,train,5fb1c15f,False,856.0,1.0,0.45123881101608276,0.7928453087806702,13.665223121643066,13.629443168640137,0.6436687111854553
horizontal:train:ecdaf714:full,train,ecdaf714,full,1,typewell:train:084d66f9,train,084d66f9,False,856.0,1.0,0.41553398966789246,0.79213547706604,13.680346488952637,13.645379066467285,0.6447705626487732
horizontal:train:ecdaf714:full,train,ecdaf714,full,2,typewell:train:2bff06cf,train,2bff06cf,False,856.0,1.0,0.42864295840263367,0.79213547706604,13.680346488952637,13.645379066467285,0.6447705626487732
horizontal:train:ecdaf714:full,train,ecdaf714,full,3,typewell:train:37344c2a,train,37344c2a,False,856.0,1.0,0.5059101581573486,0.79213547706604,13.680346488952637,13.645379066467285,0.6447705626487732
horizontal:train:ecdaf714:full,train,ecdaf714,full,4,typewell:train:39b51819,train,39b51819,False,856.0,1.0,0.4800897240638733,0.79213547706604,13.680346488952637,13.645379066467285,0.6447705626487732
horizontal:train:ecdaf714:full,train,ecdaf714,full,5,typewell:train:43e16325,train,43e16325,False,856.0,1.0,0.35415804386138916,0.79213547706604,13.680346488952637,13.645379066467285,0.6447705626487732
horizontal:train:ecdaf714:full,train,ecdaf714,full,6,typewell:train:4b462989,train,4b462989,False,856.0,1.0,0.4902634620666504,0.79213547706604,13.680346488952637,13.645379066467285,0.6447705626487732
horizontal:train:ecdaf714:full,train,ecdaf714,full,7,typewell:train:543198e8,train,543198e8,False,856.0,1.0,0.4256588816642761,0.79213547706604,13.680346488952637,13.645379066467285,0.6447705626487732
horizontal:train:ecdaf714:full,train,ecdaf714,full,8,typewell:train:5542c301,train,5542c301,False,856.0,1.0,0.4009367823600769,0.79213547706604,13.680346488952637,13.645379066467285,0.6447705626487732
horizontal:train:ecdaf714:full,train,ecdaf714,full,9,typewell:train:5aa403d0,train,5aa403d0,False,856.0,1.0,0.5029377341270447,0.79213547706604,13.680346488952637,13.645379066467285,0.6447705626487732
horizontal:train:ecdaf714:full,train,ecdaf714,full,10,typewell:train:5fb1c15f,train,5fb1c15f,False,856.0,1.0,0.45123881101608276,0.79213547706604,13.680346488952637,13.645379066467285,0.6447705626487732
horizontal:train:ed6436d6:prefix,train,ed6436d6,prefix,1,typewell:train:ab3ced07,train,ab3ced07,False,974.0,0.8476936221122742,0.5267712473869324,0.8549620509147644,15.172248840332031,15.1085786819458,0.5385869741439819
horizontal:train:ed6436d6:prefix,train,ed6436d6,prefix,2,typewell:train:f053a1b9,train,f053a1b9,False,961.0,0.8363794684410095,0.5277320146560669,0.8549238443374634,15.258576393127441,15.191267013549805,0.5386579036712646
horizontal:train:ed6436d6:prefix,train,ed6436d6,prefix,3,typewell:train:3584a6eb,train,3584a6eb,False,966.0,0.8407310843467712,0.5270048975944519,0.854851484298706,15.227230072021484,15.163328170776367,0.5387921929359436
horizontal:train:ed6436d6:prefix,train,ed6436d6,prefix,4,typewell:train:2b547943,train,2b547943,False,951.0,0.8276762366294861,0.5277469754219055,0.8547182083129883,15.330155372619629,15.26098918914795,0.5390394926071167
horizontal:train:ed6436d6:prefix,train,ed6436d6,prefix,5,typewell:train:25939962,train,25939962,False,981.0,0.8537858724594116,0.5265700221061707,0.8547104001045227,15.13089370727539,15.072312355041504,0.5390539765357971
horizontal:train:ed6436d6:prefix,train,ed6436d6,prefix,6,typewell:train:8050c789,train,8050c789,False,981.0,0.8537858724594116,0.5265700221061707,0.8547104001045227,15.13089370727539,15.072312355041504,0.5390539765357971
horizontal:train:ed6436d6:prefix,train,ed6436d6,prefix,7,typewell:train:77b0d905,train,77b0d905,False,952.0,0.8285465836524963,0.5280088782310486,0.8546682000160217,15.325460433959961,15.257399559020996,0.5391322374343872
horizontal:train:ed6436d6:prefix,train,ed6436d6,prefix,8,typewell:train:edf885a3,train,edf885a3,False,938.0,0.8163620829582214,0.5284507274627686,0.854654848575592,15.419368743896484,15.346145629882812,0.5391570329666138
horizontal:train:ed6436d6:prefix,train,ed6436d6,prefix,9,typewell:train:8bfa881d,train,8bfa881d,False,996.0,0.8668407201766968,0.5258711576461792,0.8540316820144653,15.050650596618652,15.003463745117188,0.5403116345405579
horizontal:train:ed6436d6:prefix,train,ed6436d6,prefix,10,typewell:train:fd710aea,train,fd710aea,False,1002.0,0.8720626831054688,0.5257083177566528,0.8539426922798157,15.012370109558105,14.967789649963379,0.5404762625694275
horizontal:train:ed6436d6:full,train,ed6436d6,full,1,typewell:train:ab3ced07,train,ab3ced07,False,981.0,0.8486159443855286,0.5305570363998413,0.8553325533866882,15.13197135925293,15.069056510925293,0.537898600101471
horizontal:train:ed6436d6:full,train,ed6436d6,full,2,typewell:train:f053a1b9,train,f053a1b9,False,968.0,0.8373702168464661,0.5315760374069214,0.8553023934364319,15.217364311218262,15.150862693786621,0.5379546284675598
horizontal:train:ed6436d6:full,train,ed6436d6,full,3,typewell:train:3584a6eb,train,3584a6eb,False,973.0,0.8416954874992371,0.5308237671852112,0.8552266955375671,15.186338424682617,15.123200416564941,0.5380953550338745
horizontal:train:ed6436d6:full,train,ed6436d6,full,4,typewell:train:2b547943,train,2b547943,False,958.0,0.8287197351455688,0.5316315293312073,0.8551037311553955,15.288185119628906,15.219857215881348,0.5383238196372986
horizontal:train:ed6436d6:full,train,ed6436d6,full,5,typewell:train:25939962,train,25939962,False,988.0,0.85467129945755,0.5303274393081665,0.8550800681114197,15.091086387634277,15.033196449279785,0.538367748260498
horizontal:train:ed6436d6:full,train,ed6436d6,full,6,typewell:train:8050c789,train,8050c789,False,988.0,0.85467129945755,0.5303274393081665,0.8550800681114197,15.091086387634277,15.033196449279785,0.538367748260498
horizontal:train:ed6436d6:full,train,ed6436d6,full,7,typewell:train:77b0d905,train,77b0d905,False,959.0,0.8295847773551941,0.5318912863731384,0.8550528883934021,15.283555030822754,15.216318130493164,0.5384182333946228
horizontal:train:ed6436d6:full,train,ed6436d6,full,8,typewell:train:edf885a3,train,edf885a3,False,945.0,0.8174740672111511,0.5323943495750427,0.8550487756729126,15.3764066696167,15.304081916809082,0.5384259223937988
horizontal:train:ed6436d6:full,train,ed6436d6,full,9,typewell:train:8bfa881d,train,8bfa881d,False,1003.0,0.8676470518112183,0.5295670628547668,0.8544008135795593,15.01179313659668,14.965156555175781,0.5396279692649841
horizontal:train:ed6436d6:full,train,ed6436d6,full,10,typewell:train:fd710aea,train,fd710aea,False,1009.0,0.8728373646736145,0.5293809175491333,0.8543100357055664,14.973845481872559,14.929780960083008,0.5397961735725403
horizontal:train:ed6e6e54:prefix,train,ed6e6e54,prefix,1,typewell:train:5138a660,train,5138a660,False,465.0,0.8408679962158203,0.43457943201065063,0.8004703521728516,15.273368835449219,15.27259349822998,0.6317114233970642
horizontal:train:ed6e6e54:prefix,train,ed6e6e54,prefix,2,typewell:train:16e4a047,train,16e4a047,False,553.0,1.0,0.27227967977523804,0.7965744137763977,14.968079566955566,14.968001365661621,0.6378488540649414
horizontal:train:ed6e6e54:prefix,train,ed6e6e54,prefix,3,typewell:train:1f9afacb,train,1f9afacb,False,553.0,1.0,0.277054101228714,0.7965744137763977,14.968079566955566,14.968001365661621,0.6378488540649414
horizontal:train:ed6e6e54:prefix,train,ed6e6e54,prefix,4,typewell:train:200d233d,train,200d233d,False,553.0,1.0,0.3333333432674408,0.7965744137763977,14.968079566955566,14.968001365661621,0.6378488540649414
horizontal:train:ed6e6e54:prefix,train,ed6e6e54,prefix,5,typewell:train:2f8e53c3,train,2f8e53c3,False,553.0,1.0,0.3638157844543457,0.7965744137763977,14.968079566955566,14.968001365661621,0.6378488540649414
horizontal:train:ed6e6e54:prefix,train,ed6e6e54,prefix,6,typewell:train:44441e54,train,44441e54,False,553.0,1.0,0.4466882050037384,0.7965744137763977,14.968079566955566,14.968001365661621,0.6378488540649414
horizontal:train:ed6e6e54:prefix,train,ed6e6e54,prefix,7,typewell:train:4630ab92,train,4630ab92,False,553.0,1.0,0.2501130700111389,0.7965744137763977,14.968079566955566,14.968001365661621,0.6378488540649414
horizontal:train:ed6e6e54:prefix,train,ed6e6e54,prefix,8,typewell:train:466fc788,train,466fc788,False,553.0,1.0,0.268838107585907,0.7965744137763977,14.968079566955566,14.968001365661621,0.6378488540649414
horizontal:train:ed6e6e54:prefix,train,ed6e6e54,prefix,9,typewell:train:4cecf7b3,train,4cecf7b3,False,553.0,1.0,0.41516515612602234,0.7965744137763977,14.968079566955566,14.968001365661621,0.6378488540649414
horizontal:train:ed6e6e54:prefix,train,ed6e6e54,prefix,10,typewell:train:4e050c92,train,4e050c92,False,553.0,1.0,0.41578948497772217,0.7965744137763977,14.968079566955566,14.968001365661621,0.6378488540649414
horizontal:train:ed6e6e54:hidden,train,ed6e6e54,hidden,1,typewell:train:16e4a047,train,16e4a047,False,87.0,1.0,0.04283604025840759,0.9105523228645325,7.122541904449463,6.7023749351501465,0.42296022176742554
horizontal:train:ed6e6e54:hidden,train,ed6e6e54,hidden,2,typewell:train:1f9afacb,train,1f9afacb,False,87.0,1.0,0.04358717426657677,0.9105523228645325,7.122541904449463,6.7023749351501465,0.42296022176742554
horizontal:train:ed6e6e54:hidden,train,ed6e6e54,hidden,3,typewell:train:200d233d,train,200d233d,False,87.0,1.0,0.052441228181123734,0.9105523228645325,7.122541904449463,6.7023749351501465,0.42296022176742554
horizontal:train:ed6e6e54:hidden,train,ed6e6e54,hidden,4,typewell:train:2f8e53c3,train,2f8e53c3,False,87.0,1.0,0.057236842811107635,0.9105523228645325,7.122541904449463,6.7023749351501465,0.42296022176742554
horizontal:train:ed6e6e54:hidden,train,ed6e6e54,hidden,5,typewell:train:44441e54,train,44441e54,False,87.0,1.0,0.07027463614940643,0.9105523228645325,7.122541904449463,6.7023749351501465,0.42296022176742554
horizontal:train:ed6e6e54:hidden,train,ed6e6e54,hidden,6,typewell:train:4630ab92,train,4630ab92,False,87.0,1.0,0.03934871032834053,0.9105523228645325,7.122541904449463,6.7023749351501465,0.42296022176742554
horizontal:train:ed6e6e54:hidden,train,ed6e6e54,hidden,7,typewell:train:466fc788,train,466fc788,False,87.0,1.0,0.04229460284113884,0.9105523228645325,7.122541904449463,6.7023749351501465,0.42296022176742554
horizontal:train:ed6e6e54:hidden,train,ed6e6e54,hidden,8,typewell:train:4cecf7b3,train,4cecf7b3,False,87.0,1.0,0.06531531363725662,0.9105523228645325,7.122541904449463,6.7023749351501465,0.42296022176742554
horizontal:train:ed6e6e54:hidden,train,ed6e6e54,hidden,9,typewell:train:4e050c92,train,4e050c92,False,87.0,1.0,0.06541353464126587,0.9105523228645325,7.122541904449463,6.7023749351501465,0.42296022176742554
horizontal:train:ed6e6e54:hidden,train,ed6e6e54,hidden,10,typewell:train:5138a660,train,5138a660,False,87.0,1.0,0.08130840957164764,0.9105523228645325,7.122541904449463,6.7023749351501465,0.42296022176742554
horizontal:train:ed6e6e54:full,train,ed6e6e54,full,1,typewell:train:5138a660,train,5138a660,False,515.0,0.8540630340576172,0.4813084006309509,0.8068529367446899,14.64853572845459,14.647316932678223,0.6215256452560425
horizontal:train:ed6e6e54:full,train,ed6e6e54,full,2,typewell:train:16e4a047,train,16e4a047,False,603.0,1.0,0.2968980669975281,0.8016144037246704,14.451324462890625,14.44940185546875,0.6298977732658386
horizontal:train:ed6e6e54:full,train,ed6e6e54,full,3,typewell:train:1f9afacb,train,1f9afacb,False,603.0,1.0,0.3021042048931122,0.8016144037246704,14.451324462890625,14.44940185546875,0.6298977732658386
horizontal:train:ed6e6e54:full,train,ed6e6e54,full,4,typewell:train:200d233d,train,200d233d,False,603.0,1.0,0.36347198486328125,0.8016144037246704,14.451324462890625,14.44940185546875,0.6298977732658386
horizontal:train:ed6e6e54:full,train,ed6e6e54,full,5,typewell:train:2f8e53c3,train,2f8e53c3,False,603.0,1.0,0.39671051502227783,0.8016144037246704,14.451324462890625,14.44940185546875,0.6298977732658386
horizontal:train:ed6e6e54:full,train,ed6e6e54,full,6,typewell:train:44441e54,train,44441e54,False,603.0,1.0,0.48707592487335205,0.8016144037246704,14.451324462890625,14.44940185546875,0.6298977732658386
horizontal:train:ed6e6e54:full,train,ed6e6e54,full,7,typewell:train:4630ab92,train,4630ab92,False,603.0,1.0,0.27272728085517883,0.8016144037246704,14.451324462890625,14.44940185546875,0.6298977732658386
horizontal:train:ed6e6e54:full,train,ed6e6e54,full,8,typewell:train:466fc788,train,466fc788,False,603.0,1.0,0.2931453585624695,0.8016144037246704,14.451324462890625,14.44940185546875,0.6298977732658386
horizontal:train:ed6e6e54:full,train,ed6e6e54,full,9,typewell:train:4cecf7b3,train,4cecf7b3,False,603.0,1.0,0.45270270109176636,0.8016144037246704,14.451324462890625,14.44940185546875,0.6298977732658386
horizontal:train:ed6e6e54:full,train,ed6e6e54,full,10,typewell:train:4e050c92,train,4e050c92,False,603.0,1.0,0.4533834457397461,0.8016144037246704,14.451324462890625,14.44940185546875,0.6298977732658386
horizontal:train:edf885a3:prefix,train,edf885a3,prefix,1,typewell:train:00bbac68,train,00bbac68,False,899.0,1.0,0.46197327971458435,0.8647329211235046,14.349445343017578,14.339007377624512,0.5201289653778076
horizontal:train:edf885a3:prefix,train,edf885a3,prefix,2,typewell:train:153552f5,train,153552f5,False,899.0,1.0,0.42505910992622375,0.8647329211235046,14.349445343017578,14.339007377624512,0.5201289653778076
horizontal:train:edf885a3:prefix,train,edf885a3,prefix,3,typewell:train:155887bb,train,155887bb,False,899.0,1.0,0.4236569404602051,0.8647329211235046,14.349445343017578,14.339007377624512,0.5201289653778076
horizontal:train:edf885a3:prefix,train,edf885a3,prefix,4,typewell:train:25939962,train,25939962,False,899.0,1.0,0.4825550317764282,0.8647329211235046,14.349445343017578,14.339007377624512,0.5201289653778076
horizontal:train:edf885a3:prefix,train,edf885a3,prefix,5,typewell:train:2b547943,train,2b547943,False,899.0,1.0,0.49889013171195984,0.8647329211235046,14.349445343017578,14.339007377624512,0.5201289653778076
horizontal:train:edf885a3:prefix,train,edf885a3,prefix,6,typewell:train:3584a6eb,train,3584a6eb,False,899.0,1.0,0.4904527962207794,0.8647329211235046,14.349445343017578,14.339007377624512,0.5201289653778076
horizontal:train:edf885a3:prefix,train,edf885a3,prefix,7,typewell:train:37d36812,train,37d36812,False,899.0,1.0,0.5122507214546204,0.8647329211235046,14.349445343017578,14.339007377624512,0.5201289653778076
horizontal:train:edf885a3:prefix,train,edf885a3,prefix,8,typewell:train:73b1447d,train,73b1447d,False,899.0,1.0,0.4648396968841553,0.8647329211235046,14.349445343017578,14.339007377624512,0.5201289653778076
horizontal:train:edf885a3:prefix,train,edf885a3,prefix,9,typewell:train:75c20ec7,train,75c20ec7,False,899.0,1.0,0.4404703676700592,0.8647329211235046,14.349445343017578,14.339007377624512,0.5201289653778076
horizontal:train:edf885a3:prefix,train,edf885a3,prefix,10,typewell:train:77b0d905,train,77b0d905,False,899.0,1.0,0.4986134171485901,0.8647329211235046,14.349445343017578,14.339007377624512,0.5201289653778076
horizontal:train:edf885a3:full,train,edf885a3,full,1,typewell:train:00bbac68,train,00bbac68,False,938.0,1.0,0.48201438784599304,0.8648229837417603,14.145942687988281,14.139413833618164,0.5199558138847351
horizontal:train:edf885a3:full,train,edf885a3,full,2,typewell:train:153552f5,train,153552f5,False,938.0,1.0,0.443498820066452,0.8648229837417603,14.145942687988281,14.139413833618164,0.5199558138847351
horizontal:train:edf885a3:full,train,edf885a3,full,3,typewell:train:155887bb,train,155887bb,False,938.0,1.0,0.44203582406044006,0.8648229837417603,14.145942687988281,14.139413833618164,0.5199558138847351
horizontal:train:edf885a3:full,train,edf885a3,full,4,typewell:train:25939962,train,25939962,False,938.0,1.0,0.5034890174865723,0.8648229837417603,14.145942687988281,14.139413833618164,0.5199558138847351
horizontal:train:edf885a3:full,train,edf885a3,full,5,typewell:train:2b547943,train,2b547943,False,938.0,1.0,0.5205327272415161,0.8648229837417603,14.145942687988281,14.139413833618164,0.5199558138847351
horizontal:train:edf885a3:full,train,edf885a3,full,6,typewell:train:3584a6eb,train,3584a6eb,False,938.0,1.0,0.5117294192314148,0.8648229837417603,14.145942687988281,14.139413833618164,0.5199558138847351
horizontal:train:edf885a3:full,train,edf885a3,full,7,typewell:train:37d36812,train,37d36812,False,938.0,1.0,0.5344729423522949,0.8648229837417603,14.145942687988281,14.139413833618164,0.5199558138847351
horizontal:train:edf885a3:full,train,edf885a3,full,8,typewell:train:73b1447d,train,73b1447d,False,938.0,1.0,0.4850051701068878,0.8648229837417603,14.145942687988281,14.139413833618164,0.5199558138847351
horizontal:train:edf885a3:full,train,edf885a3,full,9,typewell:train:75c20ec7,train,75c20ec7,False,938.0,1.0,0.45957863330841064,0.8648229837417603,14.145942687988281,14.139413833618164,0.5199558138847351
horizontal:train:edf885a3:full,train,edf885a3,full,10,typewell:train:77b0d905,train,77b0d905,False,938.0,1.0,0.5202440619468689,0.8648229837417603,14.145942687988281,14.139413833618164,0.5199558138847351
horizontal:train:ee0300f7:prefix,train,ee0300f7,prefix,1,typewell:train:58850d2c,train,58850d2c,False,949.0,0.948051929473877,0.5099408626556396,0.7817723751068115,19.352642059326172,19.267929077148438,0.6606475710868835
horizontal:train:ee0300f7:prefix,train,ee0300f7,prefix,2,typewell:train:ac6f01d5,train,ac6f01d5,False,956.0,0.9550449848175049,0.511229932308197,0.7785443663597107,19.48902702331543,19.384395599365234,0.6655157804489136
horizontal:train:ee0300f7:prefix,train,ee0300f7,prefix,3,typewell:train:2e63d9de,train,2e63d9de,False,929.0,0.928071916103363,0.5079278349876404,0.7753931283950806,19.458160400390625,19.369905471801758,0.6702340841293335
horizontal:train:ee0300f7:prefix,train,ee0300f7,prefix,4,typewell:train:e201fd6d,train,e201fd6d,False,964.0,0.9630369544029236,0.5122210383415222,0.7741570472717285,19.680908203125,19.551158905029297,0.6720758080482483
horizontal:train:ee0300f7:prefix,train,ee0300f7,prefix,5,typewell:train:e46f4ef4,train,e46f4ef4,False,924.0,0.9230769276618958,0.5076923370361328,0.7732533812522888,19.506603240966797,19.416156768798828,0.6734190583229065
horizontal:train:ee0300f7:prefix,train,ee0300f7,prefix,6,typewell:train:d07aed8f,train,d07aed8f,False,987.0,0.9860140085220337,0.45715609192848206,0.7722805738449097,19.889053344726562,19.792945861816406,0.6748620867729187
horizontal:train:ee0300f7:prefix,train,ee0300f7,prefix,7,typewell:train:ee0300f7,train,ee0300f7,True,987.0,0.9860140085220337,0.5082389116287231,0.7722805738449097,19.889053344726562,19.792945861816406,0.6748620867729187
horizontal:train:ee0300f7:prefix,train,ee0300f7,prefix,8,typewell:train:be35c8f2,train,be35c8f2,False,864.0,0.863136887550354,0.5061511397361755,0.7544527053833008,20.0189151763916,19.913955688476562,0.7007814049720764
horizontal:train:ee0300f7:prefix,train,ee0300f7,prefix,9,typewell:train:8c8348e8,train,8c8348e8,False,836.0,0.8351648449897766,0.5060532689094543,0.7477208971977234,20.13554573059082,20.035343170166016,0.7103226184844971
horizontal:train:ee0300f7:prefix,train,ee0300f7,prefix,10,typewell:train:3e678ea7,train,3e678ea7,False,812.0,0.811188817024231,0.5052893757820129,0.7388655543327332,20.375629425048828,20.27512550354004,0.7226817607879639
horizontal:train:ee0300f7:full,train,ee0300f7,full,1,typewell:train:58850d2c,train,58850d2c,False,1022.0,0.9515828490257263,0.5491670966148376,0.7807028889656067,18.912973403930664,18.838642120361328,0.6622644662857056
horizontal:train:ee0300f7:full,train,ee0300f7,full,2,typewell:train:ac6f01d5,train,ac6f01d5,False,1029.0,0.9581005573272705,0.5502673983573914,0.7774869799613953,19.045595169067383,18.953638076782227,0.6671026945114136
horizontal:train:ee0300f7:full,train,ee0300f7,full,3,typewell:train:2e63d9de,train,2e63d9de,False,1002.0,0.9329608678817749,0.5478403568267822,0.7743866443634033,19.004253387451172,18.927003860473633,0.671734094619751
horizontal:train:ee0300f7:full,train,ee0300f7,full,4,typewell:train:e201fd6d,train,e201fd6d,False,1037.0,0.9655493497848511,0.5510095357894897,0.7731277942657471,19.23162269592285,19.117393493652344,0.6736055016517639
horizontal:train:ee0300f7:full,train,ee0300f7,full,5,typewell:train:e46f4ef4,train,e46f4ef4,False,997.0,0.9283053874969482,0.547802209854126,0.7722726464271545,19.04789924621582,18.96877670288086,0.6748738288879395
horizontal:train:ee0300f7:full,train,ee0300f7,full,6,typewell:train:d07aed8f,train,d07aed8f,False,1060.0,0.9869646430015564,0.4909680485725403,0.7715129852294922,19.439699172973633,19.35486602783203,0.6759985685348511
horizontal:train:ee0300f7:full,train,ee0300f7,full,7,typewell:train:ee0300f7,train,ee0300f7,True,1060.0,0.9869646430015564,0.5458290576934814,0.7715129852294922,19.439699172973633,19.35486602783203,0.6759985685348511
horizontal:train:ee0300f7:full,train,ee0300f7,full,8,typewell:train:be35c8f2,train,be35c8f2,False,937.0,0.8724395036697388,0.548916220664978,0.7538542151451111,19.502866744995117,19.411758422851562,0.70163494348526
horizontal:train:ee0300f7:full,train,ee0300f7,full,9,typewell:train:8c8348e8,train,8c8348e8,False,909.0,0.8463687300682068,0.5502421259880066,0.7474532723426819,19.59698486328125,19.510395050048828,0.7106992602348328
horizontal:train:ee0300f7:full,train,ee0300f7,full,10,typewell:train:3e678ea7,train,3e678ea7,False,885.0,0.8240223526954651,0.5507156252861023,0.7390034794807434,19.80866050720215,19.722135543823242,0.7224908471107483
horizontal:train:ee288beb:prefix,train,ee288beb,prefix,1,typewell:train:09ec2ca9,train,09ec2ca9,False,691.0,1.0,0.38733184337615967,0.8920201659202576,17.775819778442383,17.744611740112305,0.4647146165370941
horizontal:train:ee288beb:prefix,train,ee288beb,prefix,2,typewell:train:0dc5e64d,train,0dc5e64d,False,691.0,1.0,0.4392879903316498,0.8920201659202576,17.775819778442383,17.744611740112305,0.4647146165370941
horizontal:train:ee288beb:prefix,train,ee288beb,prefix,3,typewell:train:0e5e560d,train,0e5e560d,False,691.0,1.0,0.3769776225090027,0.8920201659202576,17.775819778442383,17.744611740112305,0.4647146165370941
horizontal:train:ee288beb:prefix,train,ee288beb,prefix,4,typewell:train:19137a89,train,19137a89,False,691.0,1.0,0.4395674169063568,0.8920201659202576,17.775819778442383,17.744611740112305,0.4647146165370941
horizontal:train:ee288beb:prefix,train,ee288beb,prefix,5,typewell:train:4121c517,train,4121c517,False,691.0,1.0,0.3270231783390045,0.8920201659202576,17.775819778442383,17.744611740112305,0.4647146165370941
horizontal:train:ee288beb:prefix,train,ee288beb,prefix,6,typewell:train:4ddde4c1,train,4ddde4c1,False,691.0,1.0,0.3162471354007721,0.8920201659202576,17.775819778442383,17.744611740112305,0.4647146165370941
horizontal:train:ee288beb:prefix,train,ee288beb,prefix,7,typewell:train:529e88ca,train,529e88ca,False,691.0,1.0,0.35273098945617676,0.8920201659202576,17.775819778442383,17.744611740112305,0.4647146165370941
horizontal:train:ee288beb:prefix,train,ee288beb,prefix,8,typewell:train:656a067b,train,656a067b,False,691.0,1.0,0.35618555545806885,0.8920201659202576,17.775819778442383,17.744611740112305,0.4647146165370941
horizontal:train:ee288beb:prefix,train,ee288beb,prefix,9,typewell:train:6767c111,train,6767c111,False,691.0,1.0,0.4426649510860443,0.8920201659202576,17.775819778442383,17.744611740112305,0.4647146165370941
horizontal:train:ee288beb:prefix,train,ee288beb,prefix,10,typewell:train:698930d1,train,698930d1,False,691.0,1.0,0.36483633518218994,0.8920201659202576,17.775819778442383,17.744611740112305,0.4647146165370941
horizontal:train:ee288beb:hidden,train,ee288beb,hidden,1,typewell:train:09ec2ca9,train,09ec2ca9,False,120.0,1.0,0.06726457178592682,0.7128602266311646,13.691314697265625,13.480082511901855,0.7578123211860657
horizontal:train:ee288beb:hidden,train,ee288beb,hidden,2,typewell:train:0dc5e64d,train,0dc5e64d,False,120.0,1.0,0.07628735154867172,0.7128602266311646,13.691314697265625,13.480082511901855,0.7578123211860657
horizontal:train:ee288beb:hidden,train,ee288beb,hidden,3,typewell:train:0e5e560d,train,0e5e560d,False,120.0,1.0,0.06546644866466522,0.7128602266311646,13.691314697265625,13.480082511901855,0.7578123211860657
horizontal:train:ee288beb:hidden,train,ee288beb,hidden,4,typewell:train:19137a89,train,19137a89,False,120.0,1.0,0.07633587718009949,0.7128602266311646,13.691314697265625,13.480082511901855,0.7578123211860657
horizontal:train:ee288beb:hidden,train,ee288beb,hidden,5,typewell:train:3f603129,train,3f603129,False,120.0,1.0,0.08921933174133301,0.7128602266311646,13.691314697265625,13.480082511901855,0.7578123211860657
horizontal:train:ee288beb:hidden,train,ee288beb,hidden,6,typewell:train:4121c517,train,4121c517,False,120.0,1.0,0.056791290640830994,0.7128602266311646,13.691314697265625,13.480082511901855,0.7578123211860657
horizontal:train:ee288beb:hidden,train,ee288beb,hidden,7,typewell:train:4ddde4c1,train,4ddde4c1,False,120.0,1.0,0.05491990968585014,0.7128602266311646,13.691314697265625,13.480082511901855,0.7578123211860657
horizontal:train:ee288beb:hidden,train,ee288beb,hidden,8,typewell:train:529e88ca,train,529e88ca,False,120.0,1.0,0.061255741864442825,0.7128602266311646,13.691314697265625,13.480082511901855,0.7578123211860657
horizontal:train:ee288beb:hidden,train,ee288beb,hidden,9,typewell:train:656a067b,train,656a067b,False,120.0,1.0,0.06185567006468773,0.7128602266311646,13.691314697265625,13.480082511901855,0.7578123211860657
horizontal:train:ee288beb:hidden,train,ee288beb,hidden,10,typewell:train:6767c111,train,6767c111,False,120.0,1.0,0.07687380164861679,0.7128602266311646,13.691314697265625,13.480082511901855,0.7578123211860657
horizontal:train:ee288beb:full,train,ee288beb,full,1,typewell:train:09ec2ca9,train,09ec2ca9,False,759.0,1.0,0.4254484176635742,0.8902426958084106,17.296911239624023,17.278736114501953,0.46852385997772217
